Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	gene_length	Entity	Symbol
gene-PA4371	9.58122614375612	3.0767820869655687	1.5188024428881823	4.227086682664211	0.4168293745953948	0.21060116765579717	1422	host	gene-PA4371
gene-PA2679	2.261703780946415	1.3408471123705297	0.0	0.0	0.0	0.0	753	host	gene-PA2679
gene-PA1434	11.926211113814079	2.3568111008753707	0.0	0.0	0.0	0.0	714	host	gene-PA1434
gene-PA0154	14.051674480632432	4.442938946600699	0.0	0.0	0.0	0.16472764598819778	606	host	pcaG
gene-PA2676	2.867109338472476	0.8498803666793006	0.0	0.2976290979772484	0.0	0.0	1188	host	gene-PA2676
gene-PA0887	17.413731564955526	18.582660287392805	0.7361067054488736	0.9038429662499261	0.3535377977779959	0.25517626142343525	1956	host	acsA
gene-PA5156	15.342909432906758	3.5832793838370502	0.2948044053763302	0.28958506830218755	0.48544747803001753	0.24527015594311513	1221	host	gene-PA5156
gene-PHIKZ244	9.540968891051264	0.0	895.3531846511913	845.8268812633427	704.8024281551527	684.2343449251281	357	phage	gene-PHIKZ244
gene-PA3774	8.939962976654334	1.1777869648469046	0.0	0.3093467789999747	0.0	0.0	1143	host	gene-PA3774
gene-PA1872	15.052324026980495	1.2748205500189504	0.0	0.0	1.3720633580431745	0.7562496474912717	792	host	gene-PA1872
gene-PA3153	12.40094378921833	12.525421326399787	102.51179206755963	101.84116436029265	17.264020505086933	15.02220173560332	1236	host	wzx
gene-PA5458	20.859913612193445	2.355573929693809	0.31492229130752336	0.3093467789999747	0.0	0.2620077518867398	1143	host	gene-PA5458
gene-PA0326	29.195364806616865	3.8463157166286055	0.34281540853761827	0.3367460651399724	0.37633737820612784	0.2852141527681368	1050	host	gene-PA0326
gene-PA5079	31.10617254890686	3.841924945262591	0.0	0.0	0.22554466159613829	0.0	438	host	gene-PA5079
gene-PA0757	11.082839134832867	1.9467975427621285	0.0	0.5113280815574418	0.07143063035365767	0.14436001947772648	1383	host	gene-PA0757
gene-PHIKZ067	2.29833056282409	0.9083741570985235	283.6901599396323	266.2611600074357	986.0191672311565	987.4722117768621	741	phage	gene-PHIKZ067
gene-PA5298	11.888746576283774	10.572333776073393	5.653761973264386	6.170739413559705	0.8620293348962353	0.8710728923983234	573	host	gene-PA5298
gene-PA3783	18.92292163391834	2.1368420647936697	0.0	0.0	0.15680724091921994	0.0	630	host	gene-PA3783
gene-PA2086	5.6580164353908655	0.37270501130122147	0.0	0.0	0.0	0.0	903	host	gene-PA2086
gene-PA0167	30.685818865813523	6.569345537034592	0.5404747431899387	0.5309059585540106	0.0	0.0	666	host	gene-PA0167
gene-PA4254	82.92066783402417	118.48669201973887	951.7942410072525	940.2404178346421	216.81684345527196	209.7445651536466	267	host	rpsQ
gene-PA5176	30.03638354590213	7.71637412286603	0.6348433491437376	0.6236038243332823	0.871151338440111	0.5281743569780311	567	host	gene-PA5176
gene-PA1733	9.306354901927051	1.3793140377254218	0.49174341388592785	0.0	0.13495705161080404	0.1363728872525244	732	host	gene-PA1733
gene-PHIKZ165	4.78196575586384	0.2699980948295251	257.8747435341338	250.4726147569398	575.6524015102729	569.9992830441433	2493	phage	gene-PHIKZ165
gene-PA0886	13.26373011723248	2.359013728072451	0.0	0.0	0.0	0.07774529086358868	1284	host	gene-PA0886
gene-PA4287	3.822812451296634	0.7554492148260449	0.0	0.0	0.33262142013167867	0.33611095444056516	891	host	gene-PA4287
gene-PA5521	24.682071696415225	1.7736633739394096	0.4742505651706182	0.46585424031221484	0.0	0.131521677824569	759	host	gene-PA5521
gene-PA4809	9.156252403508873	2.171307259387116	0.3870496548005367	0.0	0.0	0.0	930	host	fdhE
gene-PA0158	29.61362736016748	3.8646134784039057	1.417150310883855	0.3480151263749715	0.42134229105262844	0.29475872087258226	3048	host	gene-PA0158
gene-PA2776	17.242849152402222	0.2621126364524945	1.962377922703656	1.6522587308269676	0.15387626445344013	0.23323587259076603	1284	host	gene-PA2776
gene-PA5138	13.57022268567849	4.469490374568433	0.9560589082722422	0.9391324525815964	0.0	0.0	753	host	gene-PA5138
gene-PA3123	4.505457531885319	0.8903508603306957	0.0	1.870811472999847	0.5226908030640665	1.3204358924450776	378	host	gene-PA3123
gene-PA3542	26.200968416194623	1.4382590820726622	0.0	0.0	0.0	0.0	1170	host	alg44
gene-PHIKZ_p28	14.556093564552569	0.0	98.4495532210596	105.77280251191442	476.21152857621564	488.8863105782036	117	phage	gene-PHIKZ_p28
gene-PA3342	10.047569009160181	1.9855612106489853	0.0	0.695345857221182	0.19427445777602473	0.1963125928590912	1017	host	gene-PA3342
gene-PA1799	7.216368419714621	3.327497706829125	1.0168253643064948	0.49941153728385745	0.13953186691964486	0.2819913939797962	708	host	parR
gene-PA2932	13.808618489616084	0.9096016897432513	0.0	0.6370871502648127	0.0	0.0	1110	host	morB
gene-PA3537	22.262260745786282	5.499225902042531	0.0	0.0	0.1076128123955431	0.10874177937782992	918	host	argF
gene-PA3717	29.878297316713162	5.904432021140402	0.0	1.0338694982367573	0.28885544379856304	0.2918858288562803	342	host	gene-PA3717
gene-PA4682	19.51934609802465	1.2857788928557898	9.28253756641975	8.780484793047993	3.1136795976223333	2.574282467678025	1047	host	gene-PA4682
gene-PA1898	9.540968891051264	2.3568111008753707	0.0	0.0	0.5534373208913645	0.5592434368002682	714	host	qscR
gene-PA4603	17.879925953308668	2.650020670905535	0.0	0.0	0.0	0.0	381	host	gene-PA4603
gene-PA2189	9.205745659744057	1.2128022529910016	0.6485696918279263	1.2741743005296253	0.1779974086110064	0.17986478102495107	555	host	gene-PA2189
gene-PA2252	17.66662808145903	9.309892813416404	0.0	0.7335754531057491	0.2049555223632958	0.2071057125909707	1446	host	gene-PA2252
gene-PA5285	235.64392978086988	136.52606494165215	11.31937669699683	10.00707646406522	2.485246837210278	2.8252345321372037	318	host	gene-PA5285
gene-PA1488	8.247278193959566	1.9014272610452143	0.5810430653179971	0.5707560426101228	0.07973249538265421	0.16113793941702642	1239	host	gene-PA1488
gene-PA5200	25.179694109649404	1.8094227161559298	0.48381206850067093	0.4752464628991546	0.1327803249719201	0.0	744	host	amgR
gene-PA2192	4.113678616069204	0.0	0.0	0.8540661072390606	0.0	0.0	414	host	gene-PA2192
gene-PA3476	16.862009376758916	14.99491894477736	1.7819612820024713	2.333883619781987	0.16301742867839697	0.32945529197639556	606	host	rhlI
gene-PA0197	18.85309535482639	2.4837832118450405	0.0	0.0	0.4860445843990581	0.6139296031294457	813	host	tonB2
gene-PA2917	14.243059294347137	3.21675149538832	0.43005517200059645	0.0	0.23605391106119133	0.2385303547642721	837	host	gene-PA2917
gene-PA3151	31.538202723197234	39.17543785455061	136.1738983913317	126.74747729573963	22.47570453175486	22.183322993077304	756	host	hisF2
gene-PA3291	15.342909432906758	1.2128022529910016	57.07413288085752	54.78949492277388	12.637816011381455	11.871075547646772	555	host	gene-PA3291
gene-PA5374	14.33554669236238	9.065390577912538	19.391578664754167	19.048262270543898	6.985049822765252	6.3861081343707395	594	host	betI
gene-PA1053	296.6625778736875	220.74957137102345	1.5481986192021469	0.7603943406386474	0.0	0.4293546385756897	465	host	gene-PA1053
gene-PA1601	7.579274352704275	2.0969010916199564	0.0	0.0	0.0	0.0	2247	host	gene-PA1601
gene-PA2455	16.127490028907673	2.549641100037901	2.0452055622982908	1.3393309408976175	0.5612986464722077	0.37812482374563583	528	host	gene-PA2455
gene-PA0781	9.901528761934014	0.9783506546657063	0.0	0.0	0.0	0.0	2064	host	gene-PA0781
gene-PA4997	20.67736469931474	11.515597551164559	1.787861816048837	1.5610744741588125	0.7087479597838915	0.6060013731552574	1812	host	msbA
gene-PA2016	8.410187392852595	2.492982408925948	31.107324108043137	29.683542038264235	7.073748868133699	7.394440997692435	405	host	liuR
gene-PA2003	11.04450679022471	1.3095432887354201	0.0	0.0	0.128130430323098	0.0	771	host	bdhA
gene-PA4839	24.953303253518687	4.931173995677699	0.37672022916221787	0.5550759315494052	0.41355755846827236	0.20894809726603422	1911	host	speA
gene-PA0030	12.90199202312614	0.7284688857251147	0.3895629642472935	0.7653319662272101	0.4276561115978726	0.32410699178197355	924	host	gene-PA0030
gene-PA2183	0.0	1.1808864042280807	0.0	0.0	0.0	0.0	285	host	gene-PA2183
gene-PA0499	21.834140346828853	2.397098470121104	2.5637904484650944	2.5184000598074863	1.4072444697878714	0.4266023652514866	702	host	gene-PA0499
gene-PA2614	5.432417693947849	8.051498210646004	0.0	0.0	0.0	0.15921045210342563	627	host	lolA
gene-PA2282	11.909531098270284	3.1380198154312633	0.0	0.0	0.0	0.0	429	host	gene-PA2282
gene-PA2097	4.615346739980083	0.9120667349729078	0.0	0.0	0.0	0.0	1476	host	gene-PA2097
gene-PA2222	2.628183560266436	0.0	3.888415513505392	4.365226770332976	0.6098059369080776	0.9243051247115543	648	host	gene-PA2222
gene-PA3556	17.54670915145155	1.6317703040242568	0.0	0.0	0.05987185562370216	0.0	1650	host	arnT
gene-PA5249	16.219647114787147	1.6026315485952523	1.1427180284587275	0.561243441899954	0.15680724091921994	0.0	630	host	gene-PA5249
gene-PHIKZ_t03	0.0	0.0	13.844468421711507	22.665600538267377	60.79296109483604	74.22881155375866	78	phage	gene-PHIKZ_t03
gene-PA1676	5.305492046892992	0.0	0.0	0.0	0.30775252890688026	0.0	321	host	gene-PA1676
gene-PA0440	21.163793932671826	0.9840720035234004	0.0	0.0	0.0	0.0	1368	host	gene-PA0440
gene-PA2740	18.42054318346033	9.596879184803429	1.769696061772366	1.7383646430529553	0.09713722888801236	0.0981562964295456	1017	host	pheS
gene-PA0617	31.2488614138101	2.058425842232434	0.0	0.0	0.604211387028187	0.30527508706069684	327	host	gene-PA0617
gene-PA3482	26.793517357760482	9.100488882141182	1.2387872432406561	1.56452817874766	0.5828233733280742	0.5398596303625008	2034	host	metG
gene-PHIKZ246	2.592181045742238	0.0	1335.7277995668933	1271.7161332146768	245.69331803205998	240.21803871270694	657	phage	gene-PHIKZ246
gene-PA2512	13.429170191813014	1.930050897232992	0.0	0.0	0.0	0.0	1395	host	antA
gene-PA3019	15.055678679092592	7.17558899293038	0.0	0.0	0.15411632102825049	0.3114663134753443	1923	host	gene-PA3019
gene-PA5205	29.112187129105138	1.4382590820726622	0.0	0.5036800119614974	0.0	0.0	702	host	gene-PA5205
gene-PA0488	15.916476140678977	1.048450545809978	0.0	0.0	0.30775252890688026	0.3109811634543547	321	host	gene-PA0488
gene-PA0820	20.947883727584877	5.795494160971761	11.51151371842187	13.9171805519103	5.468001574489405	5.525366428165011	813	host	gene-PA0820
gene-PA3107	16.862009376758916	6.109041051575962	0.0	0.0	0.08150871433919848	0.0	1212	host	metZ
gene-PA5369	28.033957976175316	11.079921817448657	160.3508492712224	216.07872513148232	79.57967476650413	82.46855723815312	972	host	pstS
gene-PA1037	21.939619285702424	4.877574278333377	0.5796395796529777	0.5693774048260404	0.4772394288845825	0.16074871734113988	621	host	gene-PA1037
gene-PHIKZ_p85	5.20814356896835	0.8821825038139003	470.191775930036	466.96484170556727	2120.4367048192057	2094.012654329488	2289	phage	gene-PHIKZ_p85
gene-PA0164	20.0112529338283	2.081339673500328	0.0	0.0	0.0	0.0	1617	host	gene-PA0164
gene-PA5022	26.887797495916136	3.007619528194843	0.6433533136094712	0.4213087499517081	0.2648486910968058	0.17841814739740458	3357	host	gene-PA5022
gene-PA0947	31.40399760522618	28.642776613191742	5.616337544126938	4.012293542093289	1.2611305759035139	1.1327654294337346	705	host	gene-PA0947
gene-PHIKZ_p80	0.0	0.0	799.9026199211092	806.319744862934	255.07311189526445	267.7843989878617	189	phage	gene-PHIKZ_p80
gene-PA1529	11.425160231799753	3.668917507475924	3.320350497785737	3.7063246163204515	0.49704936744205575	0.6278298960304898	2385	host	lig
gene-PA2340	8.168167611763312	1.6141612719664413	0.4316021330509583	0.4239608733776632	0.0	0.2393883776231364	834	host	gene-PA2340
gene-PA1344	10.711087717312266	2.5400198128679468	0.0	0.0	0.0	0.0	795	host	gene-PA1344
gene-PA3050	14.895594289090239	9.157894563401442	0.6996232827298332	0.0	0.09600443321584895	0.09701161658780162	1029	host	pyrD
gene-PA1384	13.436394059586986	3.319059420167682	2.8398909582997964	1.3948061869703001	0.29227385141748097	0.49223349836709995	1014	host	galE
gene-PHIKZ236	0.0	3.2995355412255196	7971.970669419644	6747.549280242199	1176.0197170615938	1232.1531021301907	408	phage	gene-PHIKZ236
gene-PA5067	15.205919170112951	17.027960203824556	2.142596303360114	3.156994360687242	0.5880271534470747	0.2970980758001424	336	host	hisE
gene-PA4645	39.67709374853845	17.491086256173986	29.028724110040255	26.61380192235266	6.196415165356272	6.4403195786353455	558	host	gene-PA4645
gene-PA1593	10.778879411725637	7.810292989989521	0.0	0.0	0.2084146872976974	0.0	474	host	gene-PA1593
gene-PHIKZ229	0.0	0.919542691816948	302.9139429537316	312.0421529842122	244.81209162199858	252.83533296618026	366	phage	gene-PHIKZ229
gene-PHIKZ063	3.0520841345029575	1.20628181077062	3684.0676309431087	3607.4374843798496	19872.080475730858	19991.28866538233	558	phage	gene-PHIKZ063
gene-PA5469	13.357356447471767	0.8798761443268052	0.0	0.4622004815646681	0.0	0.0	765	host	gene-PA5469
gene-PA4479	44.72690568017062	7.478947226777843	0.0	0.0	0.0	0.20166657266433913	495	host	mreD
gene-PHIKZ029	1.6312863477515809	0.1611842074736604	1423.4473992863361	1370.4742339256163	32284.31962704878	32353.946305431396	2088	phage	gene-PHIKZ029
gene-PA0636	6.493159384187665	1.2831527104765907	1.3723819459430797	0.7703341359411134	2689.7284394204016	0.6524506762669795	1836	host	gene-PA0636
gene-PA4277.3	3626.5222754885845	2973.5414297524376	199.03459307448776	170.5519776973625	55.78648194584954	49.325271125783644	85	host	gene-PA4277.3
gene-PA1821	29.32703721861883	17.800446351556126	0.8855010552632206	0.4349118922471969	0.12151114609976453	0.24557184125177825	813	host	gene-PA1821
gene-PA5379	19.788676218476695	1.222050200453896	1.8298425945907728	3.3381145890781583	1.076128123955431	0.9424287546078592	1377	host	sdaB
gene-PA3398	18.371768576619747	3.9936125968231204	0.0	0.0	0.0	0.0	927	host	gene-PA3398
gene-PA3313	13.516372595655957	3.67269729886412	1.071298151680057	2.8062172094997706	0.0	0.29709807580014247	1008	host	gene-PA3313
gene-PA1808	6.678678223735884	2.639628432980415	0.7057964293421553	0.346650361173501	0.0	0.0	1020	host	gene-PA1808
gene-PA4526	18.021830127541275	4.154970681543246	2.9626022960041083	378.73538931174676	0.6969210707520886	0.5868603966422566	1701	host	pilB
gene-PA4104	13.357356447471767	3.9594426494706227	0.0	0.0	0.38740612462395513	0.0	510	host	gene-PA4104
gene-PA0061	15.55308627445343	3.841924945262591	0.0	0.0	0.0	0.0	438	host	gene-PA0061
gene-PA3641	27.66274560890605	18.301237387560192	2.2878570696896134	1.747940380493501	0.5581274676785795	0.2819913939797962	1416	host	gene-PA3641
gene-PA0047	20.036034671207652	1.3198142164902076	0.0	0.0	0.38740612462395513	0.0	510	host	gene-PA0047
gene-PA0132	21.493741722268048	2.9982416499332114	0.0	0.0	0.07333968951678439	0.0	1347	host	gene-PA0132
gene-PA0162	14.032728402681016	2.7730927919513357	0.0	0.0	0.14799784536196042	0.1495504920881616	1335	host	opdC
gene-PA2523	5.0461124357115565	1.9943859271407582	10.13209985233405	10.476544248799142	4.0978958960222815	3.2535540389846704	675	host	gene-PA2523
gene-PA3296	10.711087717312266	0.0	0.25154170437770734	0.0	0.13806926873390435	0.0	1431	host	phoA
gene-PA1491	9.645178502725368	0.5445835359304255	0.5824533640202253	0.2860706864053164	0.07992602085688395	0.0	1236	host	gene-PA1491
gene-PA5478	38.7689126158327	6.840500512296808	0.0	0.0	0.16063180777090824	0.16231699751032172	1230	host	gene-PA5478
gene-PA0754	22.499815357402902	1.0260750768445213	0.0	0.0	0.0	0.0	984	host	gene-PA0754
gene-PA4082	23.95541600368465	1.2110169699885616	0.0	0.0	0.03231552560651245	0.0	3057	host	cupB5
gene-PA5302	20.61435596991104	0.9400911318575502	21.785057386119593	27.32534411261508	11.40575573613544	10.967732317806377	1074	host	dadX
gene-PA4816	13.77882643246481	2.7229176796521273	0.29122668201011265	0.2860706864053164	0.07992602085688395	0.0807645254602329	1236	host	gene-PA4816
gene-PA5080	19.273346108620533	3.8087231247479765	0.0	0.363768897527748	0.20326864563602584	0.30810170823718475	972	host	gene-PA5080
gene-PA4301	7.697459647695595	1.9014272610452145	0.0	1.1985876894812577	0.0	0.0	885	host	tadB
gene-PA0222	25.730884941305394	2.8602206108073904	0.0	0.0	0.0	0.0	1059	host	gene-PA0222
gene-PA2991	23.19583942222248	9.167741761856712	2.3222979288032204	2.2811830219159424	0.5665293865468591	0.6440319578635345	1395	host	sth
gene-PA0674	4.7505242595610895	0.938779986624834	12.550773325122009	7.397141598262993	4.684534310306404	2.6452916539862055	717	host	vreA
gene-PA3281	8.644989578947465	0.0	0.0	0.0	0.16715492686820402	0.16890855070871044	591	host	gene-PA3281
gene-PA4888	24.48248621099947	6.652432843225576	0.0	0.0	0.0887588156146528	0.0	1113	host	desB
gene-PHIKZ020	0.0	1.304467539554275	2350.8765951751207	2239.3613331808165	697.263453487429	705.3522874949986	258	phage	gene-PHIKZ020
gene-PA0839	11.526652771929953	2.277851947241983	0.0	0.5982798111623876	0.0	0.0	591	host	gene-PA0839
gene-PA1450	13.516372595655957	1.0684210323968348	0.0	0.280621720949977	0.15680724091921994	0.1584523070934093	1260	host	gene-PA1450
gene-PA5031	23.80625624912307	0.36188454323118596	0.0	0.0	0.0	0.21467731928784484	930	host	gene-PA5031
gene-PA4681	6.678678223735884	1.6497677706127598	13.410132157500952	15.252615891634045	7.360716367855149	4.795512470562299	1020	host	gene-PA4681
gene-PA4291	27.268839035777518	8.817972712794838	124.70097611870567	14.410966979789212	3.451128795776718	3.1967234007491308	687	host	gene-PA4291
gene-PA4773	74.04621508924568	20.207093438809704	1.4905017762505144	0.7320566633477662	0.6135935514230346	0.41335384459150254	483	host	gene-PA4773
gene-PA4047	19.290357005450737	5.99041889523468	0.0	0.0	0.0	0.1615290509204658	618	host	ribA
gene-PA2010	8.47294998533657	1.255793377630608	0.44770669025435217	0.43978030895145653	0.0	0.0	804	host	gene-PA2010
gene-PA1569	7.453229527582715	0.9819186730999357	0.0	0.2579018004354275	0.0	0.0	1371	host	gene-PA1569
gene-PA3906	17.740239031798442	3.505756512552114	0.93738588272005	0.0	0.0	0.0	384	host	gene-PA3906
gene-PA0135	24.15692123478937	0.0	0.0	0.0	0.0	0.0	141	host	gene-PA0135
gene-PA1377	12.757025820619104	2.5209934472284865	0.6740752415065527	0.0	0.369994613404901	0.18693811511020197	534	host	gene-PA1377
gene-PA3286	17.790781023342028	6.07264945764013	0.3418387264620126	0.6715733492819964	0.28144889395757433	0.3792021024457659	1053	host	gene-PA3286
gene-PA0993	7.155726668288448	0.47136222017507423	0.0	0.0	0.13835933022284114	0.13981085920006706	714	host	cupC2
gene-PA0079	15.308430984742927	2.268894102505638	0.0	0.0	0.14799784536196042	0.0	1335	host	gene-PA0079
gene-PA4585	11.619337845388454	0.9840720035234005	0.0	0.0	0.09628514793285435	0.0	1026	host	rtcA
gene-PA4099	20.880465251220237	1.0315789278314267	1.3791424481398438	1.8966157691791552	0.3028001893612523	0.9944248238276032	1305	host	gene-PA4099
gene-PA2601	3.797241799448496	1.1255940642307791	5.2167562168768	3.5476592146853285	2.2026435179288417	2.7821893385966514	897	host	gene-PA2601
gene-PA4625	10.273697592428983	18.94897998060651	1.2805865608945834	1.257914535673679	0.4736961198998246	0.6639556069853764	6465	host	gene-PA4625
gene-PA4423	16.88988046663786	5.191996421895363	1.1899377817008239	1.5584941857717733	0.7075764755528438	0.8249996154450238	1815	host	gene-PA4423
gene-PA5524	30.450678491362844	3.438596426104756	0.0	0.0	0.0	0.0	783	host	gene-PA5524
gene-PA4992	14.663518609309415	3.725674817767561	0.0	0.4349118922471969	0.0	0.12278592062588913	813	host	gene-PA4992
gene-PA2302	8.281560997432496	0.31675541195764984	0.11292742869474484	0.11092811557552033	0.15496244984958207	0.031317632460815016	6375	host	ambE
gene-PA0463	34.554900374981315	4.877574278333377	0.0	0.0	0.0	0.0	690	host	creB
gene-PA3237	0.0	1.5160028162387522	0.0	0.0	0.0	0.4496619525623778	222	host	gene-PA3237
gene-PA1176	3.4615100549850624	2.0521501536890425	0.0	0.0	0.0	0.20289624688790217	492	host	napF
gene-PA3746	43.38224392055514	26.45391813838451	2.357791565269645	2.573386960676645	0.35949258289340813	0.1453056091249605	1374	host	ffh
gene-PA1820	11.331090798753499	2.463126332172344	0.9579672094863585	0.9410069684550129	0.2629103440561772	0.13283426941962456	1503	host	nhaB
gene-PA2765	7.569168653567336	2.991578890711138	1.199853929881664	0.7857408186599357	0.21953013728690793	0.11091661496538652	900	host	gene-PA2765
gene-PA0741	2.652746023446496	0.0	0.0	0.0	0.0	0.0	642	host	gene-PA0741
gene-PA3170	14.032728402681016	1.7646954130599408	0.0	0.0	0.0	0.0	1335	host	gene-PA3170
gene-PA1598	4.143705467281388	1.2282942525730036	0.0	0.0	0.0	0.0	822	host	gene-PA1598
gene-PA2318	9.306354901927051	0.919542691816948	0.0	0.0	0.0	0.0	366	host	gene-PA2318
gene-PA4734	7.723641483231975	2.28947364085036	0.8162271631848054	1.2026645183570444	0.4480206883406284	0.22636043870487044	882	host	gene-PA4734
gene-PA2993	16.550660321211378	7.195488585529704	0.0	0.0	0.0	0.09701161658780162	1029	host	gene-PA2993
gene-PA1390	13.163771571421455	0.9755148556666754	0.34778374779178667	0.3416264428956242	0.190895771553833	0.2893476912140518	1035	host	gene-PA1390
gene-PA2986	22.23661297995012	6.462223986271178	0.552928078286481	0.8147082221128364	0.0	0.0	1302	host	gene-PA2986
gene-PA0579	599.2258517407474	735.4298106331546	161.64698777572417	180.06560427623526	28.813330518906668	32.81283192726018	216	host	rpsU
gene-PA2763	8.109823557393574	0.0	0.0	0.0	0.0	0.0	210	host	gene-PA2763
gene-PA1530	18.021830127541275	12.46491204462974	0.0	0.0	0.0	0.0	378	host	gene-PA1530
gene-PA5358	19.114062256483173	4.532695288956269	4.847894666188541	1.5873551892119913	0.997864260395036	0.7842588936946521	891	host	ubiA
gene-PA2201	5.773094735771696	0.7605709044180858	0.0	0.0	0.0	0.0	885	host	gene-PA2201
gene-PA4198	22.035934619904907	1.4515516798737036	0.0	0.0	0.06086787540302437	0.0	1623	host	gene-PA4198
gene-PA1303	9.46146081695917	1.246491204462974	0.0	0.0	0.0	0.0	540	host	gene-PA1303
gene-PA4571	12.5966194308628	1.1616707970586888	0.5324795546812118	1.2204554135990124	0.19484923427832065	0.34456344885696993	2028	host	gene-PA4571
gene-PA4897	26.377405913946774	2.379665026702041	0.12119736665471352	0.0	0.06652428402633573	0.06722219088811303	2970	host	gene-PA4897
gene-PA4039	20.780579498146594	3.919914103885226	0.0	0.1961083574026462	0.0	0.0	1803	host	gene-PA4039
gene-PA4349	17.087588097518232	1.8759901070512985	0.0	0.0	0.1101321758964421	0.44515029417546426	897	host	gene-PA4349
gene-PHIKZ185	12.274327546325408	3.0320056324775035	9901.064915445126	9144.748954901122	805.972266190637	848.0624425326445	555	phage	gene-PHIKZ185
gene-PA2572	6.335799654213729	1.2520558973400406	0.0	0.0	0.22051018254265306	0.0742745189500356	1344	host	gene-PA2572
gene-PA2483	13.597308958504195	5.709974679126797	0.0	0.0	0.0	0.0	1002	host	gene-PA2483
gene-PA5494	23.409799959486605	6.939229385670164	2.4739256286219877	2.430126243278152	0.33947959374264114	0.34304107721253563	291	host	gene-PA5494
gene-PA0096	15.138337307134671	4.487368336066706	0.7999026199211093	0.0	0.0	0.22183322993077303	450	host	gene-PA0096
gene-PA2210	1.2843611968722854	0.25381042624811684	0.0	0.0	0.07450117781229906	0.07528277033849763	1326	host	gene-PA2210
gene-PA3712	14.68157712976423	3.384868356946869	0.0	0.0	0.0	0.0	696	host	gene-PA3712
gene-PA1557	11.926211113814079	3.5352166513130565	1.5124209200189043	0.7428222025146451	0.2767186604456823	0.3495271480001676	1428	host	ccoN2
gene-PA5163	44.410938528583856	6.1052630422676275	2.0405679079620134	1.2026645183570444	0.0	0.0	882	host	rmlA
gene-PA2606	14.192191225438755	4.674342016736152	0.0	0.0	0.2744126716086349	0.0	360	host	gene-PA2606
gene-PA5311	13.168012477211215	1.1565382309450274	0.30924070357774847	0.0	0.08486989843566028	0.08576026930313391	1164	host	gene-PA5311
gene-PA2814	7.6029595850564755	0.5008223589360162	0.0	0.0	0.0	0.0	672	host	gene-PA2814
gene-PA1741	9.156252403508873	2.714134074233895	0.0	0.0	0.2655606499438402	0.0	372	host	gene-PA1741
gene-PA4518	0.0	0.7900296366314624	0.0	0.0	0.0	0.0	426	host	gene-PA4518
gene-PA0517	4.730730408479585	0.9348684033472304	0.0	0.0	0.0	0.0	360	host	nirC
gene-PA2997	21.66746751975382	10.276416036793982	2.2897975761100455	2.699109682419626	0.3770555793095747	0.12700375759395402	786	host	nqrC
gene-PA4828	29.878297316713162	2.214162007927651	0.789377585448463	0.775402123677568	0.0	0.0	456	host	gene-PA4828
gene-PA1954	18.31250480701775	0.9869578451759619	0.0	0.0	0.09656750907048738	0.0	1023	host	gene-PA1954
gene-PA2031	6.678678223735884	5.27925686596083	0.0	0.0	0.38740612462395513	0.7829408115203753	255	host	gene-PA2031
gene-PA1618	3.8882715686133573	4.610309934315109	0.8218177601929205	0.0	0.0	0.45582170533720484	438	host	gene-PA1618
gene-PA5172	30.321595496486363	2.3302357828239573	10.681192254139443	8.743406735830145	1.1725645315027724	0.5924329582720942	1011	host	arcB
gene-PA3984	8.870119515899221	5.258634768828172	0.0	0.0	0.1286309398165476	0.12998040816256232	1536	host	lnt
gene-PA4482	46.81959991897321	6.939229385670164	6.184814071554968	9.720504973112607	2.036877562455847	1.715205386062678	291	host	gatC
gene-PA3516	15.24780875460362	0.4635711090978003	0.0	0.0	0.06803619957238882	0.06874996795375198	1452	host	gene-PA3516
gene-PA0246	20.355334028517735	2.2347451872842163	0.0	0.0	0.0	0.0	1506	host	gene-PA0246
gene-PA5414	15.916476140678977	2.621126364524945	0.0	0.5507529102756559	0.6155050578137605	0.15549058172717736	642	host	gene-PA5414
gene-PA1944	4.578126201754436	2.0356005556754213	0.48381206850067093	0.4752464628991546	0.2655606499438402	0.26834664910980605	1488	host	gene-PA1944
gene-PA0963	24.932227828473486	14.402026754268146	2.8374924017471783	1.7918076101197857	0.8343628528640926	0.7307006729138639	1776	host	aspS
gene-PA5330	27.55765286492962	7.624169503025958	0.5824533640202253	2.2885654912425313	0.3197040834275358	0.9691743055227947	618	host	gene-PA5330
gene-PA3569	18.98620899724248	0.3751980214102597	0.0	0.0	0.0	0.0	897	host	mmsB
gene-PHIKZ204	0.0	0.0	641.7400564367081	520.5532923622073	88.06152097986192	79.15412977075309	396	phage	gene-PHIKZ204
gene-PA3672	16.588275458305038	1.4569377714502294	0.0	0.0	0.10691402789946815	0.0	924	host	gene-PA3672
gene-PA3311	12.309553613900961	1.2878289229783277	0.0	0.15033306479463057	1.5960737022134888	1.9948013660866708	2352	host	gene-PA3311
gene-PA0181	21.90434658588618	2.1643255640193115	0.0	0.0	0.0	0.21398703851843057	933	host	gene-PA0181
gene-PA1648	3.3891799941346283	0.6697564680696577	0.0	0.0	0.0	0.0	1005	host	gene-PA1648
gene-PHIKZ078	0.0	0.0	692.2793583317238	653.5934991580374	2946.2940152423835	3010.0752635879257	495	phage	gene-PHIKZ078
gene-PA1903	15.367340817354068	0.5359118235748456	0.19105954297478725	0.0	0.0	0.0	1884	host	phzE2
