Geneid	0_R1	0_R2	15_R2	15_R3	60_R1	60_R2	60_R3	120_R1	120_R2	120_R3	gene_length	Entity	Symbol
gene-VC_RS09610	50.8687063441462	56.0414131854589	53.33608305130815	58.83176163669232	68.65538644374975	64.20693594130402	62.603497457653056	76.31010380153721	89.31685608233428	79.96010777950784	825	host	gene-VC_RS09610
gene-VC_RS09585	90.32036927127241	110.35358087637997	114.34366060429171	117.45189823152603	97.10851723626831	75.19585841926876	83.42243038219674	107.14674989263064	116.09575017101754	101.88040067972119	834	host	purU
gene-VC_RS12770	76.0467898683754	74.99459185402041	65.44622068521456	76.72884326812061	88.65275773162574	87.81930922906257	92.09491746472678	107.91606036121064	92.24262206792505	99.6993331577444	822	host	cysE
gene-VC_RS14755	47.73865311606097	61.72964442210301	64.1984968436486	62.82803676187379	59.32702134248108	41.85760431158509	42.28926996034043	86.47779620366511	89.04287799619215	84.74467247779712	252	host	gene-VC_RS14755
gene-VC_RS09140	37.96494070295026	53.34711447461952	59.97412865467822	58.565554570462936	63.854129432615025	52.1258893413082	50.74712395240851	57.65186413577674	57.4300219028695	58.041463524742696	390	host	gene-VC_RS09140
gene-VC_RS03650	20.65222468794748	21.93067677518867	22.44402191166585	25.63475452579186	18.153054393682247	14.005873131888892	15.831367728742828	16.516282697967064	19.00674187339276	16.671818057593708	2106	host	ppk1
gene-VC_RS18750	167.81972672338355	176.20660110581724	173.6453318240857	166.44279902817712	367.82753232338274	284.0228714378828	393.89434305917086	551.5056632671129	1036.2242615161263	565.5108704998066	126	host	gene-VC_RS18750
gene-VC_RS12175	89.35997917956918	89.40581222135309	87.11242187092012	100.67951244795037	108.47535126940296	93.51187846361479	100.12797918302142	111.20404015523158	128.76970048680096	106.0845435517925	975	host	kdsD
gene-VC_RS04585	6.961886912758891	8.918627677084025	12.069446319250202	9.613032947171947	13.249701433154108	10.654662915676205	10.924728073087945	16.103375630517885	18.45546830262957	17.402435966588254	432	host	vpsG
gene-VC_RS11715	54.61092076243898	56.10544860124798	49.06046918860582	60.91523938973244	87.53762536859965	78.0834582248842	85.76522861854755	99.81224096976314	111.89768263100757	100.94895911903382	588	host	yqiA
gene-VC_RS13630	52.67635522534348	60.75643592942779	62.47305068195647	67.21728422291768	44.24883068743819	31.76728727781613	36.01093988161296	53.217105356101605	56.16550765913658	55.81724685682373	390	host	gene-VC_RS13630
gene-VC_RS03555	34.100963079800216	39.76562432167739	49.176034390017115	51.434135915510815	22.9905814817101	14.779679200460938	13.385135904878391	14.457042382671842	19.10305921724941	17.179620222283717	327	host	hpf
gene-VC_RS09660	14.975278736822444	18.58479178187385	17.28766701236381	20.283100637497657	27.531676626319854	25.942556841986715	23.425798919939616	46.328814748113814	56.33034924623455	50.16243637152173	1446	host	pyk
gene-VC_RS13750	29.565882860160837	27.789413531015246	27.267118510644544	30.109268537784768	50.32302142465472	52.896362605191044	49.48760598427563	66.5089295044099	72.25306567755442	63.99832642134054	1662	host	gene-VC_RS13750
gene-VC_RS11040	49.87053190831368	49.65975177395813	55.80763803721232	59.24919917634383	43.43569002257292	38.25728769877822	37.862883338032425	37.58712110538319	42.10947238371254	36.75294468130701	771	host	gene-VC_RS11040
gene-VC_RS05250	865.2924275035177	891.7156563240383	995.1763758015001	866.421668494283	531.9615472457356	726.8017894891373	426.1188913323375	576.5186413577674	829.560452576737	485.03646836342006	97	host	ffs
gene-VC_RS16730	6.374457828835622	7.817039460437068	6.674674155996206	7.850263010065832	15.895695979648139	15.974401977137342	14.585277905561593	29.30522309989602	31.725490972515022	30.906573651605672	1263	host	gene-VC_RS16730
gene-VC_RS09580	27.444325241608805	26.441107936766755	22.21468184543688	29.772128509917827	16.54176948019767	15.605947447078679	12.500210679453568	20.347716753803557	20.749810935764234	17.008715695850963	204	host	gene-VC_RS09580
gene-VC_RS13900	5.186582053998183	5.303821061062359	6.516363044584016	7.65639792252633	4.410150259087089	4.073287061568249	3.5178684745769915	5.1775190997059415	6.061462082790481	5.1582830716873485	1017	host	tssG
gene-VC_RS10160	35.3157536119951	45.51540556566404	51.959120220595395	57.51433916688671	84.8646073476309	88.19155077021077	69.20062357146615	93.5386937051428	105.4659962280073	95.99155863088615	528	host	gene-VC_RS10160
gene-VC_RS18025	13.111663335524439	14.949110076920691	11.294267983239207	13.902287942765128	27.252530491867965	24.597349571423493	23.28507468823658	36.95511247360191	39.817699742768966	35.285075231441844	1221	host	gene-VC_RS18025
gene-VC_RS06295	11.732221258897825	12.760498061058682	13.744071150030425	12.053264387607904	15.02951207342854	15.13508526996056	12.415695924253793	26.2800520277045	25.582996505151854	24.948885375599055	702	host	gene-VC_RS06295
gene-VC_RS01725	105.96194514102146	138.8847268914128	93.858160575908	111.0695022950272	224.81413536179963	220.9834681483762	221.3328953464844	557.8207394758938	563.2841354819407	566.3880436479379	1110	host	queG
gene-VC_RS03960	2.9851465472077825	4.06886700475262	2.9566738732889077	3.3490566396599037	6.561513881196064	5.538460722987447	6.577248208117463	10.597552086402379	11.20532495166544	10.691565966812615	1302	host	gene-VC_RS03960
gene-VPVV882_gp57	149.8046042273772	226.5748591596496	161.15931053260383	185.7470538771374	1330.988327394389	1330.4236993642266	1326.8428971306648	1593.8260783471912	1745.2956462427335	1620.3401342712384	3720	phage	gene-VPVV882_gp57
gene-VC_RS10470	63.415042791290254	74.96842565844028	81.8457617380894	80.8894723816886	104.09300288362311	93.59552433110515	73.41088804765891	90.24040438081127	127.87860671148432	83.75003537617229	618	host	lolB
gene-VC_RS01215	496.90570826309374	505.2745603209526	515.8191551306872	475.6232916631535	291.5238556428993	197.6849765585462	252.27176041726153	254.58800401838727	277.49062570805444	246.9586601919557	234	host	gene-VC_RS01215
gene-VC_RS13710	24.260670935062766	26.599644298222866	18.614233057207763	19.671633479851497	28.736796615233903	23.658017948530674	24.516972748905392	33.267884292461595	36.77205882436795	31.507803371928297	1644	host	gene-VC_RS13710
gene-VC_RS12340	160.72400579040723	164.6502852613063	179.3411493532595	195.64955726722044	20.63679172773899	16.629366297504763	56.40799774773257	12.811525363505943	13.655553344109313	12.67964384378763	948	host	cysD
gene-VC_RS15520	117.25391889544466	132.29655898826329	120.35470848246796	129.6717070801652	221.46848545487157	178.69025034483468	213.0767794869201	293.8933047242809	317.3854576212744	289.3140579177219	249	host	gene-VC_RS15520
gene-VC_RS13250	37.8905690840359	41.499572606085316	38.54680470435942	47.106731003216325	70.55488150102825	63.96614345077011	59.495322185995356	88.34215996924995	108.40535915862476	90.66963127587816	1005	host	add
gene-VC_RS08805	8.186190339073649	11.23747087312587	9.620849805021297	10.315523816388357	16.702838316421595	13.57240137566138	12.247623184667823	21.87814331306399	24.394587285347313	22.55991191746386	780	host	gene-VC_RS08805
gene-VC_RS05735	47.47410642373015	49.00976861543201	53.638700391565955	58.5353799659785	26.289192933423855	21.030211236080287	23.296381209890306	30.10869814647618	31.573041413104367	29.341411675390255	1191	host	trpB
gene-VC_RS15940	61.399252315426104	69.92204098833876	81.16340082883768	71.4660335101183	85.9733292140183	85.23730332540964	78.45666465023157	88.29784623546477	102.37212932993226	87.20341539301367	945	host	ylqF
gene-VC_RS12505	826.9670066642069	991.3492486619406	875.5859304015415	934.3868024651132	1327.3892475553637	1143.0787306682846	1182.2695868439755	1467.1292972637425	1416.9648473296145	1352.5124555089826	825	host	rplB
gene-VC_RS07555	5.675758635091064	7.020743707400545	7.450119537325583	6.7368134893780995	11.428757391415555	9.342008444464897	10.284750454354793	14.041431798402511	16.146441876642843	14.246284283153392	1125	host	gene-VC_RS07555
gene-VC_RS07795	34.67212641058439	41.118832251161805	38.67783231776898	39.034435612119616	27.02709839121697	24.803387612576774	26.002932312428648	47.03134376263539	53.507991758306275	50.150651837262906	1149	host	gene-VC_RS07795
gene-VC_RS14530	10.733530143868098	11.309660193509977	9.982310582200412	11.930864874048952	11.40298380235782	8.980032812869709	10.431956958096826	12.207984554090244	11.909539932944824	11.115413367462917	1401	host	gene-VC_RS14530
gene-VC_RS17655	53.33876434698351	61.44297424676816	88.0795641936203	91.3581452586591	55.85215294956433	45.662841067183734	48.708177007892104	51.32236053356844	44.84760338636051	45.07695344563676	504	host	hutX
gene-VC_RS12670	151.3171998253831	124.80640560309658	102.21200584745465	127.34924012820593	138.79628993099476	135.70402376990523	171.94198298509144	212.5359146685681	221.6605227416153	214.3703985592056	1476	host	gene-VC_RS12670
gene-VC_RS04830	46.5712032177579	54.95850110588781	60.5805445863793	65.5502383440057	52.31599745223608	43.52100096500964	40.705144212640384	52.16419121948673	53.724693113212396	47.09253531424534	921	host	gene-VC_RS04830
gene-VC_RS07590	2.1440402330842145	2.7355790722535755	2.1123174983944026	2.8709775528325183	5.554924688928273	4.586760717062402	4.2384088951282894	8.215462452831165	9.552374976480083	9.5086093725684	1338	host	gene-VC_RS07590
gene-VC_RS16410	51.54267991268595	54.88386262820939	67.19323673348208	71.58012225278803	54.03322559192124	41.19802994061467	40.44589152617175	52.669604272191094	62.52320427346037	48.720936535367954	351	host	gene-VC_RS16410
gene-VC_RS03010	61.16921990853884	66.75845230288253	59.27160151870754	64.3819278288331	88.54725842029478	73.2397508196067	82.4880137452829	110.03408198996047	119.93003016032847	108.90468242130486	795	host	panB
gene-VC_RS06230	30.55687568902364	27.811044615583143	29.588175365238353	28.920335739660956	40.710034926840535	43.39899317202195	41.27670997537453	47.63722106993759	50.48657221163658	46.15510644226224	639	host	gene-VC_RS06230
gene-VC_RS00410	94.5487029000677	105.60885325209152	103.93026285864177	160.76968894408256	108.1797547789793	95.08368146817249	104.36214092511598	102.34494399582331	109.59123445685188	100.07554688478336	783	host	ubiE
gene-VC_RS11650	29.93028122249915	33.74949998199519	35.648813408944804	38.0333461949496	44.87707356995599	38.3989831812489	35.087532897787405	47.90580276188855	46.2055452206694	52.39475661706345	909	host	xerD
gene-VC_RS11025	55.99959486952047	60.543477470717505	61.839715071737196	59.966258417565165	100.3754364399399	83.79320025254114	85.45228516779534	142.97379958006218	164.65101788403746	142.1275326131458	1089	host	gene-VC_RS11025
gene-VC_RS13705	9.237458834140304	10.21588261193261	12.160529651461045	10.085973605535486	18.426274864017653	20.169789690638375	17.164468395667583	28.843059775593588	24.321049358071406	29.157798335744502	561	host	gene-VC_RS13705
gene-VC_RS13555	35.89896063236945	40.50287120937814	43.594700079328476	40.5404803254872	31.068265429464805	26.183527946799686	30.064268356862705	33.525945683044284	37.658865288693114	31.177990621458605	1566	host	gene-VC_RS13555
gene-VC_RS10080	28.469016181770137	30.45728977470592	33.96262209800907	35.63281540655277	33.260651016670025	33.050511684674646	29.986936880968667	38.130745449486064	41.85475505689057	38.69458810761351	759	host	gene-VC_RS10080
gene-VC_RS03600	3205.2332608246475	2182.237618348952	2332.6625786322006	2315.068022846464	1922.1954914963871	2498.172523111925	2166.9680981236256	1354.194869267206	1094.1332660870764	1154.9833083188146	77	host	gene-VC_RS03600
gene-VC_RS00100	69.04597682349784	98.18786842631576	103.12411947454117	138.6288774544494	98.01375805046176	95.89196624108585	75.08804096446492	147.1835704551613	185.25378731587026	159.46377306874226	258	host	gene-VC_RS00100
gene-VC_RS10690	18.382370453009166	22.960281019841897	28.75576408424706	30.733760567731704	37.68645553418304	30.347205595289378	28.895618907494235	36.79589261379032	33.68974722038397	28.738702074135773	2064	host	gene-VC_RS10690
gene-VC_RS06505	3.345785944886325	4.884010394593633	3.7384666836662848	5.126950905158372	5.160509158044387	5.242770641047022	3.8932978693646745	10.133984348381684	9.458767259668765	11.801965993039444	1134	host	prpC
gene-VC_RS00820	1751.0404428277132	1510.4912147643217	2338.3581736424258	1778.436064143556	1680.3261598102617	3398.809795651578	1712.2211432254198	846.5589746690679	840.6145824815344	818.6272775171906	77	host	gene-VC_RS00820
gene-VC_RS09155	60.92651134365121	62.352490064095576	58.58730219827454	64.41890271345827	61.113979816652204	59.152634596910794	63.14730597240593	71.56317405608966	74.2711679300954	72.36998725149438	1992	host	gene-VC_RS09155
gene-VC_RS00455	76.08806865882947	76.13959856893447	77.57962931828862	82.31502783621235	84.68508532201014	81.88869498048282	83.974407492676	98.83176708990298	95.43570000617518	95.98932341005414	630	host	lexA
gene-VC_RS02810	2101.368712617884	1693.1261773776475	2719.330195437484	1693.4918093740005	1450.106497769569	2396.053805816223	1941.0774911796257	1207.9438199877031	1118.6845491309816	1132.452282332103	77	host	gene-VC_RS02810
gene-VC_RS04795	87.50086930938934	93.63493089502718	98.10509026613532	102.92456072601549	93.76978448999641	71.72158749930882	86.68457926133526	88.09837759924804	94.8007839898166	82.99775686074419	753	host	cysZ
gene-VC_RS11850	54.832990948174036	63.0322643190233	61.484213438033485	67.46226005073613	75.64741175350471	78.43923618902728	66.97530699547167	100.37004839998214	99.88434214108011	94.56657106794847	978	host	era
gene-VC_RS09070	12.474693291640364	16.203763386573783	16.26470840882915	16.725135130280176	20.767630037854605	15.879436120850043	17.80898400736261	23.12240540204949	25.310007690402617	22.32854127604677	2244	host	gene-VC_RS09070
gene-VC_RS03055	38.23514275147421	39.98673723178484	37.65227868719069	44.141940033074114	42.47317747838149	37.70411866337983	37.49574799886729	53.342227986011	53.845300568377986	52.102178403389885	2292	host	gene-VC_RS03055
gene-VC_RS09310	13.566171094300403	15.889718289988478	18.894910430746837	21.011343441675827	16.50501948858576	15.290528494496956	15.068788847092733	26.85191132310327	24.015017958784636	28.52141781651199	1470	host	gene-VC_RS09310
gene-VC_RS02310	18.70480123729132	23.05560133544062	26.09246776354906	28.210161047631722	19.805126911989962	16.798096213863978	15.048681703972207	20.648362686927133	20.657656229067495	19.921048981158776	1128	host	mltC
gene-VC_RS15930	23.776151230479048	28.273380874815626	26.80613372971625	29.07276318180957	35.73282940047773	36.66657984200724	32.19033982055764	57.91137264527206	60.02398369105294	59.18597871136198	1407	host	clcA
gene-VC_RS11240	47.86239042764941	56.710839033632105	57.644970352079184	59.43362109077612	79.31764809918666	70.32077524346295	67.15719936093191	84.38896054657175	90.08518593260241	87.17847162430857	552	host	gene-VC_RS11240
gene-VC_RS04380	54.67458015911183	48.611531305095056	59.040542616397296	58.42347776545287	37.436017062850986	33.04142656996216	33.07115942965948	69.0958671290208	78.3454190148	66.36948291591283	534	host	gene-VC_RS04380
gene-VC_RS04330	40.486050046505554	40.635497353714086	46.95240215315791	54.61404343112061	46.942505637238156	36.15926227007612	39.44795963488005	45.8412391912947	37.457941464744295	37.64950088925343	192	host	gene-VC_RS04330
gene-VC_RS03420	37.1819936935039	39.187909490217685	41.0723497513765	44.16169075125052	44.1057451596627	34.09492133016386	38.786522347463745	50.21082667717481	57.70144541478186	52.572393968993886	891	host	nhaR
gene-VC_RS03995	1.4516006739363334	1.6997855102207202	1.8153933551109707	2.2053428525865053	2.5964296399297604	2.657398280145124	1.91545516879189	4.245387816534322	4.80804680582757	4.427665673205648	1530	host	citF
gene-VC_RS13100	94.90024559005967	117.69858341604868	125.63457988163248	139.66363581819814	108.96799838414894	105.54639549529041	90.4904072518713	121.05584170006635	109.5912344568519	112.96167450480611	588	host	nfuA
gene-VC_RS04825	234.12504369750638	207.7326758546411	237.03941376752474	226.32924770821631	139.15746126092364	120.44030959880382	129.48974461856238	131.95871124411119	144.75175551175852	120.15712710468935	450	host	gene-VC_RS04825
gene-VC_RS08620	5.432090572277475	7.269522936793018	7.253160475401991	6.529607284871512	14.775786447561325	16.484572812933	12.846363138895866	21.11081537885885	28.25937492283602	23.208058912937105	477	host	radC
gene-VC_RS01915	120.18500391163911	105.40808258349874	116.45919636560943	136.79527261805814	90.53527332414849	85.88060372786556	82.34438980956853	70.34252605245716	54.278677443252114	76.11896934504371	159	host	gene-VC_RS01915
gene-VC_RS13545	33.67935747308917	34.40042104018124	35.33679740206338	37.714478648251735	33.184387774586156	27.867379577001277	29.41261878057963	35.401643555483766	43.27735483143028	35.85549668361507	735	host	gene-VC_RS13545
gene-VC_RS06205	51.83605978027349	50.21254439549262	52.75919588419061	48.52774677241538	79.97104049834593	67.29260788848129	66.20019553190133	91.79987722873055	96.81932367428642	92.6557856471079	399	host	gene-VC_RS06205
gene-VC_RS04730	182.4458468994675	191.85925880946613	198.7983896676463	189.40957404983868	118.14469850172917	137.39837504332496	106.01197967131193	133.55234000884	134.65020575033935	121.3683478422406	615	host	lptE
gene-VC_RS04140	4.769033464124714	5.069535732237235	3.633301105450627	3.6428335378756844	3.2785985478739543	1.3458521577696259	3.0047639182347146	3.0343086387250913	3.604974817659601	4.166922203682786	456	host	tcpR
gene-VC_RS11385	152.99118749281124	151.9212090164752	157.83435321560438	177.2760507567619	81.10727317777437	66.71897943830997	66.48182671448151	73.61939940590244	76.41315646427446	77.0222207460373	2460	host	thrA
gene-VC_RS16120	31.99672332973223	39.23591525193101	40.524891452539634	43.8158783076861	28.814832603222676	25.181121982404918	27.695887987585664	39.390011880338605	45.69397233285689	40.79346211605385	885	host	gene-VC_RS16120
gene-VC_RS18515	5.987852779987375	7.113917135368198	5.6691231089430305	5.869604823037929	12.200427447841992	8.77442828349805	10.074796667022278	14.695573211080346	15.794030848193358	14.90287470493608	1530	host	gene-VC_RS18515
gene-VC_RS06285	151.32305606079208	162.38762855121453	156.12312856138456	149.0125744536346	300.8857899998008	280.41667783565396	300.6255905202662	358.3472808634849	449.5297957333826	330.6820086895859	1638	host	gene-VC_RS06285
gene-VC_RS13970	4.406644903021013	5.618735436562936	3.248598635461737	4.820249377796219	6.915835630780651	6.027495020868253	5.165332259441581	11.438861931701735	11.839767293999177	10.916818543561485	420	host	rbsD
gene-VC_RS12370	38.67238925077144	40.66894220750315	43.49512617479325	48.06516473585973	49.09640610653323	51.00031982303677	41.67842494980218	63.82037634783515	68.34231148767569	63.43920979468362	810	host	gene-VC_RS12370
gene-VC_RS10225	96.6377227232508	96.18357722834675	94.4414031880662	99.02522567923924	100.52370496269994	112.03834684244201	109.36005211744033	97.84344941900396	93.07426983514063	87.68860732828306	1050	host	fliM
gene-VC_RS08705	2.147542136282392	3.65776628781674	2.4672901028823317	2.847404695744602	6.308189611099254	4.369760486935558	4.175396274565258	6.649019492452451	8.843596451423174	7.494497392204372	237	host	gene-VC_RS08705
gene-VC_RS03515	78.73324018260527	93.8613638596343	103.22160180418746	99.63443502988214	71.76655807558195	57.84450866800985	59.95527144377296	62.40452677062572	64.18599518087797	59.073281395267315	372	host	gene-VC_RS03515
gene-VC_RS14985	29.175661462084953	31.304383146564927	40.60748294327171	40.95152035495249	48.2921953727796	40.48771907956959	47.04681283087873	101.85162663987224	124.31755658699134	102.5787544228345	360	host	gene-VC_RS14985
gene-VC_RS02040	25.21319698944824	31.65164035186416	31.79479515558296	36.38635236812531	20.39839712541477	18.498308381259115	15.02618741144011	25.214172257963824	24.968924871818203	27.9285294539775	846	host	gene-VC_RS02040
gene-VC_RS04085	3.9698916360056167	3.8946433288094737	4.373113547736954	4.249074326353518	5.349963344730247	3.8709840415533674	5.067205424241975	6.342589479763298	7.268254947951962	6.151221920435252	3042	host	gene-VC_RS04085
gene-VC_RS04865	125.89301781245543	132.34235006058887	130.40311130334038	140.56767824023657	203.71599385077533	198.74146501509384	196.03990551579722	194.25531920425442	232.3489069756577	195.2467766257191	849	host	gene-VC_RS04865
gene-VC_RS15705	231.0275395510912	253.1775431832228	228.07869586470946	226.38692590589935	392.1516110738	320.30580390251595	422.4962376975261	606.5456539284845	622.872055213748	608.1290810302269	288	host	gene-VC_RS15705
gene-VC_RS03645	44.14561031589314	45.27672182414273	45.87591885407543	46.557012261512995	34.95675988083915	29.960656917374532	32.058811838198196	37.36055600016404	44.7333481964595	37.73409685931541	1503	host	ppx
gene-VC_RS08840	53.197166647062986	67.88738457251586	66.21084507021591	79.57636087116573	89.49330338103078	78.19439055064063	79.59700727281025	99.09027244429173	93.84136425065881	101.63359697678175	1062	host	nadA
gene-VC_RS07030	72.38648694029183	72.34790771650562	66.70455864814767	76.59664652306606	34.93175016645286	24.207394144416337	28.58754649319013	23.91484734521109	27.94576478649723	20.37806128131477	225	host	gene-VC_RS07030
gene-VC_RS00915	19.384841917528842	21.05774734329964	23.85816204846587	26.14936742836698	25.387822599425817	21.10739207035705	22.494516914066367	32.811562464639906	41.267522201956695	32.997433597330144	1203	host	gene-VC_RS00915
gene-VC_RS11860	248.93859216363853	217.23271453734964	185.19185197807795	209.55125800360304	355.9145077033072	354.1481669603893	426.6407452687856	402.5561230439409	349.11588903060675	398.9774991894405	897	host	lepB
gene-VC_RS14075	5.801089968053562	7.412102731630643	7.06058036761391	7.6384640174825735	11.320237045349094	8.811694195126806	8.743592302610926	15.495020540997052	17.49387104083193	15.72266415514151	1332	host	gene-VC_RS14075
gene-VC_RS16760	15.702832819073365	20.661038377003116	17.27351540305939	23.315235196343316	36.133919947565516	31.481149037859	29.129769036125733	52.252444836051424	52.72629633611378	51.78959397247671	993	host	torT
gene-VC_RS18555	3.3629658470423514	4.707426037077433	4.518727425266325	5.659402103485439	6.691017444640723	6.152467006946861	5.532581182781379	7.898835186522461	7.930944598851123	7.195058215054749	798	host	gene-VC_RS18555
gene-VC_RS00095	123.46942624221305	178.23756890656787	158.47893343266037	176.96294597237178	460.9420940369113	436.64536411616604	503.2194534632076	677.6258144967871	779.8749197970027	701.1750012098848	555	host	gene-VC_RS00095
gene-VC_RS09535	54.484332360721744	54.267910582952574	49.61175090025804	53.03886439113565	83.3415678076332	78.79818095463142	78.25813272552128	106.25210709081557	121.27997345802426	102.66855199017283	552	host	rrtA
gene-VC_RS04350	46.26977148172064	46.49987947500361	49.21906984331037	46.61492269641569	46.4591949892326	38.57722779813798	40.5758254016025	44.8403387722708	49.36329310664234	44.98651692461731	696	host	tsaA
gene-VC_RS00170	47.65613167592948	59.34394730751865	66.24951149846126	65.13099850724363	48.31485962812391	39.50605350756346	44.04736320588267	48.942905883056405	47.40744411897525	45.329273879632765	267	host	gene-VC_RS00170
gene-VC_RS16955	24.395722352846366	30.153778442825534	23.22192180482154	22.43528373754426	77.09354682131686	67.52544542908402	78.00199565688646	125.7770284736591	151.0004699098924	125.96242791810538	789	host	gene-VC_RS16955
gene-VC_RS03880	7.059106161954815	8.767697054856448	13.369232845938686	13.51000861114088	13.197980440188868	10.671054704777244	9.9542435445109	12.023123802674807	9.483856827996798	9.16165437023767	780	host	gene-VC_RS03880
gene-VC_RS18485	17.694723605429736	20.2383233061135	17.343402140719878	19.74989832298213	11.386594140430242	9.791619527808471	9.398307565560193	11.792641166702818	13.275226854309377	13.2011681468534	2037	host	gene-VC_RS18485
gene-VC_RS07600	11.550751033676292	14.628865917087175	13.606143635537796	15.206070298253808	21.789196929420328	17.13048401247681	17.19031363322929	32.08427455752462	31.548991737578575	30.10097387113596	1386	host	gene-VC_RS07600
gene-VC_RS15305	37.54345493034349	50.0616653558427	42.95844248209271	48.95057566520451	87.58541835034707	78.56411970980191	80.04357215519698	158.9640581287645	167.00045842808103	176.00717047294896	456	host	gene-VC_RS15305
gene-VC_RS02930	185.7734979791358	223.8364205060008	251.03507465025413	293.42074593822844	202.57787837360553	185.4517299720968	165.6496759346984	197.27320334611758	189.77202506953677	208.68784417075904	1266	host	gene-VC_RS02930
gene-VC_RS03985	1.4021142873248678	1.7837255354168051	2.296988934164865	0.6991296688852325	3.59557705105946	2.0663588684947793	1.9222395436518376	4.658736495820343	4.981419748038722	5.0068946637137035	297	host	citD
gene-VC_RS00785	133.3237229808342	136.12400284456598	129.6927651116039	147.5253695377336	137.61422476348704	126.80147288511971	142.88977556187191	138.2191885866904	149.91120538137665	143.08362894654007	582	host	vexR
gene-VC_RS05640	151.32937025786276	180.17726408339632	214.40750994047463	206.01295078315786	153.35686034552873	134.32396212280733	129.55442232556055	172.3526970961064	207.57869114768414	159.39596423540328	510	host	gene-VC_RS05640
gene-VC_RS08120	24.691043974550468	30.883247947283785	29.281090839812066	31.813535044900878	54.591501253260624	46.154279715440424	50.690232557843025	62.391554012410104	60.93862364416876	59.08921538667505	669	host	pspA
gene-VC_RS13075	23.413859384591618	23.6447338415716	23.042385670135573	25.44100347414343	21.964794878425554	20.235600111167987	18.931824342710538	25.093375259786832	26.672156060477352	23.69542009455206	2322	host	gene-VC_RS13075
gene-VC_RS05835	29.91879960472161	35.245343662220776	37.12684154813413	39.810966521069986	41.64489257544386	29.99327665886595	32.62315111226261	43.732575300990206	52.22063521581194	45.44792167495014	399	host	gene-VC_RS05835
gene-VC_RS15920	39.07225147345298	43.83848527428225	41.898592657365484	37.40209280522747	16.721092784526977	9.769506304220029	13.825338256265141	14.092677899856536	14.647289989906165	13.098164822189501	1170	host	cqsA
gene-VC_RS08385	19.443849839184598	20.99307745529009	20.68552122580337	23.367064702356426	20.50585250504218	17.04746066508193	19.6807756353892	18.99828761169471	21.250864373844674	22.654058654730274	702	host	gene-VC_RS08385
gene-VC_RS09985	37.976864365231336	35.25322879796128	39.99530983357415	45.041165426849865	54.52123448800473	47.09468090768237	49.53582325505203	61.35368679106112	65.2591019253113	59.91919417906626	597	host	gene-VC_RS09985
gene-VC_RS10670	105.19825402919503	124.3391318980639	136.99279151428266	144.2227009045995	129.22096875049087	120.31727839683414	119.6866130953031	68.4087109032487	73.40544949468381	67.61079103087927	636	host	gene-VC_RS10670
gene-VC_RS13040	613.2015868896162	686.77353389449	745.2142474204808	738.9147566909706	415.41953845526314	369.65826107003204	326.2315111226261	297.05844524173114	333.2898256696017	282.9445693203046	273	host	rpoZ
gene-VC_RS04720	96.61361089264938	99.19869840832138	119.52391205944126	120.96097495224473	79.38627082280676	69.9589187670815	83.42156932742627	86.90081826755447	92.53222154611551	84.95188728951976	318	host	rsfS
gene-VC_RS13590	29.415490460887685	34.01031317271527	36.337417726556545	39.244959248248364	28.990730016841272	20.82602153414648	22.169168840034132	29.717455740091104	34.74155112936284	25.976492159937333	582	host	gene-VC_RS13590
gene-VC_RS10955	295.3995814130232	369.12893404899364	387.6592065947493	402.71872802636517	429.6032103429293	371.75951243359395	395.5528212532479	398.70772564388557	351.54704110402565	382.1982745049483	471	host	ribE
gene-VC_RS12355	62.0177287930431	66.41091809230778	58.13281768721003	64.20494110505895	94.7233957602898	87.54768286291417	90.67709779917206	137.01589230865304	148.81336047298834	134.06619264022876	570	host	gene-VC_RS12355
gene-VC_RS14630	16.322947161607	19.531794612814014	20.033024918680713	18.673316499881505	18.03541448811425	16.887640721346784	17.92007814569426	23.541177855442168	20.776671532444837	24.267792573187357	720	host	gene-VC_RS14630
gene-VC_RS03025	26.536311141592865	24.86405291793122	26.47006295561415	27.149535475043198	34.038129416696215	28.154139583241367	28.235563074530326	44.085450914151764	47.00061780788386	43.903048579045155	891	host	gluQRS
gene-VC_RS15750	145.65446790406813	142.76818934316415	134.96284780471652	137.26114909287762	260.132323693144	225.32816336950285	277.5411526273578	369.51893941707584	383.0305996430841	371.22045281289695	534	host	gene-VC_RS15750
gene-VC_RS13025	12.544973253846791	12.690202268695966	16.872123194739654	15.932586648710688	17.798106402744324	15.50928749767797	13.155834510549566	30.066484699917993	32.631368886470206	27.36823275909352	1704	host	gene-VC_RS13025
gene-VC_RS09135	171.0650603850416	175.20349802190447	178.50802146636195	183.22343203066612	158.50252727398296	142.5885954867449	159.6473607589095	166.54982972557727	178.9897446014827	157.53927194431162	591	host	lpoB
gene-VC_RS10085	38.378802701892305	40.693831401020596	44.88858192023679	52.111580929901876	36.25846792745123	26.017200142930268	28.127281880598517	30.588758232246747	33.238426729645965	33.355039547511346	774	host	gene-VC_RS10085
gene-VC_RS17625	4.367158837581756	5.869032406855294	5.006800764331709	6.139937172709824	6.022011628742166	5.270048323882855	4.31987166261542	6.658319633363303	6.775802130396757	6.464995708253984	837	host	gene-VC_RS17625
