Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	gene_length	Entity	Symbol
gene-PA5242	130.44181501657675	84.49072249668565	119.98053037472533	65.31200379742599	74.86164590295016	37.22874165231434	12.005750058402745	12.541179733331221	18.429970319395018	5.537407141863964	4.894009694231078	21.6501584253837	2211	host	ppk
gene-PA1933	42.242972317398376	20.805287265325273	12.095036099240017	10.664035441628876	14.684716307364555	10.956753430364172	2.986976084808072	2.581685213023547	1.8231508420040314	1.2651208670277678	1.3308004684508905	10.429305996115614	2205	host	gene-PA1933
gene-PA1568	2.9235955417408483	5.253740084750599	9.617581896438601	2.344386654914424	1.7043793798157094	21.26306336009264	0.5637974890431262	0.5187366406703957	3.6132939453431208	0.43778900059576714	0.0	24.256273074911366	354	host	gene-PA1568
gene-PA3852	50.12592014300976	19.86991442309521	8.790428752567545	20.984264310761798	20.41249235869028	17.250957215327432	2.5587732195034185	2.9428328653416678	2.733132599682617	0.9934442705827022	0.3918823494837358	234.51305097241155	936	host	gene-PA3852
gene-PA4809	4.822360818312323	0.8888047741943664	6.101476686987929	2.3796784970314153	3.027564231672636	20.756378499586788	0.21460678615189963	0.5923637767655485	3.3402155089208754	0.3332845294858098	0.0	32.26255201124288	930	host	fdhE
gene-PA5284	7.917671860583411	6.323627409841886	9.612326387205574	3.325698227408658	3.5167959225049823	28.92496255288329	0.0	0.20069155278395634	384.8301906584501	0.508122315445579	0.40087637061942805	24.809317929266797	915	host	gene-PA5284
gene-PA1618	122.08347593251169	52.84127013703494	21.376063872563876	51.790605646009055	37.651997440860285	26.05500428525713	3.1897036023946725	4.1925290136374445	4.589095441345765	3.538294662349351	1.6748944251907611	29.969922030991885	438	host	gene-PA1618
gene-PA4852	132.60656775511643	125.1466481983134	79.52074721179464	80.85904562735875	110.1209924420268	86.89163303744144	29.568046092039506	38.601483350788	17.010848458256287	21.408276533638055	15.053930974762608	26.773915308049965	999	host	gene-PA4852
gene-PA1311	7.916305802636452	3.7436070652208375	6.1677970857595374	2.672827297390358	2.914735750989184	21.847076904929217	0.24104385401119163	0.8871148347696621	5.737880861445495	0.3743413193500038	0.0	27.773695315742675	828	host	phnX
gene-PA1376	43.96858393167119	24.31142470590473	14.235019571631872	9.41269889937383	11.598429458953502	18.343812558338655	1.1510052544479046	1.58851877852353	3.899071024559581	0.804380482063503	0.7403728817235977	14.685160432179964	1734	host	aceK
gene-PA0338	41.17849423512972	24.300676949624492	13.044536365284538	11.495993269810254	15.648342599475088	27.265189314139498	3.8822766089017384	6.656890895393565	5.8163215914428115	1.781348347251742	1.7837403493742454	28.36147664327726	1131	host	gene-PA0338
gene-PA4297	15.896941407694401	8.78033800718941	19.35603106985219	9.602024097088162	10.471070444756476	21.723617347274814	2.9860010640524632	1.9780908883014727	6.670553941672168	1.1129429530405857	2.085348804075032	18.95992718651835	1671	host	tadG
gene-PA3593	0.7985747081606946	1.1958744791677676	2.7912137274675684	1.1206385283329363	0.0	17.985960404952912	0.11550018004702932	0.0	3.066639851429603	0.08968594109427175	0.0	21.590174094694813	1728	host	gene-PA3593
gene-PA1078	48.50119043849444	41.70429204085471	42.461296944140486	37.63777214692544	22.802354514541236	22.298920297977336	2.262860670309146	0.4164008408102496	3.314819712734603	0.35142246306326885	1.6635005855636131	8.280779438975918	441	host	flgC
gene-PA4471	429.48799758896996	306.83964818210063	28.658451105549364	64.26934728724996	35.04307300621087	40.468410911144055	4.032006285278114	0.9274382363501013	3.691503770999898	0.391356833865913	1.3894010572605178	26.419145212555847	396	host	gene-PA4471
gene-PA2318	53.72705905395887	33.31196581970279	10.852626566199842	22.675215186877217	21.43047515276474	31.843995471064172	4.907810929211475	1.5051866458796725	1.497782267741762	0.8468705257426314	1.5032863898228552	17.528322450025453	366	host	gene-PA2318
gene-PA4492	35.776146925599114	36.482144111144684	28.37186659449387	13.66111729777294	20.608261291253154	37.02110183352808	5.9136092184079	8.388163604322028	6.993348810616474	3.2526101303522545	1.5849463912453312	49.34896935930242	810	host	gene-PA4492
gene-PA1014	73.99964788128347	55.14751676742237	24.286089229929296	25.908659769416808	35.443538965956094	28.36456595584719	7.23568499533293	8.691581296549893	6.440614585354808	4.36995425368101	2.0316317574443827	12.622999211745032	993	host	gene-PA1014
gene-PA2508	1.1855129688158768	0.0	7.799825867902095	0.0	0.6911229100283632	24.19760652418923	0.0	0.0	5.02348966775244	0.0	0.0	22.72426767747947	291	host	catC
gene-PA0668	190.6038113437946	156.19077397514377	71.63896315109703	152.15069390394612	178.99392246824578	51.79956596626439	27.110202260638722	33.81903528850645	7.309177466579799	14.851991845211401	10.239885792010016	19.90408430825198	1200	host	tyrZ
gene-PA2145	0.8646222404145867	0.0	5.688594805913558	0.0	0.5040520471635431	17.952152208703	0.0	0.0	3.2057795906051747	0.0	0.0	19.78906039470774	399	host	gene-PA2145
gene-PA3491	3.115986990294117	1.7776095483887329	5.003210883330102	2.498662421882986	2.8545605612913425	5.796120788563857	0.6008990012253189	1.105745716629024	1.571866121845118	0.3999414353829718	0.39441062270621147	10.867385940629179	2325	host	gene-PA3491
gene-PA2350	2.1755765022323788	1.1170114054064335	3.0672288210263643	0.0	0.7247451056513646	10.937408354363257	0.7192227427793392	0.33086985729246854	1.4815900270094184	0.0	0.1652260716742237	22.496016662889215	1110	host	gene-PA2350
gene-PA3551	3.8172533767681336	1.2861853319513914	7.652163189386314	2.295747927634042	1.9471886137313639	22.24923006525555	0.27605022285099123	0.888955321978728	3.917436055739519	0.0	0.2536665830683103	19.111634053395132	1446	host	algA
gene-PA3410	398.47020786734566	346.0137655817138	9.897162765521117	16.083582865110582	21.43686468024022	30.11602672457232	2.7075391043582684	2.847019702284032	3.8953949676539623	0.9010308500633811	1.0662845323162113	19.892607803749815	516	host	gene-PA3410
gene-PA1334	2.1697124146252835	1.856667654988232	9.43179752018215	1.9884106039885143	0.9034895185006905	19.743348719453028	0.5379631027527403	0.49496703718954194	4.268612177247861	0.278485725446364	0.1647807183813013	22.524057892655556	1113	host	gene-PA1334
gene-PA4970	72.1535736314604	32.86544450983417	21.01619747740287	13.862016081563718	15.77386406417676	47.34539577186134	0.8696484144717501	1.600285584290371	5.971550217793953	1.3505647600078567	0.0	25.158298104742414	459	host	gene-PA4970
gene-PA2397	87.60509743924305	85.28889812735125	53.304719056321815	185.76635685462512	170.52264047196178	66.29461496534691	24.67587846590206	23.816613909470608	7.862903032229784	7.70190249048117	7.6694938360780585	17.765628969348874	1650	host	pvdE
gene-PA2320	30.420124929470184	15.618676918619027	4.123817818967132	17.155821722784623	21.43686468024022	9.64653981021457	1.740560852801744	2.313203508105776	1.7706340762063466	1.2013744667511748	1.4217127097549485	11.954692189753496	1032	host	gntR
gene-PA1804.1	3638.0159795771574	2442.193118184066	346.35785193278235	1990.3538234424122	1820.4985256145821	375.2525375396994	370.6565777966381	364.88070041545416	59.327739176784085	130.82499874946237	104.80053689050763	34.608368122108196	77	host	gene-PA1804.1
gene-PA1963	32.3018983076236	31.7323277528382	6.375700358313229	10.360959748310936	7.532463176713621	20.91625732486097	1.4950135664514355	2.7510527460272667	3.4218995630055233	0.5804393491045002	0.6868949047130649	15.525518450117618	267	host	gene-PA1963
gene-PA2477	6.59468146093993	3.9502434408638516	2.372796489384195	5.949196242578539	3.8445260084731894	11.748893490332145	0.7153559538396654	1.5357579397625336	1.0915736957257764	0.18515807193656103	0.4382340252291239	23.465818166072125	837	host	gene-PA2477
gene-PA2773	8.591562377452991	18.210281724154694	9.23987992540988	10.599142731030728	9.632029062176901	32.09563623987287	1.9117271180197954	3.8696560895986982	2.8004511366206124	2.0782397384603657	2.4593995726220657	21.932875270801077	522	host	gene-PA2773
gene-PA2563	8.810082264224437	7.638166028232837	6.101476686987929	4.275984799353324	3.919614407076181	14.033400557896728	0.8047754480696236	0.863863841116425	3.684061223074495	0.6249084927858934	0.8627732371698377	15.72003459429392	1488	host	gene-PA2563
gene-PA3143	120.71272936616907	82.58273088405392	53.2952190172813	58.588079018763786	88.5210078629146	43.15139947983869	12.864550440597297	14.20363973017945	3.7017012952291797	8.276872707396215	4.053059437754438	10.905849582166283	543	host	gene-PA3143
gene-PA3678	16.736326278072024	9.701742253530057	14.208133505849826	11.25599101295376	16.05157293854607	23.749067436117404	3.7480621806810643	3.448502737977842	5.433269634781541	1.697716969446496	0.28701242497400364	20.85167719407145	639	host	gene-PA3678
gene-PA3034	38.33158599171334	20.738778064535218	6.101476686987929	10.906859778060653	14.056548218480097	18.92877284553512	1.7883898845991635	3.290909870919714	3.929665304612795	1.1109484316193659	1.9720531135310573	13.442730004684533	558	host	gene-PA3034
gene-PA2561	13.742783026906014	5.81081504394208	3.324178862858098	6.320367537150662	7.186949487939939	14.651129433560062	1.2861320576062878	0.7530342094793441	2.676178041366359	0.544735698456596	1.2892860425897248	19.88991852325722	1707	host	gene-PA2561
gene-PA3830	22.065414814418016	4.066855793361677	5.93261663107498	3.74294449948207	4.947521938948431	28.820676405353517	0.9819646303629356	0.22587056678637155	3.371391820378136	0.7624959715173508	0.22558541151093278	33.506311299304976	813	host	gene-PA3830
gene-PA3983	147.85040311089435	63.22417532148677	71.60518711943692	99.4578128982505	95.29103951626783	59.97996617187423	14.493622593330079	13.991068251224386	9.571541920521165	6.457387758787566	3.7116856815388117	22.79452394215398	840	host	gene-PA3983
gene-PA5248	30.29041732152742	24.66293058361892	12.380993308848536	9.308521565674939	13.005973879413885	32.36196266869091	1.2592070102288118	1.2551135753760048	7.109347167808953	0.6518498683949593	0.5785518598056415	17.331814685601486	1902	host	gene-PA5248
gene-PA5267	4.6529670856993075	3.9816398843967282	13.119938309592541	1.5990614178029021	2.7125575486084315	45.14683991821273	0.38455551275773925	0.35382036762489416	29.926786351603223	0.0	0.0	28.525415814625685	519	host	hcpB
gene-PA4054	41.47351926972263	29.924308278716065	14.728564625556926	60.21529366292949	41.3956186711524	22.11388574379456	10.17916340873491	10.369063560504411	4.9926075591392065	2.6817566648516666	3.841731885102852	17.078878284640183	1098	host	ribB
gene-PA4060	16.07453606104108	10.369389032267609	5.084563905823274	3.9661308283856918	10.812729398830843	14.794902913751589	1.4307119076793307	1.3163639483678857	5.894497956919193	0.5554742158096829	0.6573510378436858	43.865750541602154	279	host	gene-PA4060
gene-PA4511	28.292361089121755	14.213822380965466	8.631652535361892	9.14806961904438	10.375071304116263	18.78890506588831	0.264000411536067	0.9716019618905823	181.03749743612002	0.8199857471476274	0.7277815061840808	33.6826298801588	756	host	gene-PA4511
gene-PA5435	43.501306470858886	27.756876069104496	48.686371952174234	37.30967972524994	30.873187888767013	22.830041023885542	3.3920579192759135	3.825682724944168	3.606502039430822	1.1895187976713935	3.1170115824068194	12.986570884026955	1824	host	gene-PA5435
gene-PA3989	34.89725314274481	20.306363410423316	153.88594308959586	35.71237166426481	31.581920030226733	23.27518431016667	4.99922166585061	3.0074731248116007	2.640598795729696	2.2395564481344157	1.7668683965162653	39.74541270171178	1038	host	holA
gene-PA3222	5.366422038839868	1.836863200001691	11.979232562119634	7.684378479997279	11.396616786367709	19.020153128237705	3.104644839664148	1.428254883979156	3.248523318479911	0.3443940138020035	0.40755764346308526	21.823210894447076	900	host	gene-PA3222
gene-PA1569	4.2777043448082726	1.0550910065655226	4.552742998387054	1.210667944332175	1.466934841854513	14.87679000672254	0.0	0.0	2.532355431528377	0.11303961065711275	0.26754331080727695	22.460800058500887	1371	host	gene-PA1569
gene-PA3376	2.959423918477868	0.0	3.4769444355997394	0.3390166976469388	0.2464666260027619	11.902473797395311	0.24458861657017975	0.0	2.687197598007279	0.0	0.0	14.272496040190411	816	host	gene-PA3376
gene-PA4467	1374.0209666740204	647.848656753008	58.68992768207199	635.7031817793247	531.137956527521	24.202972442034707	49.628681865095245	32.47524885483152	4.308732697340718	15.28179225230755	19.46054985667786	25.811679579142105	933	host	gene-PA4467
gene-PA0060	60.445962525394116	28.259433846179856	24.249458627772537	17.73318110768603	21.48683406177924	55.514358557595045	9.382168471512534	4.708532584546668	6.247160227845982	5.960665623496213	4.702588193804829	83.51364045420411	234	host	gene-PA0060
gene-PA3820	280.1826676397548	234.46930504907573	101.96620893352302	267.9269942993188	321.2190705642249	75.13678898811762	55.25949982184907	53.63432719270261	8.928148371229396	19.182858749232114	17.523651119585423	20.253974395023146	921	host	secF
gene-PA5509	14.438803691945832	11.120023856512478	12.298716460991363	5.3756190263658095	6.914328306158199	24.498813780289	1.1933292144769307	2.470396019694889	5.46276342793707	1.1582758311726575	0.5482838252866618	50.1603873906213	669	host	gene-PA5509
gene-PA3304	15.279023786906718	7.225423426580078	8.266860895831549	9.672644240556016	9.376073045140034	14.432789905373054	1.6283102305930848	0.6420726251654548	2.1297137140384033	0.7225049240601472	0.21375400880931045	28.643108089665052	858	host	gene-PA3304
gene-PA3130	70.09954424511962	28.30782328769729	8.420873646767587	15.789818794514957	12.397608913453997	27.99527056181883	4.10104748879315	3.3540232109099555	2.920333462674577	1.0614883987048052	1.6748944251907611	31.54728634841251	438	host	gene-PA3130
gene-PA4418	120.9427626979921	68.2885564655801	132.56510081220412	51.6708208137748	72.12463361758064	28.467433882322023	6.882217624871265	6.543236660594163	5.355862798786922	2.5829551035150264	1.6864454212265594	19.68286479043442	1740	host	ftsI
gene-PA3547	1.5624287768361416	0.9359017663052092	7.452754811959441	0.501155118260692	0.182170984436824	20.234205455572027	0.3615657810167874	0.0	3.3103158816031693	0.1403779947562514	0.0	30.127903395081372	1104	host	algL
gene-PA0335	34.81492672641854	10.111173577990959	11.713155933506643	16.073745811370454	12.9157556672273	29.515951077394057	1.8310487258831802	2.2462724256552913	4.191042125332453	0.7109050743619338	0.28042957119019624	37.57765556717525	654	host	gene-PA0335
gene-PA3909	2.2114376533680775	2.2960790000021136	9.457288864831291	1.773318110768603	1.1173153712125208	29.676834668172308	0.42646220325056977	0.5493288015304446	2.2645955825941684	0.13245923607769367	0.2351294096902415	18.2633365235709	2340	host	eddB
gene-PA3215	44.568974244802796	23.640103313631226	6.435433251216558	17.187544765911074	19.635660665687492	19.994747402843366	3.346088056273701	4.165240363252822	3.243717810612337	1.8340509610757583	1.6278189901632103	23.847135094731943	1014	host	gene-PA3215
gene-PA0802	14.9067278856663	15.944993055570233	17.513497897835723	10.245837973329705	4.965846094277869	16.11242286277032	0.0	1.1335356222056794	3.947858199541558	0.47832501916944925	0.5660522825876183	17.05890298840084	324	host	gene-PA0802
gene-PA4293	5.357285582807173	2.1642348104028586	197.03538989242222	3.4966835986986533	3.5589460361482232	25.21054850910924	1.1532499017480196	1.1273951258773713	4.6193790417170995	0.6716242956052072	1.5896072767790972	15.861532224550075	2769	host	pprA
gene-PA2133	0.4020795733396505	0.4816948951053385	2.3147210508328335	0.6448429493704011	1.406410956771005	10.046353757661636	0.23261574722758352	0.0	1.7037709712307225	0.0	0.6412620264279313	14.724168013964363	858	host	gene-PA2133
gene-PA3534	2.944389251141566	1.4697518492189916	7.802599632435489	1.967550677666444	2.097946358464477	16.060720688775522	0.18926914283666824	0.2612130452308962	2.7725661324152866	0.29393514691493894	0.0869610903548546	20.123335063537265	2109	host	gene-PA3534
gene-PA4498	16.71106088801296	7.465084433504408	7.919897078922756	11.810473328862814	10.237470888942307	16.24716989782384	1.9663478928203613	3.015316433453531	3.1505075286981894	0.6361958383041936	0.30115096807617137	19.447869698247263	1218	host	gene-PA4498
gene-PA1117	14.719329020817923	8.265884400007609	97.59922108505891	16.967107683833994	16.625652723642308	13.273638778855249	3.725573807596978	7.345310831892803	13.643797937615625	1.6530912662496167	1.4672075164671068	15.528475691727166	375	host	gene-PA1117
gene-PA5214	273.3336939562944	172.7357893847744	73.4758596421508	170.9478658780933	138.2033166853641	47.62820668773108	27.63475077063692	35.31399438410001	8.902203324680524	11.921331246992427	13.167246942653522	22.77644739660112	390	host	gcvH1
gene-PA3134	107.09612813442332	75.28355993946323	30.95112719399331	65.75965099246156	67.30978660516638	30.65788705389701	15.590424303075373	17.064863548841863	6.029456159299834	8.348945789139478	6.422120442448616	12.628019095309712	1485	host	gltX
gene-PA3920	5.075430679861161	3.3007945271152703	4.293346773441695	3.1396451797214606	4.7341483572182455	11.38014581738351	0.7550478352633039	0.23156717628918042	2.765136494292484	0.13028777319117407	0.07709160973450539	11.491941582620237	2379	host	gene-PA3920
gene-PA4103	7.666317198342669	1.9680677142875258	58.545121544193705	0.4391073417141302	1.9153977792214638	50.10374684236883	0.9504014815298412	0.5829611771343494	8.121308296199777	0.0	0.0	34.30928345932455	630	host	gene-PA4103
gene-PA2960	156.5474856468293	148.76276546232182	40.5312379921341	117.00919164500058	146.47159488164135	46.24961246987892	25.157686275789917	21.60385538792001	2.55923580762598	9.55042223148413	11.30201868427043	16.587888860269725	357	host	pilZ
gene-PA1221	0.5573251598148952	0.5564004038777335	5.652983651030012	0.1489701805492203	0.3249059237774697	15.23285903440479	0.0	0.0	1.8696065140686078	0.0834557384011317	0.0	21.89744251592095	1857	host	gene-PA1221
gene-PA2194	5.440612205275442	12.591400967753525	51.25240417069861	1.9830654141928463	8.361844068429185	22.36641205196564	0.42921357230379925	2.106182317388617	3.2747210871773293	2.3329917064006684	0.13147020756873717	11.249442477604426	1395	host	hcnB
gene-PA1451	11.8074974706617	7.380253928578222	7.388506925649445	6.99827325856895	7.9309439295888735	10.38809655085171	0.7425011574451884	1.776209836581221	2.991106850162864	0.5765524784631754	0.40937709722854543	10.868523013655892	1344	host	gene-PA1451
gene-PA4343	1.3067586133538638	1.2524067272738801	5.373459582290505	0.8382958341815213	0.45708356095057656	22.25762600112923	0.15120023569792929	0.5564629418100608	3.5992161767249007	0.11740705015977392	0.0	25.048340508130778	1320	host	gene-PA4343
gene-PA4158	10.37546688497504	7.509732067676086	6.755206332022349	1.0399910724808348	2.772286259399487	12.323087533092737	1.0004226121366748	1.6108137789238601	91.82268684519107	0.388414301280455	0.22982573879497287	30.301998729396228	798	host	fepC
gene-PA0263	9.305934171398615	2.78714791907771	19.679907464388812	3.1981228356058042	3.1000657698382073	47.7199758721005	0.7691110255154785	0.35382036762489416	6.337437109751271	0.0	0.0	28.14507693709734	519	host	hcpC
gene-PA0136	3.072379029870153	1.1830941412224631	5.594960969652099	1.2318469319079606	0.8955581219642339	20.388665039202348	0.12696202997536046	0.1168147396929517	3.138482690802394	0.2957582179597358	0.23333452870023963	26.181323438713886	1572	host	gene-PA0136
gene-PA4299	6.5444171205364245	3.0801059756125913	5.382196914944637	2.6239341151210223	4.360255107170812	7.896275299735426	1.3521972298188798	1.2441244633964774	1.238004313445088	0.6299890496378113	1.49106454925519	8.960381970388246	738	host	tadD
gene-PA5152	80.22890091288839	56.60101720935442	156.15523474488876	37.52836001859136	34.55882427238727	58.663510390573165	6.188660809961757	3.796026269712043	7.790789935307925	1.6018326223349	3.5542817743873707	28.05367767195487	774	host	gene-PA5152
gene-PA3631	3.3739293293439614	5.2209131295891575	10.405330046880392	8.11650734317561	10.162379415429282	20.18473307059508	1.301283202094648	2.3945593584002616	3.127398671519474	0.3789176190975588	0.8968261103099674	17.374698258531907	1227	host	gene-PA3631
gene-PA0747	107.22175246588603	53.81863103384676	128.79210481927305	25.848843714026632	22.39073348274793	22.205330837923974	3.703353685484074	3.1639841224190337	6254.09358211476	1.2324239062497142	1.0938425818591753	20.602949434301216	1509	host	gene-PA0747
gene-PA3092	7.779057157141825	3.54541610294444	10.152677751951238	3.3901669764693874	3.8448793656430853	20.53176730050691	0.6848481263965032	0.5400963846980001	3.314210370875644	0.2279078032513258	0.3596096854086046	22.303798896704333	2040	host	fadH1
gene-PA0440	5.547992709326931	2.5679830921076268	6.429297254600218	1.6177638905257428	2.058212525917801	13.134484243090613	0.7294748213496587	0.26846896315397667	3.0722054409966257	0.45315001816053085	0.0	22.365760966935312	1368	host	gene-PA0440
gene-PA0367a	44.48702315826585	16.59210372264301	28.302835288911165	9.423179449923671	16.148061569348837	33.969833976507786	1.9424263856084347	1.3403851883016065	8.891943389999756	1.1312212132182597	0.4462309964924291	36.501427457975524	411	host	gene-PA0367a
gene-PA0701a	10.877882511161895	5.895337972978399	43.878412300793826	4.984461716754992	2.113839891483147	6.744735151857341	1.4983807141236236	1.1028995243082285	1.3718426176013137	0.4653973159486533	0.2753767861237062	14.52312011174666	666	host	gene-PA0701a
gene-PA3169	65.02489099987027	41.444545738199714	21.074738417451346	36.21718213970862	50.41924516335051	24.010505638088254	7.59791713646419	10.741749823798667	4.580960807745	3.1657388455337365	3.4057741793572585	18.328308025739066	1077	host	gene-PA3169
gene-PA1545	284.538311400026	133.3492034616612	91.54170631984134	79.20820894766426	80.36075939105436	52.920229653034525	17.05848813002279	18.83413033818667	12.494320455691964	10.596738886215492	11.364588135028336	22.565554365151108	468	host	gene-PA1545
gene-PA0388	70.63963704187174	71.34245464292282	89.16872358269502	64.54877923197715	52.19458948378489	50.58551363893007	16.1568251860073	11.367742954119814	9.136471833224748	6.272890965679349	5.67669574823583	25.144474864025526	420	host	gene-PA0388
gene-PA4868	19.06438668370928	7.5321110052979385	15.011569626716332	7.968985090367548	7.803472433865223	30.975820697418904	0.58666758119126	1.0795577354339803	4.7266873681586	0.45554763730423736	0.5390974119882079	45.02622013264983	1701	host	ureC
gene-PA4472	48.55334225617023	26.940660266691463	11.769070587345606	45.491520601583886	37.690771855569025	14.298838521937565	4.287366683345728	3.1285583172876748	2.16568221231994	0.8035860322046747	1.0868203825682272	13.086615578244643	1350	host	pmbA
gene-PA5104	13.425783926031578	5.2448505076190415	71.52974826699808	5.148923651571781	4.083589173974695	22.596574620435767	0.6754122203765369	0.932146044656447	3.7102423688222332	0.262228944519292	0.3103230787789989	22.04420966303865	591	host	gene-PA5104
gene-PA1156	28.867978661809012	31.225721670153224	55.13481682609113	37.01893533309893	42.838149502090005	40.258512514302026	5.866067235583564	4.762260653457471	5.370678463513857	3.2152968093548044	2.536665830683103	15.494074750431054	2892	host	nrdA
gene-PA0670	9.988951434281232	5.253740084750599	149.67361826332572	4.688773309828848	6.107359444339625	12.260556695537288	3.2418355619979757	2.5936832033519783	11.614159110031462	1.970050502680952	3.108490500989633	18.74982027916999	1416	host	gene-PA0670
gene-PA5378	36.73953928918212	24.207861661364138	38.070875302515745	12.373567903893383	14.99273022074309	37.8825699583553	2.5505982251919064	2.933430843407669	7.00560140566754	2.6407208726032216	583.9923421507787	22.38835031636085	939	host	gene-PA5378
gene-PA5312	127.69498224950289	58.09356506029444	39.120512171792086	184.7954150129466	129.50089001282467	19.340324893277682	15.49650608438215	9.833080096242037	3.7915746563583292	3.215727237307864	5.033091380116414	25.500270646172343	1494	host	gene-PA5312
gene-PA2213	0.8273004170873384	0.0	4.309076461194113	0.0	0.48229440483993696	8.73418940528289	0.15953981704337863	0.1467887856093686	0.8764001758488968	0.2477654775553982	0.1466034688716134	26.11432271451496	1251	host	gene-PA2213
gene-PA1653	12.29503701620994	8.231226603781161	7.137576501759465	2.8997654641499166	1.6865137678679556	9.671695689455811	0.0	0.38497436225853265	3.447725220084811	0.324900013020758	0.0	7.035073200068271	477	host	gene-PA1653
gene-PA3261	75.27769297167801	36.23931915665987	13.673188720238011	37.0331493011917	42.80798651151585	20.803038540668428	5.610803927103882	8.112291079399682	3.1800303569456956	2.489595280496411	1.9641332215088445	11.49494065397406	747	host	gene-PA3261
gene-PA3897	10.69718678838512	6.178817242530604	7.540695440397042	4.595309390031595	4.23169276804742	15.192459910163715	0.8840944014231081	0.40671710032629027	25.49713069737139	0.34324984764319283	0.0	18.9089074178501	903	host	gene-PA3897
gene-PA1945	10.123692011355443	3.109813544020921	3.415725097907464	3.746784992504317	3.177917308640578	9.95723880206479	0.6007052253461751	1.658083709230881	1.2374453950191535	0.46644787422393247	0.2759984041510735	16.115464787010726	1329	host	gene-PA1945
gene-PA1919	9.870794675977685	10.642769613743702	6.900167841293216	2.770333872617045	4.891251839642794	16.499995865058736	2.284226736724082	2.627078266056081	2.6141550309655934	0.665138653265672	1.8366331572370793	24.70978437161066	699	host	nrdG
gene-PA3561	227.06901416043524	52.919154095286814	11.408792916304415	116.50981466814922	82.574926481992	10.277691659973094	10.982417119900388	5.635291378965378	2.9004672486427774	1.3119771954362038	3.2992761613678327	9.399803687486177	945	host	fruK
gene-PA3906	9.882362013488596	20.98759710939432	17.73241662155867	7.204104824997449	18.330955308955414	24.660437898978408	4.1580064816930555	6.216734428034273	7.137868619706835	3.2286938793937825	1.9104264537332118	39.839011722353526	384	host	gene-PA3906
gene-PA2514	2.0233681755156603	0.6060032551325226	2.7733984940854226	1.081672044105189	0.5897852399362279	13.766380251298273	0.0	0.0	1.071726901258035	0.0	0.0	20.067616083548206	1023	host	antC
gene-PA0431	76.45597422130932	71.11639281087626	82.81517816771184	137.07269721076227	146.76088389440133	76.78060664763007	16.542123083924803	24.153499582350207	6.584844564486304	5.864006180953031	4.9567821502267115	44.45853095432651	555	host	gene-PA0431
gene-PA2100	10.104141914133644	8.358111841011878	10.881817731500439	5.208658216567194	6.311195611451477	17.355699240135003	0.41754039983528585	1.7927885572960118	3.0582332496149784	0.3242203058805472	0.7673679479430474	5.987950256986488	1434	host	gene-PA2100
gene-PA2227	9.524105721867427	14.368101717804638	13.634741614940818	5.9400717084641546	10.076402427499419	31.406466136562717	0.6122218132554192	0.5632907079672395	2.242078977478466	0.3169270065662609	0.5625795691975103	18.77077362132976	978	host	vqsM
gene-PA5127	39.57611800443131	17.444236558457614	15.352741663687159	31.735485151157594	27.425013657034594	37.31502824274322	5.616008754494516	6.3595764778292665	1275.1508740396791	2.012692288453267	4.366689037104484	32.89931290620162	462	host	gene-PA5127
gene-PA3111	124.88965575439626	106.20700304660939	45.52694872139715	233.7480709729405	269.55882932462066	34.633430733258166	34.50178401553679	41.13943469800426	3.9662203307022166	12.614431900887336	7.67724863267672	19.204017533620014	1290	host	folC
gene-PA3553	4.735078269564589	2.4311424705904727	9.17913330998331	1.084853432470204	0.5915199024066284	17.02053753027529	0.19567089325614379	0.18003212823266673	4.478662663345465	0.6077541420035355	0.0	20.513689223866894	1020	host	arnC
gene-PA3116	30.028304753152295	26.367435400617744	40.130335539195094	24.62649483203876	28.844640147029466	32.422762451064976	7.304272513834686	8.355200253884	6.687427454585871	5.825061954514599	4.172326023583514	27.23711661967434	1011	host	gene-PA3116
gene-PA5395	14.64901375479491	40.80293254780826	36.74488030284769	10.572138545728741	48.25094405618401	57.48060912856767	2.5424753009078556	19.104046218829478	23.66559583128279	30.60061460215254	17.911769043919033	54.48293857077976	471	host	gene-PA5395
gene-PA4314	86.24606848135502	56.75519218315084	106.89400442291706	50.976651606742514	58.54103071705038	33.913668298775654	8.901647679117527	12.069759582922446	22.733943998164868	6.912133375603591	4.305186374610055	12.858534269677396	852	host	purU1
gene-PA0709	5.8078160593505075	3.4789075757607786	16.239788959811307	0.931439815757246	2.708643324151565	33.11051801820877	0.6720010475463524	0.6182921575667343	3.691503770999899	0.0	0.0	28.579201110437772	297	host	gene-PA0709
gene-PA0943	83.72003300282161	49.86046029293293	47.48429555563828	67.1338170135327	51.611555222536516	41.4843542812983	12.24785172850172	15.622871713579533	6.116466499229957	6.484406117610944	8.185258111392507	9.222819936048154	717	host	gene-PA0943
gene-PA4541.3	2078.9841770768735	1046.8307546062267	246.387262531131	782.593282041828	1087.6183047671352	853.0315036796418	827.2244474105131	1241.9374235502962	132.23840811246347	287.52368652285685	164.09557749961064	175.3187069343639	76	host	gene-PA4541.3
gene-PA0590	35.227267407877406	16.007874718324594	12.987122032690857	21.75436724618948	19.592361086754764	29.0688585418077	2.342538862925665	5.388285528090377	4.074952226086156	2.728473700896154	1.7220745498440222	39.038973413344884	852	host	apaH
