gene-Y11_RS00405	844	236	545	870	1387	1349	1212	1539	1628	1548	host	gene-Y11_RS00405	False	
gene-Y11_RS01170	3438	2936	3459	3458	3352	2784	2291	2742	1942	1882	host	menE	False	
gene-Y11_RS13755	2174	915	1156	1425	1846	1410	1688	2175	1988	1434	host	ligB	False	
gene-Y11_RS12130	860	278	411	759	811	767	1063	1081	1261	798	host	gene-Y11_RS12130	False	
gene-Y11_RS12600	2841	1951	2218	2584	2605	2045	1837	2155	1622	1480	host	gene-Y11_RS12600	False	
gene-Y11_RS06240	260	252	275	294	229	198	174	213	178	172	host	gene-Y11_RS06240	False	
gene-Y11_RS12620	470	204	256	347	296	262	316	393	403	257	host	gene-Y11_RS12620	False	
gene-Y11_RS10455	2484	1941	2459	3090	3679	3243	3075	3037	2910	3110	host	recX	False	
gene-Y11_RS02910	3559	2293	2258	2519	2332	1529	1525	1642	1378	1325	host	gene-Y11_RS02910	False	
gene-Y11_RS09770	5079	7152	6952	7406	5858	4364	3827	3522	3051	3173	host	nusB	False	
gene-Y11_RS03275	1906	1061	1227	1406	1746	1240	1114	1362	1086	1110	host	gene-Y11_RS03275	False	
gene-Y11_RS17590	1322	995	1134	1300	1204	903	920	977	809	966	host	gene-Y11_RS17590	False	
gene-Y11_RS08000	242	105	123	181	232	170	194	266	212	206	host	hyfE	False	
gene-Y11_RS12580	1473	983	1132	1692	1988	1343	1852	2250	1987	2009	host	gene-Y11_RS12580	False	
gene-Y11_RS20010	1617	1222	1135	1537	1545	1230	1382	1422	1234	1169	host	chbA	False	
gene-Y11_RS20575	2502	1637	1796	2231	2187	1656	1611	1782	1674	1593	host	yegQ	False	
gene-Y11_RS10755	3718	1843	3068	2680	3346	1796	1740	1947	1839	1140	host	ftsB	False	
gene-Y11_RS21575	5240	4162	4921	5310	6141	3767	3607	4160	2744	2621	host	gene-Y11_RS21575	False	
gene-Y11_RS15700	6712	4536	6508	7607	10186	7051	6910	7237	5845	5219	host	tsaC	False	
gene-Y11_RS10950	801	430	589	659	737	553	622	678	643	573	host	gene-Y11_RS10950	False	
gene-Y11_RS02330	1234	898	1281	1618	1799	1433	1685	1620	1361	1318	host	gene-Y11_RS02330	False	
gene-Y11_RS03720	546	230	228	333	415	350	338	576	395	320	host	gene-Y11_RS03720	False	
gene-Y11_RS00290	2567	2222	2727	2792	2662	2074	1703	2339	1891	2181	host	cysT	False	
gene-Y11_RS08240	532	301	319	420	506	394	447	479	364	387	host	gene-Y11_RS08240	False	
gene-Y11_RS14625	1063	340	481	849	938	972	1112	1264	1393	995	host	gene-Y11_RS14625	False	
gene-Y11_RS03905	825	383	424	507	665	475	573	625	521	508	host	gene-Y11_RS03905	False	
gene-Y11_RS08405	2454	1307	1345	1741	1903	1260	1418	1528	1309	1257	host	yajD	False	
gene-Y11_RS03570	2425	1771	2097	2374	2334	1681	1561	1673	1609	1330	host	gene-Y11_RS03570	False	
gene-Y11_RS18960	3533	3460	3622	3934	3811	2721	2341	2939	2025	2304	host	ubiI	False	
gene-Y11_RS11670	6809	4668	4756	5755	5561	4132	3798	3958	3068	3011	host	yqhD	False	
gene-Y11_RS00790	2975	1657	2088	2342	2486	1842	2003	2152	1822	1549	host	gene-Y11_RS00790	False	
gene-Y11_RS01410	2874	2068	2673	3417	3851	2910	4004	3242	2755	2862	host	gene-Y11_RS01410	False	
gene-Y11_RS07280	1139	562	599	790	805	664	743	771	734	616	host	gene-Y11_RS07280	False	
gene-Y11_RS10880	6049	3342	4129	4499	5923	4181	4531	5110	4435	4011	host	gene-Y11_RS10880	False	
gene-Y11_RS13635	11417	6316	7140	7015	6608	4507	4090	4415	3617	3256	host	kbl	False	
gene-Y11_RS11960	243	181	230	268	200	161	105	138	82	71	host	gene-Y11_RS11960	False	
gene-Y11_RS06840	488	404	348	381	324	295	307	337	228	318	host	flhD	False	
gene-Y11_RS16595	402	256	307	346	381	397	383	409	384	327	host	thiE	False	
gene-Y11_RS01340	2921	1872	2256	3088	2886	2714	2861	2797	2612	2434	host	gene-Y11_RS01340	False	
gene-Y11_RS09925	1562	750	950	1134	1346	1045	1074	1332	1223	870	host	gene-Y11_RS09925	False	
gene-Y11_RS07210	925	527	523	509	373	357	395	408	298	339	host	gene-Y11_RS07210	False	
gene-Y11_RS03855	1445	861	1079	2086	1613	1299	1346	1301	1189	1148	host	sodB	False	
gene-Y11_RS04805	1983	462	526	611	681	530	578	729	630	629	host	gene-Y11_RS04805	False	
gene-Y11_RS10710	1374	560	653	934	1112	908	1152	1512	1560	939	host	waaL-xs	False	
gene-Y11_RS08385	418	154	216	342	449	345	493	661	635	381	host	phnD	False	
gene-g029	2	1470	2820	6208	5466	5153	4898	5173	3534	4713	phage	g029	False	
gene-Y11_RS20600	684	426	439	498	547	415	452	619	450	348	host	mdtC	False	
gene-Y11_RS00910	858	486	482	516	642	485	455	543	485	345	host	gene-Y11_RS00910	False	
gene-Y11_RS01115	1290	418	376	456	586	396	497	616	583	478	host	gene-Y11_RS01115	False	
gene-Y11_RS23635	282	116	114	157	134	161	149	212	196	177	host	yniD	False	
gene-Y11_RS11985	303	208	259	340	301	266	211	272	194	192	host	gene-Y11_RS11985	False	
gene-Y11_RS18800	10790	8824	9665	9760	8345	6007	4817	5050	4045	3828	host	panB	False	
gene-Y11_RS00060	1503	936	990	909	1133	752	812	957	705	683	host	gene-Y11_RS00060	False	
gene-Y11_RS11540	568	261	332	643	716	611	995	991	832	868	host	gene-Y11_RS11540	False	
gene-Y11_RS04455	163	43	78	111	195	138	123	156	142	121	host	gene-Y11_RS04455	False	
gene-Y11_RS01285	196	89	162	269	344	289	259	359	282	275	host	gene-Y11_RS01285	False	
gene-Y11_RS12515	5813	3396	3651	4629	4536	3250	3014	3475	2779	2560	host	npr	False	
gene-Y11_RS20570	1810	517	529	497	548	415	411	509	513	296	host	yegS	False	
gene-Y11_RS10520	229	84	69	91	141	124	97	131	142	132	host	gene-Y11_RS10520	False	
gene-Y11_RS20405	566	380	417	427	576	444	366	554	439	446	host	pbpC	False	
gene-Y11_RS03870	5155	3849	4381	5178	5380	3255	3832	3220	2873	3024	host	gloA	False	
gene-Y11_RS19705	1208	746	889	1048	932	857	696	1012	843	864	host	dkgB	False	
gene-Y11_RS02480	2827	2928	3419	3741	3920	2547	2608	2875	2006	2054	host	tmk	False	
gene-Y11_RS04420	671	291	282	430	433	322	334	468	400	295	host	gene-Y11_RS04420	False	
gene-Y11_RS07490	707	403	539	539	534	444	381	450	336	406	host	cbiK	False	
gene-Y11_RS07560	271	88	102	137	218	181	140	236	161	153	host	pduB	False	
gene-Y11_RS13720	9095	6725	8039	10240	9641	6534	6553	7268	4751	4223	host	gene-Y11_RS13720	False	
gene-Y11_RS21775	585	316	372	638	771	617	613	663	523	657	host	gene-Y11_RS21775	False	
gene-Y11_RS00880	5022	4237	4427	4361	4333	2876	2453	2782	1663	1627	host	dedD	False	
gene-Y11_RS02535	3570	3186	3065	2928	2425	1879	1708	1647	1319	1531	host	gene-Y11_RS02535	False	
gene-Y11_RS03055	138	57	61	122	173	134	137	201	148	189	host	gene-Y11_RS03055	False	
gene-Y11_RS13215	1300	439	672	838	1095	775	929	1147	1207	727	host	gene-Y11_RS13215	False	
gene-Y11_RS16755	1386	639	1108	1320	1570	1077	1152	1313	1306	806	host	gene-Y11_RS16755	False	
gene-Y11_RS08310	2003	1289	1442	1263	1285	983	870	990	799	809	host	gene-Y11_RS08310	False	
gene-Y11_RS13095	802	314	382	484	521	433	483	567	632	419	host	panS	False	
gene-Y11_RS03550	2235	2107	2162	2009	1731	2012	1181	1350	962	866	host	yfeC	False	
gene-Y11_RS06630	187	140	120	62	132	77	68	79	84	75	host	fliH	False	
gene-Y11_RS04280	1060	535	598	715	831	621	786	1030	761	721	host	gene-Y11_RS04280	False	
gene-Y11_RS11570	759	308	409	634	839	584	677	761	708	532	host	alkB	False	
gene-Y11_RS12055	1763	754	886	1168	1487	1269	1470	1570	1521	1208	host	gene-Y11_RS12055	False	
gene-Y11_RS11790	4234	3749	3553	3337	2941	2362	2398	2525	2163	2240	host	gene-Y11_RS11790	False	
gene-Y11_RS14470	533	184	251	467	554	506	809	647	753	524	host	xylF	False	
gene-Y11_RS20625	688	314	342	486	649	488	524	695	478	493	host	gene-Y11_RS20625	False	
gene-Y11_RS19180	947	430	607	936	1191	1142	1170	1419	1456	1253	host	gspE	False	
gene-Y11_RS13295	2440	2362	3181	4437	6910	4563	5627	5900	5015	4487	host	metJ	False	
gene-Y11_RS13980	3589	2805	3089	3181	3800	2846	3229	3403	3113	2625	host	kup	False	
gene-Y11_RS01705	550	358	393	513	542	352	359	430	395	378	host	potG	False	
gene-Y11_RS06280	386	273	353	360	462	314	233	279	237	242	host	gene-Y11_RS06280	False	
gene-Y11_RS08515	207	126	154	207	413	274	332	332	310	274	host	gene-Y11_RS08515	False	
gene-Y11_RS08905	1783	977	1374	1806	2332	1752	1890	2088	1881	1660	host	gene-Y11_RS08905	False	
gene-Y11_RS11490	1466	691	852	950	1161	773	876	941	712	690	host	flgM	False	
gene-g092	6	862	1363	4226	4121	4048	5501	5891	4591	5832	phage	g092	False	
gene-Y11_RS02985	4576	3474	4215	5554	6423	4886	5543	5627	4221	4147	host	yqfB	False	
gene-Y11_RS16140	630	291	285	342	479	370	356	558	442	489	host	glpA	False	
gene-Y11_RS09945	1581	712	795	984	962	719	754	736	700	602	host	gene-Y11_RS09945	False	
gene-Y11_RS13470	6206	4323	4650	5256	5269	3709	4070	4172	3549	3244	host	gene-Y11_RS13470	False	
gene-Y11_RS20385	5794	3861	4110	5568	5851	4212	3894	3772	2735	2599	host	sseB	False	
gene-g159	0	440	757	1789	1982	1908	2027	2607	2048	2359	phage	g159	False	
gene-Y11_RS15245	1780	948	1316	1703	2615	1939	1865	2173	2125	1615	host	hofQ	False	
gene-Y11_RS11060	5224	5038	4079	4754	3136	2794	2228	2175	1883	2001	host	gene-Y11_RS11060	False	
gene-Y11_RS00645	900	820	910	843	753	698	601	693	641	764	host	gene-Y11_RS00645	False	
gene-Y11_RS00815	970	758	859	834	962	680	653	832	621	622	host	gene-Y11_RS00815	False	
gene-Y11_RS11170	2425	1945	1855	1939	1668	1132	1166	1092	843	935	host	gene-Y11_RS11170	False	
gene-Y11_RS03420	1187	525	648	904	897	811	824	837	764	890	host	ogl	False	
gene-Y11_RS02575	1637	1793	1807	1447	1554	1192	1051	1242	962	1003	host	lolC	False	
gene-Y11_RS03290	6629	3110	4284	4044	4030	2920	2468	2420	2156	1571	host	cutC	False	
gene-Y11_RS09590	311	132	189	264	387	299	302	362	317	238	host	glnK	False	
gene-g220	0	3327	6815	12422	12643	13412	10824	10252	7513	9334	phage	g220	False	
gene-Y11_RS06315	1442	1347	1458	1840	2049	1543	1423	1617	1283	1433	host	pgsA	False	
gene-Y11_RS12805	10089	5647	6645	7870	7262	6119	5220	6255	4191	5077	host	msrP	False	
gene-Y11_RS06530	1106	643	611	568	554	314	370	438	262	284	host	gene-Y11_RS06530	False	
gene-Y11_RS14505	153	40	54	122	205	181	219	257	170	266	host	gene-Y11_RS14505	False	
gene-Y11_RS17335	5994	3572	4029	4649	4139	2879	2422	2762	2074	1627	host	fbp	False	
gene-Y11_RS04755	3962	1837	2941	4629	6485	2759	3060	3380	2802	1835	host	gene-Y11_RS04755	False	
gene-Y11_RS18340	2599	1232	1214	1292	1323	1005	930	1027	928	868	host	gene-Y11_RS18340	False	
gene-Y11_RS01145	1415	1185	1063	1030	1053	676	711	964	805	760	host	menF	False	
gene-Y11_RS08125	2618	952	979	1268	1135	995	824	783	635	599	host	gene-Y11_RS08125	False	
gene-Y11_RS09040	1766	582	826	1076	1381	754	777	928	788	552	host	gene-Y11_RS09040	False	
gene-Y11_RS17995	910	500	658	732	968	671	751	746	606	533	host	gene-Y11_RS17995	False	
gene-Y11_RS10540	310	165	223	186	261	187	217	272	224	241	host	gene-Y11_RS10540	False	
gene-Y11_RS13655	3171	2652	2541	2380	2496	1710	2083	2299	1985	2118	host	waaA	False	
gene-Y11_RS17200	5491	4391	6296	7540	8233	5524	5233	5643	4386	3492	host	nsrR	False	
gene-Y11_RS03365	348	249	270	357	483	460	393	557	440	357	host	gene-Y11_RS03365	False	
gene-g268	0	308	492	1235	1775	2138	2659	3105	2708	3755	phage	g268	False	
gene-Y11_RS12155	2224	2071	2972	4188	5480	4338	4241	5094	4366	3437	host	gene-Y11_RS12155	False	
gene-Y11_RS07770	6158	4212	4375	5001	5025	3546	3362	3411	2480	2688	host	hisF	False	
gene-Y11_RS11420	403	238	301	327	418	275	349	354	360	287	host	gene-Y11_RS11420	False	
gene-Y11_RS16420	9206	4765	5862	6054	6973	4631	5158	4891	4738	3615	host	fre	False	
gene-Y11_RS06890	1263	646	780	1069	1192	974	1132	1326	1130	1059	host	gene-Y11_RS06890	False	
gene-Y11_RS01570	237	87	131	158	172	202	210	226	231	219	host	gene-Y11_RS01570	False	
gene-Y11_RS03250	518	274	341	466	536	388	397	446	454	316	host	pgaC	False	
gene-Y11_RS02890	1321	502	554	618	677	553	450	586	662	437	host	pgeF	False	
gene-Y11_RS03115	411	177	244	308	392	258	351	387	374	266	host	gene-Y11_RS03115	False	
gene-g062	4	544	964	2466	2573	3000	3336	3542	2968	4142	phage	g062	False	
gene-Y11_RS11795	5695	4217	4191	4127	3437	2729	2983	3306	2680	3305	host	gene-Y11_RS11795	False	
gene-Y11_RS05700	2234	1233	1300	1786	2208	1387	1504	2141	1620	1327	host	gene-Y11_RS05700	False	
gene-Y11_RS02705	615	175	220	356	450	351	388	512	751	319	host	gene-Y11_RS02705	False	
gene-Y11_RS11225	10663	7424	5281	4913	5170	3321	3575	3616	3501	3245	host	gene-Y11_RS11225	False	
gene-Y11_RS11875	1197	861	899	921	924	670	548	538	403	308	host	gene-Y11_RS11875	False	
gene-Y11_RS19575	1847	1906	1565	1298	1215	826	881	1017	796	948	host	rnhB	False	
gene-Y11_RS10790	1251	919	1094	1661	1823	1191	1370	1423	1107	953	host	gene-Y11_RS10790	False	
gene-Y11_RS09240	505	216	250	387	406	286	361	406	378	341	host	gene-Y11_RS09240	False	
gene-Y11_RS06050	257	124	118	198	232	169	184	285	235	189	host	gene-Y11_RS06050	False	
gene-g185	1	2204	4486	10222	13018	12662	12987	12834	10511	12533	phage	g185	False	
gene-g296	4	3161	5215	11657	9982	10424	11330	14583	13716	16296	phage	g296	False	
gene-Y11_RS05970	3146	1224	1661	2322	3298	1497	1459	1835	1555	1263	host	gene-Y11_RS05970	False	
gene-g351	3	2215	4643	8460	9466	7692	7825	8572	8063	6376	phage	g351	False	
gene-Y11_RS18525	497	241	350	532	668	773	575	675	636	722	host	gene-Y11_RS18525	False	
gene-Y11_RS19735	943	595	521	652	695	514	466	658	473	525	host	gloB	False	
gene-Y11_RS17975	700	267	276	466	690	535	611	775	719	627	host	gene-Y11_RS17975	False	
gene-Y11_RS08485	947	949	883	873	925	744	714	621	661	746	host	moaD	False	
gene-Y11_RS13005	2736	1538	1358	1709	2075	1603	1910	2136	2078	1683	host	gene-Y11_RS13005	False	
gene-Y11_RS15330	7617	4934	5908	5833	6945	4713	4967	5512	4387	4067	host	gene-Y11_RS15330	False	
gene-Y11_RS06380	149	63	103	154	169	137	174	206	205	123	host	gene-Y11_RS06380	False	
gene-Y11_RS01210	1986	824	1112	1266	1454	1081	1221	1355	1286	992	host	gene-Y11_RS01210	False	
gene-Y11_RS15045	1266	666	795	791	1063	739	785	1007	784	645	host	glgX	False	
gene-Y11_RS09485	3067	2383	2219	2242	2049	1709	1455	1720	1379	1531	host	acrR	False	
gene-Y11_RS16080	3698	3357	3922	4703	4737	3291	3111	3497	2668	2688	host	corA	False	
gene-Y11_RS01720	395	213	236	282	379	289	309	447	345	350	host	gene-Y11_RS01720	False	
gene-Y11_RS04190	1705	1345	1366	1474	1207	993	905	962	690	760	host	rstB	False	
gene-Y11_RS05930	2092	878	958	1192	1392	1052	1000	1187	1027	946	host	gene-Y11_RS05930	False	
gene-Y11_RS03355	643	253	312	373	484	362	442	483	465	332	host	gene-Y11_RS03355	False	
gene-Y11_RS07180	333	173	166	243	300	172	188	269	169	151	host	gene-Y11_RS07180	False	
gene-Y11_RS06825	585	369	431	512	531	380	444	570	405	493	host	motB	False	
gene-Y11_RS03950	8793	7175	7855	8134	8922	7077	6718	5867	4704	4667	host	gstA	False	
gene-Y11_RS04285	2455	2012	1788	1937	1584	1061	1020	1042	836	929	host	yjjG	False	
gene-Y11_RS16085	2055	1758	1850	2104	2019	1621	1427	1571	1461	1126	host	rarD	False	
gene-Y11_RS14710	812	657	562	578	390	328	317	388	233	375	host	bcsF	False	
gene-Y11_RS06235	122	91	107	90	80	71	60	73	46	57	host	gene-Y11_RS06235	False	
gene-Y11_RS15490	3003	1739	2432	3161	3527	2525	2345	2496	1887	1809	host	bfd	False	
gene-Y11_RS20195	1122	620	1034	1739	2248	1896	1863	2064	1838	1672	host	gntP	False	
gene-Y11_RS12700	1110	451	544	756	1171	795	1015	1148	1375	861	host	gene-Y11_RS12700	False	
gene-Y11_RS04195	2312	1605	1617	1750	1757	1256	1248	1390	1004	965	host	rstA	False	
gene-g151	3	1163	2021	4677	5147	5691	6762	7720	7167	8748	phage	g151	False	
gene-Y11_RS09165	1427	635	875	1394	1737	1236	1343	1776	1458	1359	host	gene-Y11_RS09165	False	
gene-Y11_RS12270	1088	608	806	1048	1219	907	1100	1396	1066	1005	host	gene-Y11_RS12270	False	
gene-g344	0	2619	5304	10808	12326	11078	8540	7998	7373	6524	phage	g344	False	
gene-Y11_RS19320	3738	4022	4469	4910	6343	4353	5516	5485	4112	4224	host	rppH	False	
gene-Y11_RS02550	5579	4766	4819	4631	3935	2687	2278	2297	1793	1734	host	nagZ	False	
gene-Y11_RS00600	2435	1578	1911	2660	2903	2231	1925	2092	1919	1871	host	gene-Y11_RS00600	False	
gene-Y11_RS10795	2439	1456	1801	2406	2462	1711	1771	2108	1586	1636	host	gene-Y11_RS10795	False	
gene-Y11_RS09020	5402	2557	2992	3781	4059	2670	2694	2658	2056	1997	host	gene-Y11_RS09020	False	
gene-Y11_RS16830	369	193	267	328	436	293	245	346	261	247	host	gene-Y11_RS16830	False	
gene-Y11_RS07795	4272	2604	3058	3049	3146	2042	1765	1765	1458	1233	host	gene-Y11_RS07795_gene_galU	False	
gene-Y11_RS04350	984	427	416	439	384	339	353	449	371	286	host	gene-Y11_RS04350	False	
gene-Y11_RS07160	492	211	234	324	484	307	338	502	427	297	host	gene-Y11_RS07160	False	
gene-Y11_RS09910	6024	3870	4090	4876	4681	3481	2803	3052	2213	2271	host	rdgC	False	
gene-Y11_RS19775	8813	4576	4999	5893	5464	4042	3431	3495	2877	2546	host	nrdF	False	
gene-Y11_RS08640	1832	1819	2216	2522	2711	2213	2187	2350	1757	1799	host	pnuC	False	
gene-Y11_RS13690	9091	7033	7472	9298	9765	7023	6589	7828	5531	5782	host	coaBC	False	
gene-Y11_RS20005	3195	2131	2137	2705	2807	2041	2254	2619	2446	1935	host	gene-Y11_RS20005	False	
gene-Y11_RS03000	1153	591	745	711	727	524	557	842	605	663	host	exoX	False	
gene-Y11_RS19760	7802	4385	4631	5137	4735	3257	3045	3195	2292	2348	host	proX	False	
gene-Y11_RS08500	1656	1233	1207	1277	1292	1038	1008	985	1051	933	host	yvcK	False	
gene-Y11_RS16600	1148	544	734	842	956	781	853	1158	1069	933	host	thiC	False	
gene-Y11_RS06175	354	314	379	390	326	230	203	222	167	101	host	gene-Y11_RS06175	False	
gene-Y11_RS19715	896	503	600	786	899	664	670	868	872	641	host	gene-Y11_RS19715	False	
gene-Y11_RS04910	4880	3155	3712	3979	4095	3029	2900	2965	2256	2241	host	acnA	False	
gene-Y11_RS10875	1857	1182	1277	1344	1413	1115	1180	1428	1102	1070	host	gene-Y11_RS10875	False	
gene-Y11_RS04895	1189	754	905	975	1123	730	862	918	840	747	host	pgpB	False	
gene-Y11_RS14160	533	153	239	397	602	523	574	625	698	533	host	gene-Y11_RS14160	False	
gene-Y11_RS14410	7411	5968	6861	8125	8454	6662	5338	5920	4573	4776	host	fdxH	False	
gene-g042	1	2400	4126	9716	9439	9085	9527	8715	6465	7805	phage	g042	False	
gene-g107	2	921	1528	3698	3431	3555	4410	4362	3118	4497	phage	g107	False	
gene-Y11_RS08230	779	342	472	449	807	591	680	827	630	605	host	gene-Y11_RS08230	False	
gene-Y11_RS18640	6515	4922	3596	3413	2793	2261	2212	2370	1911	2140	host	zapD	False	
gene-Y11_RS00160	286	102	106	146	181	192	170	209	166	192	host	gene-Y11_RS00160	False	
gene-Y11_RS02900	1910	1223	1054	1217	1104	779	792	962	789	929	host	rlmA	False	
gene-g322	1	835	1948	3673	4376	3804	3316	3433	2794	2765	phage	g322	False	
gene-Y11_RS08365	664	231	338	459	507	457	588	576	579	539	host	urtA	False	
gene-Y11_RS23390	205	45	78	140	227	122	164	244	303	136	host	gene-Y11_RS23390	False	
gene-Y11_RS05055	2833	2331	2590	2721	3029	2217	1904	2000	1512	1464	host	cls	False	
gene-Y11_RS04105	5252	4701	4370	5200	4489	3582	3040	3088	2305	2660	host	ttcA	False	
gene-g235	0	689	1184	2634	2175	2173	2672	3469	3649	4893	phage	g235	False	
gene-Y11_RS09360	3691	2242	3115	2994	3446	2492	2481	2511	1975	1494	host	ushA	False	
gene-Y11_RS06160	398	239	245	300	270	209	162	202	129	121	host	gene-Y11_RS06160	False	
gene-Y11_RS12710	1961	763	1006	1483	2146	1599	1875	2234	1902	1346	host	gene-Y11_RS12710	False	
gene-Y11_RS15200	5775	5528	5890	7263	7116	5150	4715	4303	2970	2847	host	hslR	False	
gene-Y11_RS11640	1445	776	909	1476	1774	1191	1563	1563	1484	1164	host	gene-Y11_RS11640	False	
gene-Y11_RS12355	3589	2350	3166	3631	3902	2967	2684	2730	2328	1805	host	elbB	False	
gene-Y11_RS00615	436	281	333	580	723	683	824	959	846	830	host	gene-Y11_RS00615	False	
gene-Y11_RS14825	6222	5335	5252	5156	4182	3369	2805	3029	2489	2580	host	gene-Y11_RS14825	False	
gene-Y11_RS11975	268	195	159	215	255	165	174	226	131	149	host	gene-Y11_RS11975	False	
gene-Y11_RS08010	546	230	292	371	554	347	267	468	359	297	host	gene-Y11_RS08010	False	
gene-g156	0	683	1237	3037	3427	3970	5167	5702	5832	6803	phage	g156	False	
gene-Y11_RS15005	869	358	433	516	702	617	717	809	772	620	host	gene-Y11_RS15005	False	
gene-Y11_RS11485	1684	749	823	909	993	814	812	918	729	737	host	flgA	False	
gene-g226	5	3725	8253	17466	21043	17615	18540	18647	14167	14719	phage	g226	False	
gene-Y11_RS03825	2580	2514	2844	3568	3883	3047	3000	3070	2199	2346	host	gene-Y11_RS03825	False	
gene-Y11_RS12670	5666	2918	2954	3535	3442	2778	2549	2955	2329	2416	host	gene-Y11_RS12670	False	
gene-Y11_RS19400	3069	2372	2746	3397	4371	3012	3110	3461	3201	2733	host	mltA	False	
gene-g180	1	231	494	1106	1271	1115	1266	1444	1357	1358	phage	g180	False	
gene-Y11_RS13790	8122	7132	7129	6831	6743	5120	4266	4507	3539	3410	host	gltS	False	
gene-Y11_RS16705	1073	801	973	1231	1225	1053	934	1094	863	900	host	gene-Y11_RS16705	False	
gene-Y11_RS08210	682	315	298	295	440	266	367	349	285	401	host	gene-Y11_RS08210	False	
gene-Y11_RS07520	318	204	238	202	216	160	161	191	162	108	host	gene-Y11_RS07520	False	
gene-Y11_RS05860	256	129	159	295	464	244	387	444	417	337	host	gene-Y11_RS05860	False	
gene-Y11_RS16235	2469	643	826	1102	1278	1078	1145	1318	1297	1100	host	gene-Y11_RS16235	False	
gene-Y11_RS18855	2982	2278	3210	3046	2829	1894	1840	1927	1457	1097	host	fhuB	False	
gene-Y11_RS11480	588	189	258	311	448	350	389	455	363	327	host	gene-Y11_RS11480	False	
gene-Y11_RS16035	2935	1185	1547	1523	2035	821	784	1053	817	548	host	lptM	False	
gene-Y11_RS00485	6787	4852	4763	5271	5134	3437	2934	3088	2518	2114	host	alaC	False	
gene-Y11_RS05800	4538	4428	4788	5180	5216	3796	3170	3447	2576	2676	host	kdsA	False	
gene-Y11_RS17990	1225	787	878	790	853	568	592	698	534	523	host	gene-Y11_RS17990	False	
gene-Y11_RS19100	1519	757	847	1114	1385	1081	1088	1302	1166	1142	host	gene-Y11_RS19100	False	
gene-Y11_RS05390	2378	2240	2495	2689	3044	2347	2073	2571	1970	2008	host	gene-Y11_RS05390	False	
gene-Y11_RS09860	3959	1986	2472	2541	3019	2112	1782	2039	1814	1476	host	gene-Y11_RS09860	False	
gene-Y11_RS14395	1505	667	626	718	736	565	712	853	731	782	host	fdhD	False	
gene-Y11_RS19155	1672	991	1241	1830	2002	1507	1604	1793	1706	1393	host	gene-Y11_RS19155	False	
gene-Y11_RS19605	929	402	577	701	924	575	736	778	679	499	host	gene-Y11_RS19605	False	
gene-Y11_RS05060	2104	1888	2414	3374	4442	2437	2487	3152	2348	1867	host	gene-Y11_RS05060	False	
gene-g140	0	2344	4520	9178	9056	8050	7822	7276	5099	5993	phage	g140	False	
gene-Y11_RS14675	1691	884	886	1059	1126	955	857	1001	904	947	host	gene-Y11_RS14675	False	
gene-Y11_RS02835	975	607	736	1213	1558	1231	1239	1305	1077	1197	host	gene-Y11_RS02835	False	
gene-Y11_RS05135	339	173	242	303	374	331	336	437	424	391	host	gene-Y11_RS05135	False	
gene-Y11_RS01345	6130	4283	5349	6143	6924	5131	4736	4584	3415	2893	host	gene-Y11_RS01345	False	
gene-Y11_RS13010	1527	806	1042	1907	2476	1779	2335	2511	2266	1869	host	zur	False	
gene-Y11_RS03585	353	187	293	285	479	405	541	633	518	489	host	gene-Y11_RS03585	False	
gene-Y11_RS10285	650	363	516	760	996	688	802	864	732	702	host	gene-Y11_RS10285	False	
gene-Y11_RS15335	2158	1418	1832	1776	2004	1420	1386	1525	1275	1097	host	gene-Y11_RS15335	False	
gene-Y11_RS01840	1926	1701	1427	1506	1400	973	1070	1177	944	853	host	aat	False	
gene-Y11_RS13070	2644	1667	1890	1903	2184	1677	1334	1597	1292	1021	host	malF	False	
gene-Y11_RS07310	863	598	613	742	713	642	563	546	567	533	host	gene-Y11_RS07310	False	
gene-g093	2	717	1079	3871	4338	4510	6562	6388	5355	7085	phage	g093	False	
gene-g239	2	491	927	1924	1364	1573	1963	2374	1977	2698	phage	g239	False	
gene-Y11_RS17280	7417	4102	4599	5137	4746	3351	2883	3151	2158	2185	host	gene-Y11_RS17280	False	
gene-Y11_RS13525	3301	947	846	1141	1189	1191	1682	1877	1716	1276	host	gene-Y11_RS13525	False	
gene-Y11_RS02540	3340	3387	3294	3264	2784	2042	1650	2007	1421	1516	host	lpoB	False	
gene-Y11_RS07460	1538	1191	1424	1509	1553	1155	1090	1125	835	887	host	gene-Y11_RS07460	False	
gene-Y11_RS08860	462	122	259	426	647	346	391	564	478	227	host	gene-Y11_RS08860	False	
gene-Y11_RS16375	8859	8406	10241	9890	9858	6930	6526	6520	5251	4375	host	gene-Y11_RS16375	False	
gene-Y11_RS18325	5080	4288	4640	5249	5114	3734	3446	3274	2695	2406	host	dapB	False	
gene-Y11_RS13505	537	305	299	470	569	518	591	722	513	568	host	gene-Y11_RS13505	False	
gene-Y11_RS10200	365	180	195	201	182	146	177	209	129	176	host	hpxX	False	
gene-Y11_RS17890	992	497	715	952	1287	1060	920	1286	927	847	host	lsrK	False	
gene-g308	0	490	763	1803	2639	2885	3875	5030	4900	6345	phage	g308	False	
gene-Y11_RS11990	163	110	131	178	235	148	205	191	154	112	host	gene-Y11_RS11990	False	
gene-Y11_RS15665	6606	4577	4757	4858	4408	3118	2806	3024	2701	2551	host	trkA	False	
