Geneid	0_R1	0_R2	15_R2	15_R3	60_R1	60_R2	60_R3	120_R1	120_R2	120_R3	gene_length	Entity	Symbol
gene-VC_RS00160	115.8260144655309	127.74120246523216	127.00168484887023	156.01265456160397	84.14994539852457	63.59460102997167	66.23910258555692	75.3643263881158	68.24305347063	62.34014277516189	987	host	gene-VC_RS00160
gene-VC_RS07865	91.69862434198289	97.94618654631338	103.97000157501361	118.60033725815323	58.217697267640226	51.689854922902896	45.054092930841904	84.69556096604947	95.14670806270274	87.25622471932	1134	host	nspC
gene-VC_RS11415	75.59886586972635	86.2298261255268	91.51778378778928	103.23569571270599	64.62078381888166	57.47213469170722	50.47663388664043	58.64544675177265	79.13369226481275	62.2472071273171	2358	host	arcB
gene-VC_RS10175	41.74740882459003	51.956277541147315	62.07234299807897	65.25001832430168	77.47251445017271	87.2832047252592	59.89161872777782	67.32363761967468	59.2473922929474	71.88403243996619	624	host	gene-VC_RS10175
gene-VC_RS02710	740.6427350698617	722.0425895327345	835.8166038862208	821.1784221026477	326.3856739464692	268.4499775095086	279.3931378288234	258.83571013900615	225.29265910537077	241.62067448407487	936	host	nlpD
gene-VC_RS14565	26.43942029082344	24.57710854448034	29.454545382547074	32.92946053544452	30.304831888384538	35.83927812707175	28.21808978300098	35.310686269109915	31.703295527084773	30.82452575444332	513	host	gene-VC_RS14565
gene-VC_RS01835	901.7909012401072	1005.2545277438662	1242.116103551855	1135.9946987909736	398.917016195265	305.8663164320147	362.38792106448875	316.57143001747255	316.51064603022667	284.57262063494017	477	host	bfr
gene-VC_RS06850	18.742524742243027	17.880841857103515	18.28345890959616	20.21858431369383	16.557775239679952	15.370545079689029	15.796026911577817	19.75624764223122	21.17432576792622	19.01008314875437	3492	host	tssI
gene-VC_RS15435	502.3489855256453	493.4777307200329	491.12183471007535	469.2448126300844	395.89478749867993	321.886519059395	397.86229757389617	480.61253718461336	552.6366205293521	463.3362882110677	234	host	gene-VC_RS15435
gene-VC_RS08890	337.4240076165473	345.6914370319745	378.28331760005307	349.3383342251166	212.77678907398803	197.1724623012736	197.63174009900965	213.6208306990184	221.46972727340716	194.3626504221595	1137	host	gene-VC_RS08890_gene_cydB
gene-VC_RS06730	30.10924518923427	28.19888163778592	20.588212909682795	24.13974770142633	29.111810763527433	26.712607371704188	24.97162185472846	35.74487096100205	35.872021545072606	36.71273512803158	951	host	gene-VC_RS06730
gene-VC_RS12130	370.0430798728005	366.76385849094004	418.3405879658891	406.708546052919	247.8738443879205	255.18536584385342	225.0479753064029	218.66469422945104	227.23272631445477	210.36297636709477	729	host	gene-VC_RS12130
gene-VC_RS06445	72.85147625588364	101.07468881929144	88.13735282844114	106.09964294899345	84.97052178916286	100.34472372968256	79.80035550932452	120.68468595264453	129.0204625508013	118.60922376259693	198	host	nqrM
gene-VC_RS07680	47.00045840431088	62.83357856002079	45.58632835875015	49.94940719491419	65.23900019344444	64.85386863714716	59.24454579233418	130.9135492713478	118.16529416148865	102.72226998819839	1704	host	alsS
gene-VC_RS16235	64.06666694233242	57.90278708004161	48.346775404444344	55.51360311896911	25.654090360959188	21.74852393530384	23.93963353751005	27.55974144239567	28.147106014326774	28.84983429473067	1818	host	gene-VC_RS16235
gene-VC_RS15865	43.13968859333184	44.44141126784291	41.540432412535374	43.090264591425445	39.00827438447219	37.050163989785474	36.533962485504475	64.21722610379756	63.28890814118392	60.3078412421193	2121	host	nrdD
gene-VC_RS09780	198.33445759256156	205.610839584449	191.92622688251424	204.70743143188088	196.67574303843256	172.30528772106706	166.76186177963675	190.5063497102671	220.43694361025828	189.98597992548574	876	host	gene-VC_RS09780
gene-VC_RS17930	354.42698104141743	322.20135497088415	366.28111436767296	359.48425206197993	154.53176786249202	121.26133636213646	131.08595609878284	107.14639070160396	112.25712447061734	106.1512209401854	441	host	gene-VC_RS17930
gene-VC_RS07265	142.46847359241482	144.1145942861391	148.01578595563618	162.35474529817267	121.30866033351084	106.70197494651364	103.39629175141313	116.92468532455683	123.74562643739486	111.2024030381816	1422	host	rsmF
gene-VC_RS13570	130.31538923125302	132.9369336846363	139.06253635051834	121.44853245521763	46.89822977514551	39.61018621928199	40.98783905621718	43.41106998608693	38.569877048395256	40.78958359431402	831	host	gene-VC_RS13570
gene-VC_RS15870	39.56228274286218	34.63751836076487	38.19836492189475	36.5585209051052	30.48844915219719	27.035088214962315	24.259896193530253	40.68241832919791	43.0581906792808	43.657318131078945	468	host	nrdG
gene-VC_RS10800	407.83036107134274	404.86575962907887	441.4994524044548	441.65943902956667	281.78785421373664	238.27762391289383	239.86725817692536	233.7541777169318	211.88400610240294	213.4194585620972	738	host	gene-VC_RS10800
gene-VC_RS10805	170.75894369646443	181.14342057092145	177.489748696935	195.74456762799508	134.2599714125958	129.58208969634543	123.53369275148232	131.41597499808307	129.19467327528255	123.97242344577523	759	host	gloB
gene-VC_RS06125	520.5747990594557	498.02547465530876	570.7089797646505	526.3486787173434	140.66146855955654	120.37721694524268	133.49360868397602	140.2982647142264	156.71222504445157	132.05787807599617	1134	host	nrdB
gene-VC_RS13885	109.39655608136876	109.01274974607482	117.65628777336224	117.23783780220057	47.18106929231535	44.7356528313134	43.39661512180077	39.53349252272506	36.765261332837035	34.47381910173041	1476	host	tssC
gene-VC_RS16845	193.55616818673562	208.78726345238826	241.12717856946063	265.8591172149739	112.79588557613252	117.69767896709179	94.46197080355843	107.10017213992285	109.72210203608071	108.39058294612704	624	host	gene-VC_RS16845
gene-VC_RS02010	363.65873591021835	482.7054577050745	589.8367103509269	659.051703132141	220.7408712473267	198.43450984746212	162.2959797036844	146.2257472530248	124.35181087709131	142.19779972437183	534	host	gene-VC_RS02010
gene-VC_RS05560	204.7449549898678	215.31530252224852	206.07302344030828	231.13765765108573	87.4564357159461	84.03422818258504	70.71025651336167	109.9591528327479	121.32777884205161	104.60171370556172	1041	host	hisC
gene-VC_RS10740	84.03469335958243	83.99149529967856	71.67494824352569	93.13826890784458	59.401901472465866	51.55752412497185	46.571458754937616	44.199278599270386	36.310750330085845	40.83107164138311	579	host	smrA
gene-VC_RS04880	214.17460086051102	187.24322259588737	193.81377769226614	182.84017860927807	136.33682562716385	129.84580189692036	125.07072339773589	120.06616329325504	119.29168906421103	105.75804369261837	963	host	hemH
gene-VC_RS02245	204.6606978067444	197.8115889100883	209.20678566019208	211.72833960196473	80.0258588650748	69.33021645751079	65.04684666890299	79.8779061639076	73.03034549923075	68.6780352592037	1296	host	surA
gene-VC_RS09835	135.58046142618628	147.76000111432572	134.71633678131238	137.09332285810032	138.50759116038282	130.61547149295157	122.86412573843921	180.69605590139886	205.44551571126746	164.12889393754537	921	host	gene-VC_RS09835
gene-VPVV882_gp50	789.405548683157	1416.5301779621136	612.9643871060299	748.9869124672501	4944.205430728395	3724.2682117844033	5101.249672094574	5659.1385075826365	5713.813427118775	7836.363152465076	192	phage	gene-VPVV882_gp50
gene-VC_RS16820	160.34494672286073	149.41427841482832	140.13997251415262	145.56326193513414	121.08585100683105	112.13438198561217	111.71450835712842	179.64907861647242	201.32930573745466	173.5572897683646	1101	host	modC
gene-VC_RS05175	348.962992299997	371.6660700297945	420.961572608636	390.7067966531134	176.68998890335172	145.19290679731992	142.96010256901755	134.25903932122804	118.85804266249164	123.58820436449935	546	host	apt
gene-VC_RS03425	304.81996434300123	288.63328464613903	400.35344281646405	353.80987395566154	256.18947771423626	301.4345417433113	212.02188485177382	217.76435699714486	443.2841905326068	205.13523967178648	303	host	gene-VC_RS03425
gene-VC_RS08570	144.04271986398433	126.00644539471666	146.4564037558361	151.62804532739426	58.7750363049579	48.065407172501885	42.84175933531311	38.86356657594006	40.85260221420885	37.78490253770472	837	host	gene-VC_RS08570
gene-VC_RS03710	180.3251922951224	198.99401483181634	204.78095512761627	216.98354595795146	133.32879450820056	131.98273501259843	112.48207393753816	100.01069232321683	85.17897656939836	93.28800250834962	1059	host	queA
gene-VC_RS07070	18.84714808609925	22.573347169641757	18.80980090850878	21.329309665003837	19.89816016581662	16.141688560164525	16.724625406145858	22.969020874858153	25.3099147550485	20.822508171655908	1188	host	gene-VC_RS07070
gene-VC_RS16085	252.9014373272729	250.60577257253726	271.61984774102086	266.37508902900714	141.50154280079133	119.55029859629431	128.68123547787516	128.81429952250957	155.3478020957858	125.44669666185251	1122	host	gene-VC_RS16085
gene-VC_RS17955	135.2886950436791	145.27801939626156	217.6801531170727	202.93835486395102	106.08766834351599	88.41318692799393	87.19635652226457	76.13084131779726	66.6516682142183	57.60015340648781	1620	host	gene-VC_RS17955
gene-VC_RS13195	321.1967854747885	300.51565732058066	311.7678845728756	324.51134913775815	183.32831271113963	195.56146032194522	164.731761143253	156.07746388125597	153.10822423790742	138.15479552308702	927	host	gene-VC_RS13195
gene-VC_RS04465	250.41104445655273	260.92323392435384	318.2229539719145	283.64607331922184	189.80487684333877	159.72092841359552	171.44520256768243	147.33140075769995	154.54492831511342	123.71530878556833	846	host	queF
gene-VPVV882_gp01	1489.5908142227631	1711.9047362806855	520.5448995823456	687.7704634183151	9788.67387721806	10912.802409358084	10941.93442343925	8438.447903167826	5753.972589265143	8970.35148007128	222	phage	gene-VPVV882_gp01
gene-VC_RS01560	10722.129192939292	4171.086421548949	10366.547990025038	8734.222777598434	4290.105601952574	3652.138051723215	4155.5286924554675	2460.5537999991893	1985.4768762169651	2101.2560378152702	76	host	gene-VC_RS01560
gene-VC_RS06005	94.04707034955004	103.56694142031505	100.41709760941671	113.72635079548937	99.18875545077934	90.42172269841633	76.61253062760514	83.53534780213097	98.65624920820653	81.61831059828016	657	host	gene-VC_RS06005
gene-VC_RS06095	83.39073343123243	89.81530728266199	111.62783683613031	110.37100448912744	24.455839309942213	22.088724309710827	20.49667579702919	19.47397149071867	22.25926436734738	17.055873852789077	1611	host	gene-VC_RS06095
gene-VC_RS01970	264.9628838583099	255.89385599458456	278.33916115478877	293.3084256647166	178.74626647344508	154.89738604510853	151.09826582019878	161.09371563117045	186.00772666441856	149.29303014360855	1335	host	gene-VC_RS01970
gene-VC_RS04365	34.05066037454415	43.75827076255979	31.245705468112124	34.38990629134253	60.38679373879872	52.880364241825205	53.83495678938595	85.7767196530059	106.58060636175342	80.20584409141055	1587	host	gene-VC_RS04365
gene-VC_RS09020	376.5438318341448	425.37303250062126	498.58918424367886	440.7481640897959	210.95228604285379	176.35059187588905	168.79780404129997	152.1884799035582	158.7781933958726	129.62499539463732	741	host	pflA
gene-VC_RS15315	129.6703785297725	150.44096097227228	127.6916770246196	132.9319522251804	151.27794162969772	133.15946251395448	136.80908356861855	286.3569714119078	278.49518648093505	329.8645212034817	435	host	gene-VC_RS15315
gene-VPVV882_gp58	912.4297900363762	1144.7314956917671	1186.5191703208304	1221.8928659431297	4716.039124569496	5375.772805326885	4355.289055438624	3702.161244525926	4316.610254523517	3371.945011181833	525	phage	gene-VPVV882_gp58
gene-VC_RS10610	244.76210755920906	245.02349278945798	255.1675675227928	292.05994772647546	220.38679543226633	234.40153896834425	245.58763355762335	112.35088511965805	108.29455304343173	103.88003270523413	789	host	flgG
gene-VC_RS08225	1357.77754373503	1152.7366110462551	1407.4460400935848	1267.682909197582	845.7040743339617	512.6866541364916	473.4884806411945	250.77499130082418	234.48066672276065	218.4940047338719	225	host	gene-VC_RS08225
gene-VC_RS13785	39.19288487000938	29.77796443169848	42.98846982125597	41.046544131847014	24.518309911131592	22.513789952079744	21.706859736255996	24.476729967324218	26.577084175634	23.751423112559934	1203	host	gene-VC_RS13785
gene-VC_RS15155	302.3435990653081	283.0210901956514	276.6233239948202	255.01971155226255	253.07863073523043	237.46685658046223	268.16516023156134	268.3443227070731	294.02667578329	247.81607639392294	507	host	gene-VC_RS15155
gene-VC_RS17700	672.8776369063454	505.93385821268294	526.7808458111369	661.1598654727009	377.7828375072757	323.29180829829164	336.29980852041297	234.30020186258227	162.33679747797768	214.4360817727743	303	host	gene-VC_RS17700
gene-VC_RS08260	463.7891486835915	419.1733288854973	464.8146452222885	481.6358926421302	280.2437934769348	283.2631630881126	235.82791628128737	288.0046771270476	265.241288358818	250.4247879620442	201	host	gene-VC_RS08260
gene-VC_RS08110	115.37465711523065	138.5500734430595	141.8796411384662	147.71493510012124	89.28110035315058	85.92088973317709	82.96884498187347	104.55546216750946	98.25404455791791	98.75586446202685	390	host	pspC
gene-VC_RS11295	256.00477146980006	240.53832194975607	283.4182254472727	317.2261529170837	131.2254705114159	125.93493240758811	114.32476081201132	86.4707272179308	96.4995080479551	88.56915689810843	624	host	gene-VC_RS11295
gene-VC_RS11915	154.730488921488	172.63063803072444	177.34955142308277	206.89030200388336	135.3966832535435	134.04623159754027	109.38254659356103	115.12236580858008	108.23176932719394	109.46763480918703	1230	host	gene-VC_RS11915
gene-VC_RS05220	186.02020704615063	188.71708346654546	195.55121591124126	174.30450023809814	162.75874181150357	154.55688692299694	155.1994938065054	163.8002632728232	191.03168682844614	167.72280628639857	456	host	gene-VC_RS05220
gene-VC_RS07610	142.59018823510382	173.5313677062188	155.78940987753154	166.08765615464023	189.99737671843343	192.956315887182	171.08776465894863	274.40690010282515	308.1815043245483	273.3903846543623	459	host	gene-VC_RS07610
gene-VPVV882_gp43	434.3619047778137	1398.086374630296	173.24250917960086	242.41149024938778	3445.908466519363	3233.858992807907	3266.6588642909373	6229.88691719498	6769.9681219203085	6976.444719538568	285	phage	gene-VPVV882_gp43
gene-VC_RS18405	199.09565448164219	212.86750609879525	196.06978185107485	218.3291836542754	217.1543582960911	210.8508068171491	180.57617871552364	176.29047942652429	166.65977839199974	159.64472048379542	864	host	gene-VC_RS18405
gene-VC_RS16385	83.67520150130785	80.54939723914156	104.20206008924697	99.65024428233308	22.975379283082642	17.910044824979572	19.84748077243865	18.23112522636255	20.92205743072709	17.612567445577326	2169	host	gene-VC_RS16385
gene-VC_RS18800	381.43132364765245	332.6326471499531	401.3444643163462	433.14905781238565	208.58811808031535	178.28575939704385	183.61085817706117	164.0202475103639	181.13142449487123	141.55117224928006	219	host	gene-VC_RS18800
gene-VC_RS06865	59.03179322997215	47.88005823584822	58.92581869863718	61.71209694638827	34.921531311062644	30.15897630633334	39.04082488241099	37.090761702511514	47.13214953831868	38.61495454270999	744	host	tsiV1
gene-VC_RS17325	204.61864193427056	153.4735987002292	134.24687563418163	147.80983143703244	99.40570777329361	94.88481811204633	98.50592660100844	97.32882359770136	90.38228802009904	91.41167833905968	948	host	yddG
gene-VC_RS18525	24.465047996378832	21.731058096147656	21.496915324010033	26.524910737248362	19.09147799693216	16.84892749192431	17.20247184632145	20.633188243516646	21.536800813992457	18.97747580201551	792	host	gene-VC_RS18525
gene-VC_RS02925	1134.090891565472	1187.9645092560722	1381.1768095676446	1431.0690672673516	648.3932010789074	559.3011881516801	530.4095485949115	435.89232270422906	410.16753674276487	428.047509756572	594	host	petA
gene-VC_RS08605	56.42668589771666	49.98796747305538	59.33488949985988	66.28666320084001	45.9830120754085	43.38141917475112	39.942414841063005	44.67665104114666	46.401187346192735	44.683443189508154	1137	host	nagA
gene-VC_RS04420	239.71635263678755	255.9058234820531	270.34629099283376	314.8520462249694	218.92947333018859	202.2626433036158	183.6616847121967	170.14283402074105	182.44957418909442	160.1822550494702	714	host	pomA
gene-VC_RS10900	559.5315678279386	607.5595518047576	635.914726218225	695.7420789164415	307.99189485472243	274.4876007024355	261.6009364040198	235.34211718723256	232.9494446832327	233.91062056767126	753	host	uppS
gene-VC_RS06600	107.64621118406686	118.06486270177233	125.83372934304445	115.44912056771919	35.07146762816713	32.81826370737427	36.79417589352089	41.192223070165305	47.53837362397537	42.66166683270551	756	host	gene-VC_RS06600
gene-VC_RS04600	40.011720440113514	40.60565759522839	42.45503328184283	48.373850446225504	35.22168283170195	26.965944766842206	29.844015521964327	36.40553466852978	40.17504260330745	37.305786031519624	1173	host	vpsj
gene-VC_RS16335	618.5542226754179	626.7001623085314	687.5956002880255	639.4578215869393	420.2296047119016	406.8749772810297	401.1674302204459	333.67047693855903	342.9382862791841	295.2934408482195	654	host	folE
gene-VC_RS05845	129.34480832539796	117.47920026128972	121.37196439573806	130.11508078828302	105.53972729900728	99.62459913284647	96.75333231166049	117.70804967907661	117.32614370584605	114.53662386703168	1017	host	gene-VC_RS05845
gene-VC_RS08405	50.47525691884475	72.45459272203944	62.11477112042899	63.55616159288593	58.76042745979417	52.34006013865611	47.83494364284123	93.80212093229315	97.80923591216353	88.39508465675645	627	host	gene-VC_RS08405
gene-VC_RS12535	217.38772574884547	201.75098105491557	216.1852196179184	222.89787281586266	141.97606172366451	146.42669984492989	124.50166921217442	122.59427175344926	118.03819304728181	108.72512178238051	2466	host	rnr
gene-VC_RS03400	86.1169689472535	105.47620545693152	112.43292316633172	108.15105405755791	58.66558022166515	57.56752215773284	51.5316813861818	85.80879496645122	72.25024941436176	83.50089352886823	795	host	gene-VC_RS03400
gene-VC_RS14065	16.560955566779516	18.227459507748183	15.915985384122813	16.775270668481813	15.016698836156825	14.81121532089244	14.202147563295835	19.332384013723097	20.8086334877233	18.023279803156157	3744	host	gene-VC_RS14065
gene-VC_RS12880	163.24725720106235	152.34960528248334	204.6709688044766	233.64684537402331	88.81498005348608	74.50632841674157	54.054764198782614	105.43864323726685	96.31051567026618	98.20523162073397	1332	host	hslU
gene-VC_RS03775	532.8328683388323	528.3612273058004	603.3023678498497	604.3643196025321	275.47125250365883	219.8544812082914	262.6294779959784	371.7694679174956	351.74440290535887	371.08942450467714	339	host	fdx
gene-VC_RS15335	305.8799443481681	336.82725808500925	295.3887610587739	271.01402797550907	317.1186624565458	259.8110757297531	363.9779835462113	558.9532609785571	863.5871221097113	554.818949318351	183	host	gene-VC_RS15335
gene-VC_RS03885	59.8306959656317	72.02780330347866	111.0151633964992	117.24953615042936	71.14973480456993	58.31750271768245	53.37729779802021	49.04716445491119	45.48090415050036	38.04140935255956	1317	host	vibH
gene-VC_RS07470	115.7933479403489	131.4849864988348	151.132661212714	189.37193107256473	80.41880790869405	67.64894129876213	62.77101643118263	87.38496568651513	80.48535471032974	73.99611186812449	621	host	gene-VC_RS07470
gene-VC_RS05895	22.572697102890384	18.013489051889152	21.05039186030656	16.0663597111419	10.637672280482285	11.634814948594224	9.826337775717745	11.589056853421365	13.104885436302526	12.466286960448619	1011	host	hutG
gene-VC_RS13060	47.07989190738232	45.435259889747094	51.54852565281404	53.60918483175312	38.323834428825165	37.527350526179184	30.74762241931716	34.297897816918805	34.818493508594976	31.146403907408146	1317	host	envZ
gene-VC_RS03705	101.90507992091662	95.17192699224482	96.95108811128524	131.38854753642363	39.28004374354718	34.70629449595787	35.32240885778005	45.221719742771576	49.188049635827234	36.87956130858347	450	host	gene-VC_RS03705
gene-VC_RS00045	686.5147926116392	574.3964966540168	583.1880028322095	627.3993046224916	112.7540811480107	87.59938598567985	98.28667983949126	80.28134802819525	81.0348531159826	68.53612495968855	747	host	gene-VC_RS00045
gene-VC_RS13170	131.33306811127983	142.7927711652931	150.22550238190541	170.5701355110865	81.31145365056278	83.01859349833555	65.13702847256359	67.34220743037508	69.13774634314039	63.44430635771852	918	host	gspC
gene-VC_RS06710	1019.8531312179917	1166.376797250693	1185.2678095107892	1309.7602462422137	385.80451555343626	357.118192637667	315.7704252370311	213.21364192667573	201.04913094988493	180.8753827216944	483	host	gene-VC_RS06710
gene-VC_RS13565	29.050124191540178	28.498210661976863	29.283957930979426	30.147174423742037	23.965559218954574	22.036300404015783	21.294366482833116	31.490761202693665	35.880831046177626	32.10609356184984	1875	host	gene-VC_RS13565
gene-VC_RS15580	146.28844083988574	194.99639966060226	193.9683205774136	183.00295274707435	257.765979195849	233.52325487952533	242.04760065817683	409.13006935112395	429.9654688446436	409.0193462520939	858	host	gene-VC_RS15580
gene-VC_RS18100	37.15448423847225	29.333165010534795	49.30569089209109	39.93572873447527	21.64883210679991	18.22711399599188	22.59095298021647	25.876387022378964	29.446060370719422	21.467428300861517	423	host	gene-VC_RS18100
gene-VPVV882_gp23	2371.4492650039474	3482.7059669112064	454.3983101326553	595.0921740215208	10895.38367367212	12772.937497101155	12833.353951803485	12491.527867521118	11430.277329158593	12958.153865704602	333	phage	gene-VPVV882_gp23
gene-VC_RS13610	534.9690495208172	492.8050262693627	585.4638156069515	532.7333932382899	251.68483669195075	221.26630190360893	229.61560247046458	180.6715761372409	178.2175711443016	153.98571398048455	759	host	gene-VC_RS13610
gene-VC_RS10785	221.78536843955362	217.59936578667455	238.6618249150628	223.96556441648352	155.92013921438158	137.7582575382053	152.58319472578458	132.01903572091595	130.27403314967555	117.60951744802647	1260	host	gene-VC_RS10785
gene-VC_RS02175	720.8410829608215	695.5612439117125	736.0571191546544	708.1205403726899	462.7786597903524	370.62393823991135	392.3149709920634	300.96533948667104	361.6421565924289	235.51107908122273	471	host	argR
gene-VC_RS12645	66.35335239652798	72.00368308269523	75.44393616093045	69.89971567871831	32.81787934683912	23.40425977537846	23.778549046833223	33.443191007460946	28.753894863066783	30.546581834097385	756	host	gene-VC_RS12645
gene-VC_RS00910	72.52894513171586	78.32121446590423	74.97192404741331	73.60200094266115	120.60399914625677	101.36357342053033	110.29850139712148	126.82782896532598	149.6994921497559	145.0234768271696	1689	host	gene-VC_RS00910
gene-VC_RS15735	427.5946722033768	427.35641866406667	415.29353291571886	389.533354074333	283.5823941199237	230.98631522725125	285.48338260240763	411.64183809412106	470.7794401188886	422.3970981245484	288	host	gene-VC_RS15735
gene-VC_RS18145	22.495602631548927	25.770698804918677	24.742807174257905	23.107657609564356	22.957497839422576	22.111479434091695	17.196142754398597	24.38959899833406	24.34358363376766	24.250742394904478	1359	host	gene-VC_RS18145
gene-VC_RS09590	29.157544458652797	31.50438951353927	32.226035431000945	32.79464380738452	25.75577731418802	25.39099411343397	23.310595907696463	44.7625377718248	48.96522811194938	45.26355594682372	2001	host	gene-VC_RS09590
gene-VC_RS06355	249.6144027456623	240.20619525489002	241.27950829970388	261.6585546864016	159.65292316356744	163.96366927406925	150.646284248402	125.9826251817017	100.55443017056781	107.47027057445739	1518	host	gene-VC_RS06355
gene-VC_RS15570	249.28596274204958	380.3600131883862	293.71574832173707	224.17363518360307	450.21356415004146	382.0929490644262	463.1086499680748	796.0681525691248	1306.9490268263091	800.2168963183206	171	host	gene-VC_RS15570
gene-VPVV882_gp15	787.6693194705107	1468.9494271121748	217.11017666148356	311.1803379041937	4840.782596451115	5475.116359400868	5081.0298311945635	6019.06394376846	5803.22588727235	6577.589286874583	744	phage	gene-VPVV882_gp15
gene-VC_RS11215	511.5281198126588	407.4308953434845	414.70924175792953	482.67579116690257	126.18947927910008	102.5825399392043	106.89869375044523	90.67647953178628	96.55568633189392	79.9508918781133	1032	host	dapD
gene-VC_RS14105	114.62212009665481	113.92611782143697	118.9212358785747	114.12813746783465	44.625770274027275	42.84522511308219	37.59577859467692	35.804316946302244	38.97509659829339	33.44531569240539	2577	host	mbhE
gene-VC_RS03870	40.895006699829324	44.39111149394322	45.90223683891554	45.119693522123505	44.4980119924353	39.12695384235757	34.03074776706422	53.041434733385366	57.362723919074305	44.84911273523197	1632	host	gene-VC_RS03870
gene-VC_RS08630	74.23876633383922	85.39939871705823	92.03830168680675	98.0186445480614	93.17179050615486	78.39592929575818	82.24313946642908	97.57135357901097	124.24678833669746	105.16343675847496	696	host	gene-VC_RS08630
gene-VC_RS10450	557.8540631674299	519.602865131798	462.7714857446066	525.6444295327389	260.6591758207903	226.52446961364905	246.6359602862572	216.99520171313952	214.4539462449121	210.79082985559026	384	host	gene-VC_RS10450
gene-VC_RS11705	227.724005811963	227.96719579053416	205.37171151670373	218.4693191853371	107.41364774762809	109.95976639990639	103.05680312133521	126.64994881431195	128.82485271370663	115.98487794548751	2286	host	parC
gene-VC_RS02970	307.91534456342083	271.2229106552267	311.49699758600974	298.258347767006	222.0525256024096	189.0292900255075	178.53268935778596	183.5043047127252	216.31980752891988	178.14366666571914	867	host	rsmI
gene-VC_RS01140	226.55283790183003	248.4022914448816	248.20630428673132	248.52814792513928	92.93280855214108	85.96065885445351	82.50069148155804	94.17180034787833	110.42569124509578	89.64857348276473	1281	host	waaA
gene-VC_RS06480	45.169194496843744	52.05941031186564	57.725540267121055	54.355960196064075	25.054599127705504	25.648546006878767	23.560640362069673	42.62207542600797	49.62361743778902	42.05743534358437	1530	host	gene-VC_RS06480
gene-VC_RS03005	365.89947973903907	412.50849530779396	407.30073850634517	423.08153435983013	268.8611304920076	246.3331028872236	228.917700748611	264.98193850510864	263.01268585904256	244.96435601581246	882	host	panC
gene-VC_RS15450	234.61353719604313	224.0748101363061	277.3928881232833	294.31923159046715	264.38490981233684	190.93531051817132	255.94190484174416	309.6475565137331	373.6230403824208	318.14643327705807	234	host	gene-VC_RS15450
gene-VC_RS18185	84.36787877747653	111.66036053004305	141.1168473689046	151.88679625798707	55.976225052340865	50.427343642895096	43.97214876368548	41.35009808672296	38.86210419449102	35.727308835156435	837	host	gene-VC_RS18185
gene-VC_RS07755	342.31054885730873	336.20665969896703	373.63089545206515	352.98547962829383	186.5068970342311	163.22900989449784	178.68232131989416	152.50980846044166	160.21241181931325	138.79462172072232	978	host	gene-VC_RS07755
gene-VC_RS07160	413.65933983311226	449.9730722058833	474.49370550553084	557.1005177524079	469.1237322520141	429.89137766816697	387.08266445394077	353.6582820792438	344.5358924075746	324.9445149118693	318	host	gene-VC_RS07160
gene-VC_RS02725	292.6328308539836	269.9923478230992	311.08069965832624	334.86129300473283	75.90443164787132	63.115171631911075	54.5519827919383	52.77719134598649	56.821417408431635	51.83543643895115	888	host	cysM
gene-VC_RS07595	74.02442868825595	71.96199498456954	70.9398205692331	92.0868075664127	76.8571200275743	54.22318012799159	53.142544260158395	72.02457153018379	55.80559352468757	54.037241629164235	381	host	gene-VC_RS07595
gene-VC_RS12190	524.0956948557598	549.4420084216682	561.9293665696223	591.5328547094398	191.66768332694713	129.99883611546937	154.8222466168931	135.94545914407573	145.2081230695975	118.92551502596386	495	host	lptA
gene-VC_RS14650	263.32354021929217	417.06440888867314	547.4096390381767	617.8911100289542	127.16359859107749	104.5547444573235	79.21715709808657	98.32567911143069	89.5388254314017	85.2678907836622	381	host	gcvH
gene-VC_RS11975	25.700656481044433	25.17678612407805	26.187151394703132	31.819949150588478	19.55593136689594	16.70142846337548	17.28935301726247	20.456231225990777	19.014308710197145	16.96471321695326	1089	host	gene-VC_RS11975
gene-VC_RS05985	304.9975983548561	289.0058160245752	280.2988032247747	306.59381988447825	208.0944868099138	208.44269376865716	181.24657201904236	168.6570860001857	165.524301570865	155.4504058264182	984	host	pheS
gene-VC_RS05380	22.028866001802715	28.288118604994096	26.265693058861626	26.500680752234565	21.11669272472226	21.479420363825874	19.96067408328439	24.555810130748377	29.457930910254504	24.690236516150716	948	host	gene-VC_RS05380
gene-VC_RS07485	167.81527245725707	204.35183483163206	247.6698102406195	286.71693455630617	125.23652606192242	119.27830746151017	109.34962817013941	121.12159205617783	100.17991515020924	109.50376457593119	1374	host	gene-VC_RS07485
gene-VC_RS09370	29.415690217554197	33.70823014404497	33.58987970415985	36.47839532813377	40.25999630149851	37.48969057017411	37.778573330349055	37.40633740367389	41.30308510778457	34.85350900387831	849	host	gene-VC_RS09370
gene-VC_RS02395	131.31310867843618	129.51538583280484	155.84120156964508	179.32678191346108	78.91754494746247	75.8878880794662	63.07573010317867	101.54659625507522	91.99549434291642	100.62857016028836	564	host	gene-VC_RS02395
gene-VC_RS01025	280.15039061292714	379.0427702717763	426.8262007471013	466.0732191105377	224.39940299629407	257.25045891156736	197.40856115973907	165.66819637602464	149.48723412516892	151.10517343613185	717	host	rph
gene-VC_RS12245	384.6341707845001	312.6919666873876	305.80272934646814	330.2319715713386	176.3337339110297	211.53142733447825	171.1122207412973	163.35872052259552	180.43487012798136	154.69680604335994	1593	host	thiP
