Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	gene_length	Entity	Symbol
gene-PA2647	141.73303319843183	186.1428255583485	32.25048513840299	43.53506549210529	104.55302946061705	33.416498233270886	1848	host	nuoL
gene-PA0527	76.58556881599475	125.72804884204243	32.674833627066185	14.702631767070644	94.15886863704692	90.28317066532834	684	host	dnr
gene-PA2227	128.55099158316665	50.24714309550512	15.23489175249712	30.848466652381354	32.92672093442746	63.142831017468914	978	host	vqsM
gene-PA4043	141.5798082976768	110.67951789955859	16.778968619304262	79.27500101434038	36.26388859670051	17.385610567309854	888	host	ispA
gene-PA1238	79.5348267455548	33.91422080566184	15.424145066192738	27.761491038443953	0.0	21.309071337158247	1449	host	gene-PA1238
gene-PA3163	273.31058645290653	213.65959107566965	21.593803092669834	29.149565590366155	0.0	33.56178735602424	690	host	cmk
gene-PA4798	158.08774204980645	101.11462129095476	40.877158117811206	124.15555714415211	88.34659279525391	52.94383464942095	729	host	gene-PA4798
gene-PA0032a	332.6001845723201	292.5101544488334	19.70862980680183	79.81428673552637	170.38271467656114	61.26358009432996	378	host	gene-PA0032a
gene-PA4211	64.27549579158332	125.61785773876281	0.0	41.1312888698418	0.0	31.571415508734457	489	host	phzB1
gene-PA0744	47.44975459251848	44.51241480743116	0.0	45.546196234947104	0.0	83.90446839006059	1104	host	gene-PA0744
gene-PA2539	95.6795051509414	65.44747747941933	5.669605834833403	30.613699021845726	49.01420559188744	46.996718976472295	1314	host	gene-PA2539
gene-PA4836	26.456832863707277	62.047608519449504	28.219174496102617	101.581819481579	40.65951145690663	48.73239325685337	792	host	gene-PA4836
gene-PA0304	168.59388666252087	197.69651817921155	51.37835908255926	161.83034689823967	0.0	141.96250283927492	870	host	spuH
gene-PA4800	143.8776079329699	76.68805547347691	9.30070170658064	138.10561974461865	40.2026630135706	57.82180593172715	801	host	gene-PA4800
gene-PA3307	271.2467524667465	278.3106323882104	48.21917195450545	195.27378890633634	0.0	0.0	309	host	gene-PA3307
gene-PA1214	65.52161234539139	69.14874195225705	4.659075714178294	18.867917689824242	0.0	28.965144810077202	1599	host	gene-PA1214
gene-PA4135	222.91288966017197	290.4356143463594	0.0	71.32340516791717	76.12844698314433	72.99490394218037	423	host	gene-PA4135
gene-PA1385	65.18963617617473	43.681516397692455	6.622099615085415	35.75680045751581	28.624296065662268	41.16912582338973	1125	host	gene-PA1385
gene-PA2696	35.15740206049692	96.1946145502875	16.666358091657923	22.4979868650477	36.02050679403809	8.63446430859684	894	host	gene-PA2696
gene-PA4894	54.85291002108944	64.32160464319898	26.003008959759487	105.30471338928086	112.39906832066337	53.88629034475096	573	host	gene-PA4894
gene-PA2750	60.56014921403516	47.34268395703662	0.0	19.37687886064802	0.0	0.0	519	host	gene-PA2750
gene-PA0757	75.75492273339178	124.36440406067538	5.386740467802669	29.08633442856492	0.0	22.325990142836076	1383	host	gene-PA0757
gene-PA3555	47.19326943255893	41.50481921233447	16.778968619304262	56.62500072452884	0.0	0.0	888	host	arnD
gene-PA3540	63.93230092465649	84.33931226671169	22.73031904491561	53.69656819277976	49.12636624541579	29.440164347389683	1311	host	algD
gene-PA2251	76.75388874745849	60.002082963863266	9.096290680062385	49.11648414493931	0.0	28.275498505075365	819	host	gene-PA2251
gene-PA3487	82.54531853476671	111.68569533500913	20.31780563719389	45.71181876671056	48.79141374828796	35.08732314493443	3300	host	pldA
gene-PA2329	125.17211247345378	44.03378669122223	17.80134305130488	48.060215668704046	38.473516217287994	27.667423268407077	837	host	gene-PA2329
gene-PA1338	37.55163374203614	58.711715588296315	8.90067152565244	48.060215668704046	38.473516217287994	18.44494884560472	1674	host	ggt
gene-PA2541	98.83873409460456	77.26683325063523	46.854478408623216	31.62452870652931	0.0	36.41137307493196	636	host	gene-PA2541
gene-PA0276	203.04081034938142	190.4717284783101	43.31315155215751	175.4058161978428	62.40762223618226	14.959711418382895	516	host	gene-PA0276
gene-PA1483	119.83389002973297	210.77937599989465	12.172977233612896	49.2970594542957	52.61819129717328	37.83927005826262	1224	host	cycH
gene-PA0114	214.15059053830984	270.43391637722334	81.99533721509063	284.6207583587638	101.2651983455033	121.3712435831065	636	host	senC
gene-PA3027	91.36836465722165	59.52241514947191	28.875434368105005	38.97907026618729	31.20381111809113	89.75826851029737	1032	host	gene-PA3027
gene-PA2414	126.99279774579493	102.37855405709168	16.93150469766157	91.4236375334211	24.39570687414398	58.47887190822404	1320	host	gene-PA2414
gene-PA3516	64.9394988472815	126.91556288069219	30.78455399574832	20.77809943941389	0.0	37.21382757796076	1452	host	gene-PA3516
gene-PA3765	107.45544424644187	63.00218711205643	0.0	103.14461670437254	55.04672320319667	13.195232635701839	585	host	gene-PA3765
gene-PA0278	139.135535378859	146.8377667751116	0.0	80.13227194164399	42.76538256822052	71.75893445311955	753	host	gene-PA0278
gene-PA1571	814.8704522021843	887.280801828128	496.65747113140617	614.570007863553	357.8037008207783	85.76901213206193	180	host	gene-PA1571
gene-PA4553	53.45360109198001	125.36149476378574	12.669833447229749	171.03061443327078	0.0	39.38373006064069	588	host	pilX
gene-PA2627	118.09716698582379	217.6162501696635	47.98622909482185	64.77681242303589	51.85560881460556	49.72116645336924	621	host	gene-PA2627
gene-PA3783	166.30009228616004	58.50203088976668	23.650355768162196	63.85142938842109	102.22962880593667	73.51629611319595	630	host	gene-PA3783
gene-PA2643	220.89861656083306	172.6867176866607	52.35846834216631	90.87289272900291	32.331659712720935	46.50127163786491	996	host	nuoH
gene-PA2107	26.257909308341056	61.58108514712282	18.67133350118068	50.40902320138507	80.70760168889737	38.692787427997864	399	host	gene-PA2107
gene-PA5494	216.01867657789862	295.5257230513987	51.20180114756764	69.11752665756923	331.9828151945366	0.0	291	host	gene-PA5494
gene-PA5070	247.5885702320069	290.3272428484689	46.32998797867594	37.52462734580717	40.052653076952794	57.606052924519204	804	host	tatC
gene-PA4333	213.1129135399413	217.65519366468314	53.77197029966011	112.17992269520832	105.65069906125345	65.84628884154361	1524	host	gene-PA4333
gene-PHIKZ197	86.58599846304202	169.22075050758957	903.0135838752839	692.6033146471295	620.9816295236649	1318.4327484763242	363	phage	gene-PHIKZ197
gene-PA0064	181.0034541041437	149.82227422989027	45.42598821323836	20.440244163976264	0.0	47.068360316375454	984	host	gene-PA0064
gene-PA5151	45.55176440881775	89.02482961486234	0.0	14.574782795183078	93.34009586629001	33.56178735602424	690	host	gene-PA5151
gene-PHIKZ127	108.00933828894931	70.36326739319017	273.0762727870274	276.4701066302769	3024.732316216889	2785.2823527422174	873	phage	gene-PHIKZ127
gene-PA2848	133.52919174741672	132.48989348564805	7.303786340167737	39.437647563436556	31.57091477830397	15.135708023305048	1020	host	gene-PA2848
gene-PA1986	68.70102173133169	26.85339122808962	56.99348029376791	0.0	35.19380663810934	42.1814813764239	915	host	pqqB
gene-PA2964	179.75083504459946	180.6680365713383	27.389198775629016	49.2970594542957	78.92728694575993	0.0	816	host	pabC
gene-PA0539	50.430352895442034	147.83906723045732	0.0	36.30541562699033	77.50260667598087	55.73437611469729	831	host	gene-PA0539
gene-PA3873	98.97211970067013	116.05666046957762	0.0	13.571660092680597	0.0	20.834577845845008	741	host	narJ
gene-PA1851	112.93513729881018	50.93460400850333	30.88665865245063	33.35522430738415	53.40353743593707	64.00672547168801	1206	host	gene-PA1851
gene-PA0445	206.03551256692396	120.80065375468048	29.30132573046644	88.99646131571967	0.0	45.54106838870546	1017	host	gene-PA0445
gene-PA1237	72.75629037519502	106.64432714280385	6.466894155356851	34.918750446792785	27.953414126623308	13.401408145634678	1152	host	gene-PA1237
gene-PA4323	102.25208377054435	101.45622474126202	33.557937238608524	30.20000038641538	24.17592573113367	57.95203522436618	1332	host	gene-PA4323
gene-PA3225	78.85843085827588	79.26081604420001	48.06362623852317	10.81354852545841	103.87849378667758	8.300226980522122	930	host	gene-PA3225
gene-PA2827	420.1265489334569	369.4865108827369	93.3566675059034	0.0	80.70760168889737	0.0	399	host	gene-PA2827
gene-PA4778	236.32118377506953	277.1148831620527	205.38466851298747	100.81804640277014	80.70760168889737	38.692787427997864	399	host	cueR
gene-PA4102	144.50904571073218	84.72707921966209	28.543532823644032	23.11862098546281	98.70446919193886	35.49062570981874	1305	host	bfmS
gene-PA3663	177.5746748140353	138.8183783824972	42.089616197576795	142.04237469881812	90.96704258155383	21.80568105052422	354	host	gene-PA3663
gene-PA3029	97.0083871669267	68.25236937139445	55.184163459045116	55.87000071486845	0.0	57.179341421374616	540	host	moaB2
gene-PHIKZ_p70	2658.319385648916	1955.8887939265276	16678.795672323336	12057.91358711937	4005.2653076952797	4416.464057546473	201	phage	gene-PHIKZ_p70
gene-PA0590	258.23359400773444	115.35611724742726	34.97587824869058	70.82112766673467	37.796165579659686	36.24042766143462	852	host	apaH
gene-PA0221	98.48139955340932	106.59806062343604	21.546961871210677	87.25900328569477	23.28440569332614	66.97797042850824	1383	host	gene-PA0221
gene-PA4132	147.97889567836276	190.87527027593367	36.82841417287969	71.02118734940906	45.48352129077691	59.96562288894161	1416	host	gene-PA4132
gene-PA2497	35.757357727058306	181.695727336818	33.90153386562499	57.20477888894381	36.6351912103186	61.47267081137545	879	host	gene-PA2497
gene-PA1979	16.09355731801549	18.87162286766667	22.887441065963415	15.447926464940586	49.46594942222742	11.857467115031604	651	host	eraS
gene-PA5220	101.96502008786456	74.72887157451949	18.126185077788545	73.40584035530162	156.70235072442847	65.7353742617993	822	host	gene-PA5220
gene-PA5464	165.79075050274147	106.61166425547067	19.014451421569913	82.13660135723386	32.8762971657683	63.04613449217416	1959	host	gene-PA5464
gene-PA0863	54.567217781396266	63.98659628568231	0.0	10.475625134037836	33.54409695194797	64.32675909904646	960	host	gene-PA0863
gene-PA1459	104.10656183767742	122.07740863176244	13.45955206318174	63.5918707323706	58.17946354809404	6.973090417240808	1107	host	gene-PA1459
gene-PA1297	85.43857952316479	87.66359368802958	22.782452804192943	71.7596339457026	0.0	39.343583546817406	981	host	gene-PA1297
gene-PA1717	185.50333619911154	132.40644404612323	22.94029889752453	46.45080890843567	49.58018949017714	17.827277348465532	1299	host	pscD
gene-PA1542	37.55163374203614	14.677928897074079	0.0	48.060215668704046	38.473516217287994	46.11237211401179	837	host	gene-PA1542
gene-PA1171	87.52636436113687	51.317570955935686	0.0	58.81052706828258	53.805067792598244	25.795191618665243	1197	host	gene-PA1171
gene-PHIKZ168	0.0	130.89495495883867	1530.7935754050188	1255.1616598956748	539.1562615107619	1092.6737162029808	657	phage	gene-PHIKZ168
gene-PA2282	24.421691874191335	85.9120733346224	34.73129168751092	23.441958341902847	0.0	17.993499048684324	429	host	gene-PA2282
gene-PA0350	185.98057658038016	218.08449384942608	29.38801604327847	59.506509637137995	0.0	137.0274158322883	507	host	folA
gene-PA5003	362.07812735214105	232.83416976194763	8.305308881796089	89.69097104728046	107.70011061495	51.633519009268056	897	host	gene-PA5003
gene-PA2763a	55.43336409538668	0.0	0.0	106.41904898070182	0.0	40.842386729553304	189	host	gene-PA2763a
gene-PA3322	89.93052200882475	123.03002204285697	10.6578856465967	43.16137394281684	138.20743808527922	11.043220446188235	699	host	gene-PA3322
gene-PA2811	174.61509690046805	78.75273389007053	38.204420856262004	90.25153961632596	41.2850424023975	39.585697907105505	780	host	gene-PA2811
gene-PA3726	194.0167743338534	159.25552853325374	110.36832691809023	167.61000214460535	119.26790027359277	42.884506066030966	540	host	gene-PA3726
gene-PA4877	333.82297936854184	120.44535771422552	54.77839755125803	147.8911783628871	78.92728694575993	94.59817514565655	408	host	gene-PA4877
gene-PA0730	208.84197635936377	217.68197540378299	33.000496420691434	133.64252662692786	71.32299684135117	119.67769134706316	903	host	gene-PA0730
gene-PA3489	161.1831663696628	210.0072903735214	12.734806952087338	85.95384725364377	110.09344640639334	13.195232635701839	585	host	gene-PA3489
gene-PA1989	137.1322750527236	75.04187208373213	32.503761199699355	61.4277494770805	0.0	6.73578629309387	1146	host	pqqE
gene-PA1428a	59.30324045676272	77.26683325063523	4.685447840862322	63.24905741305862	60.759119007301976	33.983948203269826	1590	host	gene-PA1428a
gene-PA3274	109.13443556279253	0.0	0.0	34.918750446792785	0.0	53.60563258253871	288	host	gene-PA3274
gene-PA0241	110.61589848898427	157.50546778014106	16.854891554233237	75.84162992968568	72.85595718070147	75.67854011652523	1326	host	gene-PA0241
gene-PHIKZ158	143.21742963445328	167.93958394223242	352.5171325065186	274.9438520984063	2742.785466859594	2240.275774301176	951	phage	gene-PHIKZ158
gene-PA4989	94.70649323415216	97.17286486774805	25.253769718546074	102.27050978314902	0.0	43.61136210104844	885	host	gene-PA4989
gene-PA2921	42.33093258193165	62.047608519449504	0.0	91.42363753342111	32.527609165525305	7.797182921096541	990	host	gene-PA2921
gene-PA0749	114.71064759884763	104.62042020432727	18.126185077788545	159.04598743648685	0.0	18.781535503371227	822	host	gene-PA0749
gene-PA2571	59.31723036958575	121.72397085344235	5.272372305004311	85.40637051954413	22.79004463826614	81.9449160497407	1413	host	gene-PA2571
gene-PA0146	171.7525543283292	145.4558691521521	13.569876260420932	64.1131155744392	58.65634439684891	70.30246896070649	1098	host	gene-PA0146
gene-PA4907	206.23830342574965	128.9808555049974	39.1068874906619	118.77874167727938	84.52055924900276	40.52079313325761	762	host	gene-PA4907
gene-PA4705	47.19326943255893	110.67951789955859	0.0	11.325000144905768	0.0	60.84963698558448	888	host	gene-PA4705
gene-PA3346	170.95184311933934	93.07141277917427	21.707057304694324	52.744406269281406	56.297785094178415	17.993499048684324	1716	host	gene-PA3346
gene-PA4395	654.8066133767552	537.4874087997314	108.64382180999509	188.56125241268103	402.5291634233756	96.49013864856968	480	host	gene-PA4395
gene-PHIKZ_p05	243.64897241925772	285.70759271746516	10799.412453671272	4599.5302914101	10983.741513568079	8556.954931315016	129	phage	gene-PHIKZ_p05
gene-PA5122	140.4949055521007	258.88829761563414	57.08706564728806	38.53103497577135	61.69029324496178	147.87760712424472	522	host	gene-PA5122
gene-PA3779	60.3856242883463	59.00781213665227	7.1564477108271785	57.96311313358111	30.934037534937612	74.15188368766162	1041	host	gene-PA3779
gene-PA1205	99.46429570279825	90.71517448096732	7.858504290053895	63.64936790301469	33.96870577412453	0.0	948	host	gene-PA1205
gene-PA5341	67.48409542047074	79.13318187987764	11.996557273705463	64.77681242303589	51.85560881460556	49.72116645336924	621	host	gene-PA5341
gene-PA2101	117.58592383869902	124.09521703889901	25.08371066320233	67.72121298771933	0.0	17.32707315799231	891	host	gene-PA2101
gene-PA0237	230.81305912130833	94.14119913295788	14.271766411822014	86.69482869548553	30.84514662248089	44.363282137273416	1044	host	gene-PA0237
gene-PA5478	298.1233361715308	219.73933553717242	42.397588999022474	138.9936603150386	52.361517193284634	100.41250200826764	1230	host	gene-PA5478
gene-PA4721	118.3831165426902	121.46608108468506	21.044808098788398	28.40847493976362	0.0	54.514202626310556	708	host	gene-PA4721
gene-PA4511	69.29170511923336	162.50564136046302	9.854314903400915	0.0	85.19135733828057	102.10596682388326	756	host	gene-PA4511
gene-PA5088	95.02862416352002	181.07771465880163	50.67933378891899	79.81428673552637	36.51058171640595	96.27134014823278	882	host	gene-PA5088
gene-PA2145	52.51581861668211	0.0	0.0	50.40902320138507	0.0	19.346393713998932	399	host	gene-PA2145
gene-PA4513	61.556438390294254	33.685070665083046	11.672325996037747	23.63478291110769	63.06763234208784	51.40093559030739	2553	host	gene-PA4513
gene-PA0776	54.85291002108944	171.5242790485306	26.003008959759487	52.65235669464043	0.0	67.3578629309387	573	host	gene-PA0776
gene-PA1227	74.0417372016119	231.52747207257482	8.77486698112025	71.0713790012461	37.92972093506484	54.552728564562365	849	host	gene-PA1227
gene-PA0379	166.30009228616004	357.5124109930186	59.12588942040549	212.83809796140363	255.57407201484168	122.52716018865992	378	host	gene-PA0379
gene-PA0630	115.44799795072268	67.68830020303584	61.56910799149664	27.704132585885187	0.0	21.265044330263294	363	host	gene-PA0630
gene-PA0907	39.461038847563394	46.27279279416573	28.05974413171786	37.87796658635149	0.0	58.14848280139792	531	host	gene-PA0907
gene-PA3137	34.923019380093606	90.09312757024068	9.933149422628121	20.11320025735264	42.936444098493396	5.146140727923716	1500	host	gene-PA3137
gene-PA4019	49.89002768584801	97.5033848162778	35.47553365224329	0.0	51.114814402968335	49.010864075463964	630	host	gene-PA4019
gene-PA5029	115.6391370201775	108.48058708036204	16.445611626867752	66.60000085216107	71.08682797763808	59.64070380044041	906	host	gene-PA5029
gene-PA2987	91.9026825791937	179.61149834577486	10.891611209022063	44.10789530121193	47.07943431852346	22.570792666332085	684	host	gene-PA2987
gene-PA3433	105.47220618149075	164.90505351477856	8.333179045828961	67.4939605951431	36.02050679403809	43.1723215429842	894	host	gene-PA3433
gene-PHIKZ_p73	3651.042935191604	4002.070749504493	987.6711073635917	685.6772815006582	121.97853437071988	1315.774617935041	264	phage	gene-PHIKZ_p73
gene-PA1715	321.98528506469285	145.2178071731797	17.61196706139738	71.32340516791717	0.0	36.497451971090186	423	host	pscB
gene-PA0245	117.1913402016564	274.84175585796424	16.666358091657923	134.9879211902862	0.0	138.15142893754944	447	host	aroQ2
gene-PA4777	109.59106500029375	171.34486034659696	10.390323663836948	91.16862041338366	67.3688976440796	91.51087068483596	1434	host	pmrB
gene-PA2297	42.5890480245044	0.0	0.0	0.0	0.0	94.13672063275091	246	host	gene-PA2297
gene-PA1603	74.30429655339066	116.17424573854376	70.44786824558952	0.0	0.0	54.746177956635286	423	host	gene-PA1603
gene-PA4579	101.55320659801049	92.62033969623803	40.11772787814266	54.15508954591449	17.341051736063573	49.88181642575493	1857	host	gene-PA4579
gene-PA5104	70.90968402049464	62.36257099924367	0.0	17.016243872548767	54.48787322143833	13.061270883055117	591	host	gene-PA5104
gene-PA3719	129.34451622256893	227.50789790464822	0.0	62.077778572076056	0.0	0.0	162	host	armR
gene-PA2758	58.99158679069866	27.669879474889647	0.0	11.325000144905768	72.52777719340102	26.07841585096478	888	host	gene-PA2758
gene-PA1958	163.7016533441888	63.98659628568231	12.933788310713702	69.83750089358557	111.81365650649323	80.40844887380807	576	host	gene-PA1958
gene-PA1827	96.24454159868317	64.4904277524987	9.776721872665474	65.98818982071077	0.0	20.260396566628806	762	host	gene-PA1827
gene-PA1862	76.25113401767163	71.53086746347017	10.844049588021967	102.4689969443002	93.7476945381952	22.47223025294199	687	host	modB
gene-PA2237	55.183100600599374	129.41758526404368	11.211229596645737	30.268171944849726	48.46099785383002	23.23314098385425	1329	host	pslG
gene-PA2645	125.47192591650398	98.08723741996808	29.73996833122192	60.219162447163605	0.0	77.03803484915744	501	host	nuoJ
gene-PA5175	140.20190262081377	149.45774314903898	18.126185077788545	36.70292017765081	78.35117536221424	56.344606510113685	822	host	cysQ
gene-PA1457	278.8530064570212	171.27971020958304	37.768628983376885	101.96806214120477	122.44233107935379	78.26830004446715	789	host	cheZ
gene-PA3046	394.78195820975384	783.4185006107887	64.7814092780095	204.04695913256305	0.0	44.749049808032325	345	host	gene-PA3046
gene-PA1269	78.30273403608432	238.7302605815591	66.814906430234	60.12914875142793	48.13502701624821	57.69216062694749	669	host	gene-PA1269
gene-PA1677	263.2388395484443	246.94324596685436	124.78830932949904	50.535679038574486	53.94025640514246	38.790005486862185	597	host	gene-PA1677
gene-PA4829	111.93275442337696	131.2545564834509	21.224678253478896	78.79102664917346	22.936134667998616	43.984108785672795	1404	host	lpd3
gene-PA0105	149.0048826883994	131.04454919307736	19.866298845256242	134.0880017156843	85.87288819698679	75.47673067621452	1125	host	coxB
gene-PA2066	163.9578374652282	173.03417587114086	34.97587824869058	47.21408511115644	50.394887439546245	0.0	639	host	gene-PA2066
gene-PA2674	76.47376506589842	89.67464588942339	0.0	122.34306725883603	78.35117536221424	75.12614201348491	411	host	gene-PA2674
gene-PA1379	12.562237187084033	73.65363601229618	0.0	36.174820606749364	38.61191016051565	37.022595164918826	834	host	gene-PA1379
gene-PA3065	31.84469852288171	74.68344368906385	7.547985883456021	40.756231524524104	32.62647727849043	31.283530260934448	987	host	gene-PA3065
gene-PA1302	135.26521590881327	62.4845635090231	14.573282603621072	55.08309929634918	25.197443719773123	42.28049893834039	2556	host	gene-PA1302
gene-PA1837a	183.8053651583874	53.883449503732464	32.674833627066185	44.10789530121193	0.0	101.56856699849439	228	host	gene-PA1837a
gene-PA4346	31.181267303655	36.56376930610417	0.0	59.86071505164476	95.84027700556561	0.0	336	host	gene-PA4346
gene-PA1627	64.67225811128446	37.91798298410803	0.0	46.55833392905704	0.0	0.0	648	host	gene-PA1627
gene-PA0173	129.7140719832048	152.10528031339337	0.0	76.6217152661053	61.337777283562	58.81303689055675	1050	host	gene-PA0173
gene-PA1093	225.30980245221681	66.05068003683334	60.07953279815396	108.1354852545841	259.69623446669397	41.501134902610616	372	host	gene-PA1093
gene-PA2982	332.6001845723201	390.0135392651112	33.786222525945995	114.02040962218051	0.0	35.007760053902835	441	host	gene-PA2982
gene-PA5081	65.89248939640304	0.0	31.23631893908215	84.33207655074484	67.51013223033554	0.0	477	host	gene-PA5081
gene-PHIKZ109	2030.984105792678	2062.0928618591515	545.9709789033188	475.4893677861145	532.8991288820104	1113.1722851182508	423	phage	gene-PHIKZ109
gene-PA3534	84.45111372142124	81.55332897862212	14.129657784677272	42.915790022800806	15.26900572492653	10.980385621458854	2109	host	gene-PA3534
gene-PA4382	52.71399151712242	123.62693320101637	0.0	50.5992459304469	121.51823801460395	67.96789640653965	795	host	gene-PA4382
gene-PA1668	96.33936380715477	42.363539609831044	0.0	57.796552463657015	0.0	35.49062570981873	870	host	gene-PA1668
gene-PA4930	175.10148992804594	91.25664985590346	27.668939895900063	65.36323203410794	0.0	43.00396151468287	1077	host	alr
gene-PA2669	89.54620353870156	147.005103261465	25.469613904174675	85.95384725364377	0.0	92.36662844991285	585	host	gene-PA2669
gene-PA1937	33.90584405834331	79.5173235394887	72.32875793175816	32.54563148438939	104.21467014197428	24.981265669532604	309	host	gene-PA1937
gene-PA4189	112.42823140472791	98.87667192636621	9.993108071054449	60.70382371434399	0.0	31.0632237098011	1491	host	gene-PA4189
gene-PA2869	192.82648737474997	50.24714309550512	45.70467525749136	41.1312888698418	65.85344186885492	31.571415508734457	489	host	gene-PA2869
gene-PA0771	251.08053149086905	334.57043809507087	8.11531815574193	164.32353151431897	0.0	84.08726679613915	918	host	era
gene-PA3654	454.28317892804694	416.1729839719174	70.66264833170413	163.5219533118101	43.63459766107053	31.37890687758364	738	host	pyrH
gene-PHIKZ268	2074.6348146590262	2230.0279101544725	909.7191302901994	1095.2732813409855	425.1133079058753	1528.5566518585297	303	phage	gene-PHIKZ268
gene-PA4586	83.15004614308002	97.5033848162778	78.83451922720732	26.604762245175454	170.38271467656114	40.842386729553304	378	host	gene-PA4586
gene-PA4976	106.36452603074196	93.54385649886551	18.90827935779465	51.048731617646304	81.7318098321575	52.24508353222047	1182	host	aruH
gene-PA1336	93.64216553021947	148.5619396412056	15.667428111400826	47.58643594010878	84.65387243393809	16.23388242247229	1902	host	gene-PA1336
gene-PA2770	201.47895796207848	126.00437422411284	57.306631284393006	51.57230835218626	0.0	49.48212238388188	780	host	gene-PA2770
gene-PA1867	39.685249295560915	0.0	0.0	19.04659115279606	0.0	14.61971797705601	528	host	xphA
gene-PA1206	221.03176822844054	129.59310640138187	31.43401716021558	127.29873580602938	67.93741154824906	16.285255468113025	474	host	gene-PA1206
gene-PA1909	90.94536296899376	95.97989442852347	0.0	17.459375223396393	0.0	26.802816291269355	1152	host	gene-PA1909
gene-PA5099	79.86553288586896	59.5966634843777	10.325519150341083	62.723077725631946	44.632478272862166	74.89186090533475	1443	host	gene-PA5099
gene-PA2392	70.48682810661096	30.056089264467282	13.669471682515764	43.05578036742156	0.0	23.60615012809044	1635	host	pvdP
gene-PA4400	121.56747252564232	116.6337957612437	39.29252145026947	106.08227983835782	101.90611732237358	56.99839413839559	948	host	gene-PA4400
gene-PA2597	36.37814518759751	42.657730857121535	12.933788310713702	17.459375223396393	0.0	26.802816291269355	1152	host	gene-PA2597
gene-PA3156	472.91588743876764	234.61751971416848	51.73515324285481	104.75625134037836	279.53414126623306	53.60563258253871	576	host	wbpD
gene-PA5181.1	210.06327446672844	215.53379801492986	149.37066800944544	226.8406044062328	161.41520337779474	116.0783622839936	399	host	gene-PA5181.1
gene-PA3377	142.05973985122822	111.05470270599777	42.089616197576795	45.453559903621795	36.38681703262153	34.88908968083876	885	host	gene-PA3377
gene-PA2174	271.2467524667465	278.3106323882104	72.32875793175816	65.09126296877878	0.0	24.981265669532604	309	host	gene-PA2174
gene-PA1691	132.78714593191484	31.141765492651462	9.442157245844221	50.984031070602384	0.0	9.783537505558394	789	host	pscT
gene-PHIKZ_p24	752.1881097250931	1386.0481164652413	343.8397877063581	515.7230835218626	660.56067843836	1227.1566351202707	195	phage	gene-PHIKZ_p24
gene-PA2252	152.15423381368583	246.38822138221235	36.06433919003987	76.50249060542154	22.269939885110684	58.72152282900507	1446	host	gene-PA2252
gene-PA4478	207.46348146590262	60.81894300421288	49.17400704271348	99.57029830372595	53.13916348823441	63.6898604941054	606	host	gene-PA4478
gene-PA1058	38.80335486677067	91.00315916185927	0.0	74.49333428649126	0.0	85.76901213206193	270	host	gene-PA1058
gene-PA2579	72.50453850538466	99.19029458818572	77.3342083076584	34.797924320679314	111.42675804107284	44.516788303838375	867	host	kynA
gene-PHIKZ258	502.89147907334797	786.2672951584642	3039.5437233242055	2333.1312298529065	1030.4746583638416	2181.9636686396557	375	phage	gene-PHIKZ258
gene-PA2493	50.49111235676184	59.206874635426516	11.967649906780869	48.46554278880154	51.73065554035349	24.80067820686128	1245	host	mexE
gene-PA1882	161.68064527821113	227.50789790464822	45.9868028825376	31.038889286038028	99.38991689466064	47.649451184478856	324	host	gene-PA1882
gene-PA5009	116.84281576982991	228.3536521719517	27.694654524056105	74.7702611797496	199.51879227924442	19.130634676296342	807	host	waaP
gene-PA1443	226.35290338949562	227.50789790464822	53.651270029627206	72.42407500075541	165.6498614911011	23.824725592239428	972	host	fliM
gene-PHIKZ057	436.5377422511701	351.9262795712527	659.6232038463988	628.5375080422701	503.1614542792195	985.0034987041488	384	phage	gene-PHIKZ057
gene-PA1905	64.67225811128446	56.876974476162054	11.4967007206344	62.077778572076056	99.38991689466064	23.824725592239428	648	host	phzG2
gene-PA3333	94.95685027820014	86.60421491234342	45.01427230798243	40.509970306853255	32.429338442970845	23.320879431678474	993	host	fabH2
gene-PA4064	104.02601517474693	69.70454744312626	21.134360473676857	42.7940431007503	91.3541363797732	65.69541354796233	705	host	gene-PA4064
gene-PA4484	202.87231175158115	186.91520242788525	20.608193822879922	111.27634997152222	22.269939885110684	42.70656205745823	1446	host	gatB
gene-PA0583	57.88345753606674	226.2509481924678	0.0	37.04088445184649	0.0	71.07929182215076	543	host	gene-PA0583
gene-PA0692	83.30261503508567	127.73837937398596	4.556490560838588	49.206606134196065	19.695616558941925	84.98214046112558	1635	host	gene-PA0692
gene-PA0900	396.0342403928141	337.7436834873128	128.0045028689191	103.67628998635384	221.32187679635774	185.6854901828145	291	host	gene-PA0900
gene-PA4648	95.41808573796067	67.13347807022406	40.70962878126279	73.27213208507338	175.96903319054672	84.3629627528478	549	host	gene-PA4648
gene-PA3335	55.65421415154359	48.94592225837053	9.893575122139564	40.066135970821996	0.0	41.0051054017826	753	host	gene-PA3335
gene-PA0058	59.44343724271253	104.55682116468938	21.134360473676857	57.058724134333744	45.6770681898866	54.746177956635286	705	host	gene-PA0058
gene-PA5342	26.1595650787218	61.35044437878153	0.0	50.2202253616795	0.0	48.18483827643929	801	host	gene-PA5342
gene-PA0637	153.1711376319895	71.84459933830995	0.0	29.405263534141287	94.15886863704692	22.570792666332085	342	host	gene-PA0637
