Geneid	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	gene_length	Entity	Symbol
gene-AUO97_RS03840	0.0	0.0	0.07699246867333136	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS03840
gene-AUO97_RS19620	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS19620
gene-AUO97_RS05480	4.348969417230233	2.7500110647445792	0.23097740601999406	0.5465215702559251	0.32964045380434864	0.6193429955180435	1000.0	host	gene-AUO97_RS05480
gene-AUO97_RS18165	0.0	0.0	0.0	0.0	0.2472303403532615	0.0	1000.0	host	gene-AUO97_RS18165
gene-AUO97_RS05395	0.7805842543746571	0.6875027661861448	0.07699246867333136	0.303623094586625	0.0	0.0	1000.0	host	gene-AUO97_RS05395
gene-AUO97_RS12695	4.348969417230233	2.3571523412096393	0.7699246867333136	0.7286954270079	0.32964045380434864	0.20644766517268115	1000.0	host	gene-AUO97_RS12695
gene-AUO97_RS06255	13.492956397047644	9.232180003071088	2.0018041855066153	2.6718832323623003	1.7306123824728306	0.7225668281043841	1000.0	host	gene-AUO97_RS06255
gene-AUO97_RS01205	18.287973959634822	8.937535960419883	3.464661090299911	3.7042017539568253	2.884353970788051	2.270924316899493	1000.0	host	gene-AUO97_RS01205
gene-AUO97_RS02285	107.94365117638115	73.8574400245687	11.702855238346366	10.262460597027927	5.109427033967404	3.716057973108261	1000.0	host	gene-AUO97_RS02285
gene-AUO97_RS18620	23.52903966757895	15.223275536978921	3.3876686216265797	3.825650991791475	2.884353970788051	2.5805958146585146	1000.0	host	gene-AUO97_RS18620
gene-AUO97_RS08625	79.39656987353655	47.437690866843994	13.62766695517965	12.02347454563035	11.372595656250029	8.361130439493587	1000.0	host	gene-AUO97_RS08625
gene-AUO97_RS14220	46.05447100810477	24.750099582701214	8.084209210699793	6.315360367401801	6.427988849184799	4.335400968626304	1000.0	host	paaX
gene-AUO97_RS12740	0.0	0.0	0.0	0.060724618917325	0.0	0.0	1000.0	host	gene-AUO97_RS12740
gene-AUO97_RS02150	0.0	0.19642936176746997	0.0	0.060724618917325	0.0	0.0	1000.0	host	gene-AUO97_RS02150
gene-AUO97_RS00305	13.046908251690697	11.098258939862053	1.1548870300999703	1.5788400918504502	0.4120505672554358	0.5161191629317029	1000.0	host	gene-AUO97_RS00305
gene-AUO97_RS01125	7.694330507407335	5.794666172140364	2.232781591526609	2.30753551885835	0.988921361413046	0.5161191629317029	1000.0	host	gene-AUO97_RS01125
gene-AUO97_RS00910	0.11151203633923673	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS00910
gene-AUO97_RS13995	3.791409235534049	1.5714348941397598	0.4619548120399881	0.303623094586625	0.5768707941576102	0.30967149775902175	1000.0	host	gene-AUO97_RS13995
gene-AUO97_RS04550	9.255499016156648	6.973242342745183	1.3858644361199643	1.0930431405118501	0.5768707941576102	0.7225668281043841	1000.0	host	aroE
gene-AUO97_RS13090	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS13090
gene-AUO97_RS03865	16.280757305528564	14.044699366374102	1.3088719674466331	2.2468108999410252	1.8130224959239176	1.5483574887951086	1000.0	host	gene-AUO97_RS03865
gene-AUO97_RS00150	19.849142468384137	11.000044258978317	2.84872134091326	3.0362309458662504	1.895432609375005	1.5483574887951086	1000.0	host	gene-AUO97_RS00150
gene-AUO97_RS02410	47.72715155319332	29.955477669539167	9.470073646819756	6.618983461988425	5.191837147418491	5.057967796730688	1000.0	host	greA
gene-AUO97_RS16640	0.0	0.39285872353493995	0.07699246867333136	0.060724618917325	0.0	0.0	1000.0	host	gene-AUO97_RS16640
gene-AUO97_RS18190	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS18190
gene-AUO97_RS14040	4.237457380890996	1.7678642559072297	1.3088719674466331	0.9715939026772	0.494460680706523	1.3419098236224276	1000.0	host	gene-AUO97_RS14040
gene-AUO97_RS03095	1.4496564724100776	1.4732202132560246	0.15398493734666271	0.182173856751975	0.0	0.0	1000.0	host	gene-AUO97_RS03095
gene-M172_gp33	1529.8218072898974	1586.219899864193	8770.754956703922	9404.946892408927	14410.123570626123	12702.715324357783	651.0	phage	gene-M172_gp33
gene-AUO97_RS16245	16.503781378207037	13.553625961955428	12.703757331099673	14.391734683406026	4.779786580163056	4.335400968626304	1000.0	host	gene-AUO97_RS16245
gene-AUO97_RS00950	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS00950
gene-AUO97_RS09265	29.99673777525468	16.303637026700006	4.1575933083598935	4.250723324212751	4.202915786005446	2.787043479831196	1000.0	host	gene-AUO97_RS09265
gene-AUO97_RS11630	87.98299667165777	58.73237916847352	11.009923020286383	9.290866694350726	7.2520899836956705	9.083697267597971	1000.0	host	gene-AUO97_RS11630
gene-AUO97_RS16500	0.0	0.19642936176746997	0.07699246867333136	0.12144923783465	0.0	0.0	1000.0	host	gene-AUO97_RS16500
gene-AUO97_RS07775	48.284711734889505	38.991228310842786	10.16300586487974	10.748257548366526	6.263168622282625	4.748296298971667	1000.0	host	thiL
gene-AUO97_RS08505	30.77732202962934	20.52686830470061	3.849623433666568	3.7042017539568253	3.2964045380434865	1.3419098236224276	1000.0	host	gene-AUO97_RS08505
gene-AUO97_RS11725	20.18367857740185	14.633987451676512	2.386766528873272	3.1576801837009003	2.7195337438858767	2.167700484313152	1000.0	host	gene-AUO97_RS11725
gene-AUO97_RS13255	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS13255_gene_umuD
gene-AUO97_RS12920	0.4460481453569469	0.6875027661861448	0.15398493734666271	0.2428984756693	0.32964045380434864	0.0	1000.0	host	gene-AUO97_RS12920
gene-AUO97_RS19440	47.95017562587179	46.75018810065785	14.2436067045663	10.687532929449201	4.450146126358707	5.470863127076051	1000.0	host	gene-AUO97_RS19440
gene-AUO97_RS08945	33.56512293811026	21.214371070886756	8.084209210699793	8.0156496970869	5.768707941576102	5.264415461903369	1000.0	host	gene-AUO97_RS08945
gene-AUO97_RS11665	24.644160030971317	17.38399851642109	6.390374899886503	7.4691281268309755	4.862196693614143	4.851520131558007	1000.0	host	gene-AUO97_RS11665
gene-AUO97_RS11410	14.162028615083065	10.017897450140968	3.0796987469332544	2.975506326948925	1.3185618152173946	1.5483574887951086	1000.0	host	pgeF
gene-AUO97_RS02160	6.46769810767573	5.008948725070484	1.3088719674466331	0.9108692837598751	0.8241011345108716	1.0322383258634058	1000.0	host	gene-AUO97_RS02160
gene-AUO97_RS14140	2.6762888721416815	2.0625082985584346	0.6929322180599822	0.6679708080905751	0.32964045380434864	0.4128953303453623	1000.0	host	gene-AUO97_RS14140
gene-AUO97_RS18275	0.11151203633923673	0.4910734044186749	0.15398493734666271	0.060724618917325	0.08241011345108716	0.0	1000.0	host	gene-AUO97_RS18275
gene-AUO97_RS00435	7.8058425437465715	5.794666172140364	1.5398493734666272	1.4573908540158	0.988921361413046	1.1354621584497464	1000.0	host	adeL
gene-AUO97_RS08585	52.18763300676279	40.955521928517484	10.778945614266389	11.598402213209075	4.862196693614143	6.399877620353116	1000.0	host	gene-AUO97_RS08585
gene-AUO97_RS16395	0.8920962907138938	0.2946440426512049	0.3849623433666568	0.303623094586625	0.0	0.10322383258634057	1000.0	host	gene-AUO97_RS16395
gene-AUO97_RS02740	14.050516578743828	8.348247875117472	2.4637589975466034	2.428984756693	1.0713314748641332	1.1354621584497464	1000.0	host	gene-AUO97_RS02740
gene-AUO97_RS12430	4.237457380890996	4.517875320651809	0.8469171554066449	0.6679708080905751	0.4120505672554358	0.6193429955180435	1000.0	host	gene-AUO97_RS12430
gene-AUO97_RS02900	91.43986979817412	69.6342087465681	17.708267794866213	13.966662350984752	12.114286677309813	8.670801937252609	1000.0	host	gatB
gene-AUO97_RS12030	3.9029212718732857	3.0446551073957844	1.1548870300999703	1.153767759429175	0.494460680706523	1.0322383258634058	1000.0	host	gene-AUO97_RS12030
gene-AUO97_RS14545	4.906529598926416	3.3392991500469895	1.3088719674466331	1.153767759429175	1.2361517017663075	0.8257906606907246	1000.0	host	gene-AUO97_RS14545
gene-AUO97_RS12265	1.4496564724100776	1.4732202132560246	0.8469171554066449	1.2752169972638252	0.08241011345108716	0.20644766517268115	1000.0	host	gene-AUO97_RS12265
gene-AUO97_RS18115	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS18115
gene-AUO97_RS01560	20.518214686419558	13.946484685490367	3.6186460276465735	3.4005786593702	2.2250730631793534	1.7548051539677898	1000.0	host	gene-AUO97_RS01560
gene-AUO97_RS08120	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS08120
gene-AUO97_RS10515	25.87079243070292	18.464360006142176	4.388570714379887	5.647389559311225	3.79086521875001	1.961252819140471	1000.0	host	gene-AUO97_RS10515
gene-AUO97_RS16290	3.233849053837865	1.1785761706048197	0.5389472807133194	0.7286954270079	0.4120505672554358	0.20644766517268115	1000.0	host	gene-AUO97_RS16290
gene-AUO97_RS09760	1.0036083270531306	0.7857174470698799	0.4619548120399881	0.425072332421275	0.08241011345108716	0.5161191629317029	1000.0	host	tatC
gene-AUO97_RS08885	7.136770325711151	6.1875248956753035	2.540751466219935	2.7326078512796252	1.4009719286684819	1.961252819140471	1000.0	host	gene-AUO97_RS08885
gene-AUO97_RS00830	3.791409235534049	3.7321578735819294	0.23097740601999406	0.6679708080905751	0.9065112479619588	0.5161191629317029	1000.0	host	bauB
gene-AUO97_RS14245	3.4568731265163386	2.8482257456283144	0.6929322180599822	0.7286954270079	0.08241011345108716	0.30967149775902175	1000.0	host	gene-AUO97_RS14245
gene-AUO97_RS03130	107.83213914004192	71.20564364070786	17.862252732212873	15.42405320500055	11.537415883152203	10.83850242156576	1000.0	host	gene-AUO97_RS03130
gene-AUO97_RS17900	4.683505526247942	3.4375138309307243	0.8469171554066449	1.0930431405118501	0.7416910210597845	0.4128953303453623	1000.0	host	gene-AUO97_RS17900
gene-AUO97_RS00295	59.881963514170124	44.58946512121568	10.009020927533076	8.683620505177476	5.851118055027189	6.296653787766775	1000.0	host	pheA
gene-AUO97_RS14520	2.341752763123971	1.4732202132560246	0.30796987469332543	0.36434771350395	0.08241011345108716	0.0	1000.0	host	gene-AUO97_RS14520
gene-AUO97_RS00945	0.11151203633923673	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS00945
gene-AUO97_RS14010	5.575601816961837	3.7321578735819294	0.6159397493866509	1.5181154729331252	0.494460680706523	1.4451336562087682	1000.0	host	gene-AUO97_RS14010
gene-AUO97_RS02805	24.086599849275135	19.34829213409579	3.3876686216265797	2.428984756693	2.307483176630441	1.6515813213814492	1000.0	host	hchA
gene-AUO97_RS07350	4.683505526247942	2.6517963838608445	0.6929322180599822	0.7286954270079	0.0	0.8257906606907246	1000.0	host	gene-AUO97_RS07350
gene-AUO97_RS13990	2.118728690445498	1.0803614897210847	0.07699246867333136	0.303623094586625	0.5768707941576102	0.0	1000.0	host	tssG
gene-AUO97_RS18180	2.5647768358024448	2.4553670220933745	3.6186460276465735	2.30753551885835	0.16482022690217432	0.8257906606907246	1000.0	host	gene-AUO97_RS18180
gene-AUO97_RS06835	34.568731265163386	25.339387668003624	10.009020927533076	7.286954270079001	5.027016920516317	4.645072466385326	1000.0	host	prpB
gene-AUO97_RS05515	15.165636942136196	9.232180003071088	2.7717288722399287	2.2468108999410252	2.389893290081528	2.270924316899493	1000.0	host	gene-AUO97_RS05515
gene-AUO97_RS05785	8.363402725442755	4.910734044186749	1.2318794987733017	1.639564710767775	0.494460680706523	0.7225668281043841	1000.0	host	gene-AUO97_RS05785
gene-AUO97_RS17110	0.11151203633923673	0.09821468088373499	0.0	0.12144923783465	0.0	0.0	1000.0	host	gene-AUO97_RS17110
gene-AUO97_RS00750	32.56151461105713	28.973330860701818	3.7726309649932364	3.27912942153555	2.472303403532615	2.8902673124175364	1000.0	host	gene-AUO97_RS00750
gene-AUO97_RS04270	64.90000514943577	46.651973419774116	11.240900426306379	12.630720734803601	8.73547202581524	6.709549118112138	1000.0	host	gene-AUO97_RS04270
gene-AUO97_RS00800	3.233849053837865	0.8839321279536149	0.23097740601999406	0.6679708080905751	0.08241011345108716	0.20644766517268115	1000.0	host	basG
gene-AUO97_RS08210	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS08210
gene-AUO97_RS00340	43.043646026945375	29.660833626887964	13.70465942385298	13.420140780728826	8.73547202581524	7.845011276561884	1000.0	host	gene-AUO97_RS00340
gene-AUO97_RS02575	63.89639682238265	44.58946512121568	6.467367368559834	5.161592607972626	4.285325899456533	3.716057973108261	1000.0	host	gene-AUO97_RS02575
gene-AUO97_RS01740	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS01740
gene-AUO97_RS04035	7.582818471068098	5.991095533907834	1.5398493734666272	2.003912424271725	1.3185618152173946	1.8580289865541304	1000.0	host	gene-AUO97_RS04035
gene-AUO97_RS16745	0.5575601816961836	0.6875027661861448	0.30796987469332543	0.12144923783465	0.2472303403532615	0.10322383258634057	1000.0	host	gene-AUO97_RS16745
gene-AUO97_RS10005	10.482131415888253	5.892880853024098	1.6168418421399584	1.639564710767775	1.4009719286684819	1.961252819140471	1000.0	host	gene-AUO97_RS10005
gene-AUO97_RS09730	1.1151203633923672	0.8839321279536149	0.23097740601999406	0.182173856751975	0.2472303403532615	0.20644766517268115	1000.0	host	gene-AUO97_RS09730
gene-AUO97_RS18705	2.118728690445498	1.0803614897210847	0.4619548120399881	0.425072332421275	0.494460680706523	0.10322383258634057	1000.0	host	gene-AUO97_RS18705
gene-AUO97_RS09590	10.259107343209779	8.151818513350003	1.1548870300999703	1.7610139486024252	0.6592809076086973	1.0322383258634058	1000.0	host	lpxL
gene-AUO97_RS10180	21.967871158829634	14.142914047257838	3.926615902339899	3.461303278287525	1.5657921555706562	1.6515813213814492	1000.0	host	gene-AUO97_RS10180
gene-AUO97_RS13950	0.0	0.0	0.0	0.060724618917325	0.0	0.0	1000.0	host	gene-AUO97_RS13950
gene-AUO97_RS14925	20.964262831776505	11.589332344280727	5.158495401113201	5.343766464724601	2.554713516983702	2.9934911450038766	1000.0	host	ychF
gene-AUO97_RS00705	4.237457380890996	3.633943192698194	0.6929322180599822	1.0930431405118501	0.5768707941576102	0.5161191629317029	1000.0	host	gene-AUO97_RS00705
gene-AUO97_RS04445	9.813059197852832	6.580383619210243	2.7717288722399287	2.6111586134449754	1.2361517017663075	1.1354621584497464	1000.0	host	gene-AUO97_RS04445
gene-AUO97_RS11905	35.90687570123423	29.071545541585554	8.084209210699793	6.861881937657725	5.6862978281250145	3.406386475349239	1000.0	host	pgaB
gene-AUO97_RS14395	15.165636942136196	9.723253407489763	2.9257138095865916	3.0362309458662504	2.2250730631793534	1.5483574887951086	1000.0	host	gene-AUO97_RS14395
gene-AUO97_RS16780	1.226632399731604	0.5892880853024098	0.5389472807133194	0.12144923783465	0.2472303403532615	0.10322383258634057	1000.0	host	gene-AUO97_RS16780
gene-AUO97_RS09205	33.78814701078873	27.59832532832953	5.928420087846514	6.8011573187404	4.614966353260882	4.335400968626304	1000.0	host	gene-AUO97_RS09205
gene-AUO97_RS12405	44.82783860837316	28.285828094515676	5.928420087846514	6.618983461988425	3.79086521875001	2.787043479831196	1000.0	host	gene-AUO97_RS12405
gene-AUO97_RS16540	0.7805842543746571	1.1785761706048197	0.23097740601999406	0.4857969513386	0.2472303403532615	0.5161191629317029	1000.0	host	adeA
gene-AUO97_RS05400	2.118728690445498	1.6696495750234948	0.15398493734666271	0.85014466484255	0.16482022690217432	0.20644766517268115	1000.0	host	gene-AUO97_RS05400
gene-AUO97_RS07990	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS07990
gene-AUO97_RS18300	0.0	0.0	0.07699246867333136	0.182173856751975	0.0	0.0	1000.0	host	gene-AUO97_RS18300
gene-AUO97_RS16665	2.118728690445498	1.2767908514885546	0.15398493734666271	0.303623094586625	0.16482022690217432	0.4128953303453623	1000.0	host	gene-AUO97_RS16665
gene-AUO97_RS17360	10.9281795612452	7.464315747163859	1.3858644361199643	1.396666235098475	1.3185618152173946	1.1354621584497464	1000.0	host	gene-AUO97_RS17360
gene-AUO97_RS02825	10.816667524905963	7.267886385396388	0.9239096240799762	0.6679708080905751	0.6592809076086973	0.10322383258634057	1000.0	host	gene-AUO97_RS02825
gene-AUO97_RS12340	9.255499016156648	5.008948725070484	2.1557891228532777	2.489709375610325	1.483382042119569	0.9290144932770652	1000.0	host	nth
gene-AUO97_RS13955	0.11151203633923673	0.09821468088373499	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS13955
gene-AUO97_RS17935	2.118728690445498	0.7857174470698799	0.3849623433666568	0.5465215702559251	0.4120505672554358	0.5161191629317029	1000.0	host	gene-AUO97_RS17935
gene-AUO97_RS17020	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS17020
gene-AUO97_RS18255	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS18255
gene-AUO97_RS18450	2.6762888721416815	1.8660789367909647	1.3088719674466331	0.7894200459252251	0.32964045380434864	0.4128953303453623	1000.0	host	mgtA
gene-AUO97_RS12680	9.924571234192069	6.776812980977714	1.6168418421399584	1.153767759429175	1.483382042119569	1.961252819140471	1000.0	host	gene-AUO97_RS12680
gene-AUO97_RS05700	28.99312944820155	18.857218729677115	6.85232971192649	6.133186510649826	2.389893290081528	3.8192818056946014	1000.0	host	gene-AUO97_RS05700
gene-AUO97_RS04450	47.95017562587179	30.053692350422903	10.778945614266389	10.141011359193275	7.58173043750002	8.361130439493587	1000.0	host	gene-AUO97_RS04450
gene-AUO97_RS08050	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS08050
gene-AUO97_RS13050	0.8920962907138938	0.39285872353493995	0.3849623433666568	0.425072332421275	0.08241011345108716	0.0	1000.0	host	gene-AUO97_RS13050
gene-AUO97_RS02715	1.7841925814277877	0.9821468088373498	0.3849623433666568	0.303623094586625	0.0	0.30967149775902175	1000.0	host	gene-AUO97_RS02715
gene-AUO97_RS11080	20.85275079543727	17.678642559072298	9.470073646819756	9.412315932185376	3.461224764945661	3.61283414052192	1000.0	host	gene-AUO97_RS11080
gene-AUO97_RS03590	67.79931809425594	45.57161193005303	13.396689549159655	8.501446648425501	6.427988849184799	6.606325285525797	1000.0	host	yajC
gene-AUO97_RS00640	2.0072166541062613	0.6875027661861448	0.15398493734666271	0.060724618917325	0.08241011345108716	0.0	1000.0	host	gene-AUO97_RS00640
gene-AUO97_RS17185	0.3345361090177102	0.5892880853024098	0.0	0.060724618917325	0.0	0.0	1000.0	host	gene-AUO97_RS17185
gene-AUO97_RS09615	5.4640897806226	3.0446551073957844	0.8469171554066449	1.3359416161811501	0.494460680706523	1.0322383258634058	1000.0	host	gene-AUO97_RS09615
gene-AUO97_RS10020	9.701547161513595	6.285739576559039	1.2318794987733017	2.79333247019695	1.483382042119569	1.5483574887951086	1000.0	host	gene-AUO97_RS10020
gene-AUO97_RS03730	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS03730
gene-AUO97_RS13155	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS13155
gene-AUO97_RS05295	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	elbB
gene-AUO97_RS08105	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS08105
gene-AUO97_RS10855	0.5575601816961836	0.39285872353493995	0.0	0.12144923783465	0.0	0.0	1000.0	host	gene-AUO97_RS10855
gene-AUO97_RS03685	0.0	0.0	0.07699246867333136	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS03685
gene-AUO97_RS13760	2.341752763123971	1.9642936176746997	0.5389472807133194	0.5465215702559251	0.08241011345108716	0.4128953303453623	1000.0	host	gene-AUO97_RS13760
gene-AUO97_RS10030	2.6762888721416815	1.8660789367909647	0.4619548120399881	0.5465215702559251	0.494460680706523	0.10322383258634057	1000.0	host	gene-AUO97_RS10030
gene-AUO97_RS17210	3.345361090177102	2.7500110647445792	0.6159397493866509	0.60724618917325	0.32964045380434864	0.4128953303453623	1000.0	host	pcaU
gene-AUO97_RS13200	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS13200
gene-AUO97_RS09495	11.151203633923673	7.366101066280123	2.0018041855066153	2.854057089114275	1.3185618152173946	1.3419098236224276	1000.0	host	gene-AUO97_RS09495
gene-AUO97_RS16690	0.0	0.0	0.0	0.0	0.08241011345108716	0.0	1000.0	host	iaaH
gene-AUO97_RS12685	2.7878009084809183	1.1785761706048197	0.4619548120399881	0.5465215702559251	0.16482022690217432	0.4128953303453623	1000.0	host	gene-AUO97_RS12685
gene-AUO97_RS00600	49.288320061942635	34.473352990190975	8.54616402273978	8.0156496970869	5.603887714673927	8.257906606907246	1000.0	host	metF
gene-AUO97_RS11820	11.374227706602147	7.071457023628919	1.7708267794866213	1.032318521594525	0.8241011345108716	0.9290144932770652	1000.0	host	gene-AUO97_RS11820
gene-AUO97_RS15220	12.93539621535146	8.642891917768678	2.6177439348932663	2.9147817080316	1.5657921555706562	1.1354621584497464	1000.0	host	gene-AUO97_RS15220
gene-AUO97_RS12990	0.4460481453569469	0.09821468088373499	0.23097740601999406	0.060724618917325	0.08241011345108716	0.0	1000.0	host	gene-AUO97_RS12990
gene-AUO97_RS04940	50.403440425335	36.04478788433074	8.392179085393117	8.926518980846776	6.263168622282625	4.954743964144348	1000.0	host	aroB
gene-AUO97_RS15795	19.40309432302719	17.77685723995603	8.469171554066449	8.865794361929451	2.307483176630441	2.270924316899493	1000.0	host	gene-AUO97_RS15795
gene-AUO97_RS16270	16.615293414546272	9.428609364838557	4.080600839686562	3.2184048026182253	1.4009719286684819	2.0644766517268116	1000.0	host	lpdA
gene-AUO97_RS09525	59.77045147783089	41.8394540564711	12.318794987733018	10.991156024035826	8.323421458559803	9.909487928288696	1000.0	host	leuB
gene-AUO97_RS18825	2.2302407267847344	1.3750055323722896	0.7699246867333136	0.60724618917325	0.2472303403532615	0.5161191629317029	1000.0	host	kdpB
gene-AUO97_RS12830	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	mhpT
gene-AUO97_RS02335	1.0036083270531306	0.9821468088373498	0.23097740601999406	0.2428984756693	0.0	0.20644766517268115	1000.0	host	gene-AUO97_RS02335
gene-AUO97_RS09965	2.118728690445498	1.4732202132560246	0.3849623433666568	0.425072332421275	0.16482022690217432	0.30967149775902175	1000.0	host	gene-AUO97_RS09965
gene-AUO97_RS12670	24.644160030971317	18.857218729677115	6.6213523059064965	6.133186510649826	3.1315843111413124	3.61283414052192	1000.0	host	gene-AUO97_RS12670
gene-AUO97_RS13785	0.7805842543746571	0.4910734044186749	0.15398493734666271	0.182173856751975	0.0	0.10322383258634057	1000.0	host	gene-AUO97_RS13785
gene-AUO97_RS03115	37.24502013730507	25.142958306236157	4.696540589073213	5.70811417822855	1.8130224959239176	2.3741481494858334	1000.0	host	gene-AUO97_RS03115
gene-AUO97_RS09745	5.910137925979547	6.1875248956753035	0.6929322180599822	1.639564710767775	0.9065112479619588	1.3419098236224276	1000.0	host	gene-AUO97_RS09745
gene-AUO97_RS11260	16.838317487224746	14.928631494327718	4.619548120399881	3.825650991791475	2.389893290081528	2.270924316899493	1000.0	host	scpB
gene-AUO97_RS04590	0.11151203633923673	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS04590
gene-AUO97_RS10780	19.626118395705664	13.848270004606633	6.23638996253984	6.740432699823075	3.873275332201097	2.6838196472448552	1000.0	host	gene-AUO97_RS10780
gene-AUO97_RS00395	6.579210144014967	6.678598300093979	1.3088719674466331	0.7286954270079	0.494460680706523	0.6193429955180435	1000.0	host	gene-AUO97_RS00395
gene-AUO97_RS14090	5.575601816961837	2.946440426512049	1.0778945614266389	1.153767759429175	0.988921361413046	1.238685991036087	1000.0	host	soxR
gene-AUO97_RS16090	8.251890689103519	5.205378086837954	2.0787966541799467	2.1860862810237003	1.0713314748641332	1.1354621584497464	1000.0	host	gene-AUO97_RS16090
gene-AUO97_RS00700	93.11255034326267	64.42883065973015	18.09323013823287	13.055793067224876	11.867056336956551	8.670801937252609	1000.0	host	gene-AUO97_RS00700
gene-AUO97_RS01080	21.8563591224904	16.20542234581627	4.773533057746544	3.76492637287415	1.6482022690217433	1.5483574887951086	1000.0	host	mnmA
gene-AUO97_RS08705	5.575601816961837	5.107163405954219	0.8469171554066449	0.7286954270079	0.6592809076086973	0.10322383258634057	1000.0	host	gene-AUO97_RS08705
gene-AUO97_RS08895	20.295190613741084	16.303637026700006	3.3106761529532482	4.1292740863781	2.0602528362771793	1.5483574887951086	1000.0	host	gene-AUO97_RS08895
gene-AUO97_RS17340	9.032474943478174	6.973242342745183	1.5398493734666272	1.882463186437075	0.8241011345108716	1.1354621584497464	1000.0	host	gene-AUO97_RS17340
gene-AUO97_RS18525	0.4460481453569469	0.4910734044186749	0.30796987469332543	0.12144923783465	0.0	0.0	1000.0	host	gene-AUO97_RS18525
gene-AUO97_RS13160	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS13160
gene-AUO97_RS01995	27.20893686677376	15.223275536978921	7.930224273353129	7.165505032244351	4.697376466711969	5.161191629317029	1000.0	host	serC
gene-AUO97_RS18890	2.5647768358024448	1.4732202132560246	0.6159397493866509	0.6679708080905751	0.494460680706523	0.10322383258634057	1000.0	host	gene-AUO97_RS18890
gene-AUO97_RS01960	31.66941832034323	18.56257468702591	3.6186460276465735	3.6434771350395003	2.884353970788051	3.199938810176558	1000.0	host	gene-AUO97_RS01960
gene-AUO97_RS13065	0.11151203633923673	0.19642936176746997	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS13065
gene-AUO97_RS09610	14.385052687761538	9.821468088373498	2.386766528873272	3.0969555647835754	1.895432609375005	2.270924316899493	1000.0	host	gene-AUO97_RS09610
gene-AUO97_RS08995	40.478869191142934	30.053692350422903	12.395787456406348	11.78057606996105	5.027016920516317	5.057967796730688	1000.0	host	pgsA
gene-AUO97_RS06855	53.86031355185134	36.53586128874941	9.932028458859746	8.744345124094801	6.098348395380451	5.986982290007753	1000.0	host	lldD
gene-AUO97_RS18725	20.18367857740185	14.142914047257838	4.465563183053218	5.890288034980525	0.7416910210597845	0.6193429955180435	1000.0	host	gene-AUO97_RS18725
gene-AUO97_RS16030	3.1223370174986282	1.9642936176746997	0.4619548120399881	0.36434771350395	0.0	0.0	1000.0	host	gene-AUO97_RS16030
gene-AUO97_RS08195	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS08195
gene-AUO97_RS16305	0.3345361090177102	0.9821468088373498	0.15398493734666271	0.182173856751975	0.08241011345108716	0.30967149775902175	1000.0	host	gene-AUO97_RS16305
gene-AUO97_RS06580	12.043299924637568	8.348247875117472	2.4637589975466034	2.9147817080316	1.483382042119569	2.0644766517268116	1000.0	host	gene-AUO97_RS06580
gene-AUO97_RS15255	7.917354580085807	4.812519363303014	1.7708267794866213	1.153767759429175	0.6592809076086973	1.0322383258634058	1000.0	host	gene-AUO97_RS15255
gene-AUO97_RS12845	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	host	gene-AUO97_RS12845
gene-AUO97_RS17605	4.460481453569469	3.2410844691632543	0.3849623433666568	0.5465215702559251	0.08241011345108716	0.0	1000.0	host	gene-AUO97_RS17605
