Geneid	bim-phage-35_R1	bim-phage-35_R2	bim-phage-35_R3	bim-phage-35_R4	bim-phage-35_R5	bim-phage-60_R1	bim-phage-60_R2	bim-phage-60_R3	bim-phage-60_R4	bim-phage-60_R5	bim-phage-120_R1	bim-phage-120_R2	bim-phage-120_R3	bim-phage-120_R4	bim-phage-120_R5	gene_length	Entity	Symbol
gene-R0792_RS25160	47.94813971936431	118.00944653858078	93.42183431914482	78.76309560509847	115.02500696638317	102.68050306354087	80.9816650112692	93.9484894098337	100.26583140564043	88.22034651164547	78.32230190153903	96.73581601199227	89.2931829726485	84.00266809578709	66.00984972084271	1000.0	host	gene-R0792_RS25160
gene-R0792_RS09350	172.6133029897115	127.8435670834625	139.13890217744975	98.4538695063731	111.2741915218272	106.16119808264395	97.65436074888345	140.06865693829752	129.65409233487986	107.12470647842665	139.98028424955913	94.12133449815464	129.24013324988596	84.00266809578709	109.38775096596791	1000.0	host	gene-R0792_RS09350
gene-R0792_RS09105	1241.8568187315357	887.5293791755762	808.9933312317435	1014.0748559156428	863.9378240627258	1044.2085057309241	990.8344895496467	927.5278136279945	852.2595669479437	1169.9698334996792	896.5403919793192	723.3398854950774	1069.1683750672385	915.952169429063	1029.7536556451462	1000.0	host	gene-R0792_RS09105
gene-R0792_RS09110	201.38218682133012	275.3553752566885	224.60994208645457	193.62594336253375	286.31224560110593	212.3223961652879	188.16328046736078	252.80684423009794	236.8348086650472	180.64166190479787	193.30610682081974	230.07437321771135	185.63582775892712	156.6972847171413	181.05558780574	1000.0	host	gene-R0792_RS09110
gene-R0792_RS10410	43.15332574742788	51.629132860629085	13.913890217744974	65.63591300424874	48.76060077922765	57.43146781520082	42.87264618243663	71.74248282205482	62.23396432074233	50.41162657808312	83.32159776759472	76.69145773923711	58.74551511358453	69.46374477151623	56.57987118929375	1000.0	host	gene-R0792_RS10410
gene-R0792_RS26045	594.5569325201175	484.33043683542525	477.0476646083991	564.4688518365391	558.87150123884	602.1602383048329	676.4350842117781	647.3904997513995	653.4566253677945	575.532736766449	536.59108962331	646.6484277558402	549.8580214631512	565.4025737216438	556.3687333613885	1000.0	host	gene-R0792_RS26045
gene-R0792_RS14060	263.71476845650375	366.32099029684446	449.21988417290913	367.5611128237929	418.841057975417	400.2799271968542	402.526511379544	384.33472940386514	459.8398474810406	455.8051236435016	293.2920241419334	322.4527200399742	312.5261404042697	352.1650316323381	358.33918419886044	1000.0	host	gene-R0792_RS14060
gene-R0792_RS00165	71.92220957904647	81.13149449527428	91.43413571660983	72.19950430467361	120.02609422579114	127.04536819726242	114.3270564864977	116.15449599761257	148.6700258773289	113.42615980068703	109.98450905322503	134.21005104366495	79.89390055447497	101.77246326989588	107.50175525965813	1000.0	host	gene-R0792_RS00165
gene-R0792_RS15100	206.17700079326656	167.18004926298943	141.12660077998473	164.08978251062183	176.28832589413074	153.15058084053553	135.76337957771602	155.44204611445213	174.60084434430487	176.44069302329095	159.97746771378186	156.86889083025773	140.98923627260288	137.3120536181135	116.93173379120708	1000.0	host	gene-R0792_RS15100
gene-R0792_RS06335	1213.0879348999172	892.446439448017	993.8493012674982	1119.092316722441	851.4351059142059	757.0511666549199	1045.6162041160935	787.459156689697	696.6746561460878	966.2228427465932	459.93521967712286	524.6392904434175	582.7555099267586	410.3207249294215	499.78886217209475	1000.0	host	gene-R0792_RS06335
gene-R0792_RS06690	618.5310023797996	968.6608736708505	962.0461236269382	807.3217299522594	651.3916155378873	346.32915440075647	731.2167987782249	640.5578823397752	520.3450905706512	590.2361278517233	304.9570478293967	413.9595730242913	446.46591486324246	329.5489286834724	335.7072357231429	1000.0	host	gene-R0792_RS06690
gene-R0792_RS01165	1112.396841489252	784.2711134543181	803.0302354241385	777.7855691003474	646.3905282784793	765.7529042026777	709.7804756870065	669.5965063391783	649.999182905531	980.9262338318674	501.5960185609202	512.4383767121752	538.1089184404343	466.86098230158586	586.5446646623452	1000.0	host	flgH
gene-R0792_RS00070	91.10146546679219	88.50708490393558	89.44643711407483	88.60848255573579	86.26875522478738	102.68050306354087	90.50891971847734	107.61372423308224	62.23396432074233	119.72761312294742	106.65164514252125	116.78017428474743	93.99282418173526	114.69595066924775	105.61575955334833	1000.0	host	gene-R0792_RS00070
gene-R0792_RS21360	33.563697803555016	83.59002463149471	99.38493012674981	65.63591300424874	96.27092974360332	123.56467317815934	76.21803765766514	107.61372423308224	115.82432248582602	102.92373759691971	119.98310078533639	127.23810034009794	117.49103022716906	143.77379731778942	99.95777243441896	1000.0	host	gene-R0792_RS21360
gene-R0792_RS11700	513.0450949971981	408.11600261259184	381.6381316867193	466.014982330166	401.33725256748914	537.7673804514259	433.49008917797045	394.5836555213015	423.5367016272742	529.3220790698728	394.944373418399	311.1233001466778	385.3705791451145	357.0113394070951	416.805051094464	1000.0	host	gene-R0792_RS11700
gene-R0792_RS14275	316.4577221478045	118.00944653858078	97.39723152421482	134.5536216587099	47.51032896437566	53.95077279609774	100.03617442568549	73.45063717496089	48.404194471688484	92.4213153931524	41.66079888379736	55.775605628536084	68.14479753175806	61.38656514692133	60.35186260191333	1000.0	host	gene-R0792_RS14275
gene-R0792_RS20960	9.589627943872863	22.126771225983894	25.84008183295495	29.53616085191193	12.50271814851991	13.92278007641232	21.436323091218316	22.206006587778873	20.744654773580777	23.1053288482881	39.994366928445466	40.960210383456186	23.498206045433815	30.693282573460664	41.491905538815416	1000.0	host	siaC
gene-R0792_RS22765	0.0	2.458530136220433	1.9876986025349963	0.0	3.750815444555973	0.0	2.3818136768020355	0.0	3.457442462263463	0.0	0.0	3.4859753517835053	7.049461813630144	3.2308718498379645	1.8859957063097916	1000.0	host	gene-R0792_RS22765
gene-R0792_RS18005	383.5851177549145	759.6858120921137	665.8790318492238	521.8055083837774	830.180485061722	274.97490650914335	414.43557976355413	406.540735991644	421.8079803961425	231.053288482881	203.30469855293111	291.0789418739227	131.58995385442935	184.15969544076398	186.71357492466936	1000.0	host	phzE
gene-R0792_RS08545	4.794813971936431	22.126771225983894	13.913890217744974	6.563591300424873	18.754077222779866	17.4034750955154	14.290882060812212	8.540771764530335	8.643606155658658	8.401937763013855	6.665727821407578	19.172864434809277	7.049461813630144	25.846974798703716	20.745952769407708	1000.0	host	oprN
gene-R0792_RS27765	52.74295369130074	12.292650681102163	21.86468462788496	39.381547802549235	20.004349037631858	22.62451762417002	35.72720515203053	30.74677835230921	19.015933542449048	31.507266611301954	21.663615419574626	23.53033362453866	14.098923627260287	22.616102948865752	26.40393988833708	1000.0	host	gene-R0792_RS27765
gene-R0792_RS12480	258.9199544845673	118.00944653858078	149.07739519012472	173.93516946125914	116.27527878123517	73.09459540116468	173.87239840654857	117.86265035051863	100.26583140564043	130.23003532671473	154.97817184772617	128.98108801598968	136.28959506351612	106.61877104465283	120.70372520382666	1000.0	host	gene-R0792_RS12480
gene-R0792_RS14195	239.74069859682157	125.38503694724207	170.9420798180097	131.27182600849747	150.03261778223893	128.78571570681396	178.63602576015265	141.7768112912036	157.31363203298756	132.3305197674682	108.31807709787313	119.39465579858505	117.49103022716906	113.08051474432877	132.01969944168542	1000.0	host	gene-R0792_RS14195
gene-R0792_RS07320	19.179255887745725	27.04383149842476	15.90158882027997	45.94513910297411	31.256795371299777	27.84556015282464	14.290882060812212	17.08154352906067	17.287212311317315	25.20581328904156	38.32793497309357	35.73124735578093	23.498206045433815	27.4624107236227	43.37790124512521	1000.0	host	ptxR
gene-R0792_RS17340	954.1679804153498	511.37426833385	530.715526876844	630.1047648407878	342.57447726944554	367.21332451537495	531.1444499268539	454.36905787301384	404.5207680848252	619.6429100222717	468.2673794538823	367.7703996131598	549.8580214631512	408.7052890045025	511.1048364099535	1000.0	host	gene-R0792_RS17340
gene-R0792_RS11055	4.794813971936431	7.3755904086612984	3.9753972050699926	3.2817956502124366	11.252446333667919	8.7017375477577	0.0	10.248926117436403	6.914884924526926	8.401937763013855	1.6664319553518945	8.714938379458763	4.699641209086763	9.692615549513894	7.5439828252391665	1000.0	host	gene-R0792_RS11055
gene-R0792_RS10700	86.30665149485576	68.83884381417212	59.630958076049886	55.79052605361142	47.51032896437566	57.43146781520082	47.636273536040704	49.536476234275945	43.21803077829329	60.91404878185044	58.325118437316306	49.67514876291495	39.946950277237484	53.309385522326416	56.57987118929375	1000.0	host	gene-R0792_RS10700
gene-R0792_RS11745	354.8162339232959	326.98450811731755	475.0599660058641	338.02495197188097	433.8443197536409	403.7606222159573	409.67195240995005	445.82828610848355	426.99414408953766	472.6089991695293	471.6002433645861	402.63015313099487	458.21501788595936	445.86031527763913	454.5249652206598	1000.0	host	gene-R0792_RS11745
gene-R0792_RS11195	47.94813971936431	27.04383149842476	25.84008183295495	9.845386950637309	16.253533593075883	20.88417011461848	38.10901882883257	18.789697881966738	25.93081846697597	44.11017325582274	24.996479330278415	12.200913731242268	21.148385440890433	27.4624107236227	20.745952769407708	1000.0	host	gene-R0792_RS11195
gene-R0792_RS02145	4.794813971936431	2.458530136220433	11.926191615209978	6.563591300424873	11.252446333667919	20.88417011461848	7.145441030406106	15.373389176154605	13.829769849053852	18.904359966781172	11.665023687463261	18.301370596863404	9.399282418173525	12.923487399351858	9.429978531548958	1000.0	host	gene-R0792_RS02145
gene-R0792_RS19115	709.6324678465918	373.69658070550577	878.5627823204684	147.68080425955964	492.6070950516845	358.51158696761723	404.90832505634603	541.4849298712232	126.1966498726164	382.28816821713036	249.96479330278416	269.2915959252758	321.92542282244324	155.0818487922223	265.9253945896806	1000.0	host	norC
gene-R0792_RS14170	139.0496051861565	204.05800130629592	176.90517562561467	196.9077390127462	267.5581683783261	248.86969386587023	238.18136768020352	234.0171463481312	273.13795451881356	182.74214634555133	214.96972224039436	285.84997884624744	223.23295743162123	289.1630305604978	264.03939888337084	1000.0	host	gene-R0792_RS14170
gene-R0792_RS25010	1098.0123995734427	764.6028723645545	689.7314150796437	833.5760951539589	615.1337329071796	751.8301241262653	738.362239808631	657.6394258688358	739.8926869243811	833.8923229791251	659.9070543193502	629.2185509969227	606.2537159721924	539.5555989229401	611.0626088443724	1000.0	host	motA
gene-R0792_RS28850	67.12739560711003	100.79973558503774	97.39723152421482	98.4538695063731	150.03261778223893	132.26641072591704	145.29063428492415	112.73818729180043	148.6700258773289	140.73245753048207	139.98028424955913	153.38291547847422	110.44156841353892	150.23554101746535	160.30963503633228	1000.0	host	gene-R0792_RS28850
gene-R0792_RS19310	685.6583979869097	771.9784627732158	858.6857962951184	738.4040212977982	867.6886395072818	567.353288113802	609.7443012613211	652.5149628101177	726.0629170753273	607.040003377751	659.9070543193502	603.9452296964923	620.3526395994527	651.0206777423499	590.3166560749647	1000.0	host	gene-R0792_RS19310
gene-R0792_RS07355	258.9199544845673	297.48214648267236	248.46232531687454	298.64340416933175	282.56143015655	224.50482873214867	252.47224974101576	249.3905355242858	280.0528394433405	239.45522624589483	209.9704263743387	183.8851998065799	190.33546896801388	184.15969544076398	162.19563074264207	1000.0	host	gene-R0792_RS07355
gene-R0792_RS07565	9.589627943872863	14.751180817322597	3.9753972050699926	9.845386950637309	5.0010872594079645	19.14382260506694	11.909068384010176	10.248926117436403	10.372327386790388	21.004844407534634	6.665727821407578	12.200913731242268	14.098923627260287	6.461743699675929	11.31597423785875	1000.0	host	gene-R0792_RS07565
gene-R0792_RS24760	436.32807144621523	604.7984135102264	646.0020458238738	456.1695953795287	765.1663506894186	744.8687340880591	652.6169474437577	673.0128150449905	724.3341958441955	558.7288612404213	546.5896813554214	707.6529964120516	547.5082008586079	634.8663184931601	579.0006818371061	1000.0	host	gene-R0792_RS24760
gene-R0792_RS02045	0.0	0.0	3.9753972050699926	3.2817956502124366	3.750815444555973	8.7017375477577	2.3818136768020355	13.665234823248538	10.372327386790388	2.1004844407534637	8.332159776759472	2.614481513837629	0.0	8.077179624594912	5.657987118929375	1000.0	host	gene-R0792_RS02045
gene-R0792_RS17645	91.10146546679219	226.1847725322798	192.80676444589463	157.52619121019694	252.55490660010219	180.99614099336017	161.9633300225384	211.81113976035232	193.61677788675394	163.83778637877015	158.31103575842997	267.548608249384	195.03511017710065	210.0066702394677	181.05558780574	1000.0	host	gene-R0792_RS17645
gene-R0792_RS06945	4.794813971936431	9.834120544881731	3.9753972050699926	3.2817956502124366	5.0010872594079645	24.364865133721562	9.527254707208142	3.4163087058121344	25.93081846697597	12.60290664452078	24.996479330278415	21.78734594864691	21.148385440890433	14.53892332427084	32.061927007266455	1000.0	host	gene-R0792_RS06945
gene-R0792_RS25355	278.099210372313	385.9892313866079	339.89646103348434	210.03492161359594	387.5842626041172	449.00965746429733	350.1266104898992	423.62227952070464	399.33460439143	359.1828393688423	339.9521188917864	339.0111029609459	364.2221937042241	331.1643646083914	311.1892915411156	1000.0	host	gene-R0792_RS25355
gene-R0792_RS02660	19.179255887745725	34.41942190708606	35.77857484562993	32.81795650212437	32.507067186151765	26.105212643273102	28.581764121624424	22.206006587778873	41.489309547161554	31.507266611301954	38.32793497309357	27.016308976322165	30.547667859063957	25.846974798703716	26.40393988833708	1000.0	host	gene-R0792_RS02660
gene-R0792_RS00500	436.32807144621523	617.0910641913287	600.2849779655688	521.8055083837774	535.1163367566522	466.4131325598127	604.980673907717	509.029997166008	516.8876481083877	558.7288612404213	621.5791193462566	512.4383767121752	695.5468989448409	594.4804203701855	643.1245358516389	1000.0	host	gene-R0792_RS00500
gene-R0792_RS25640	19.179255887745725	17.20971095354303	13.913890217744974	22.972569551487055	40.008698075263716	26.105212643273102	35.72720515203053	20.497852234872806	19.015933542449048	18.904359966781172	24.996479330278415	28.75929665221392	30.547667859063957	38.770462198055576	32.061927007266455	1000.0	host	gene-R0792_RS25640
gene-R0792_RS01700	23.974069859682157	24.585301362204326	33.790876243094935	26.254365201699493	42.5092417049677	53.95077279609774	23.818136768020352	35.87124141102741	46.67547324055675	42.00968881506927	29.995775196334098	44.446185735239695	51.696053299954386	37.15502627313659	37.71991412619583	1000.0	host	gene-R0792_RS01700
gene-R0792_RS09225	489.071025137516	336.8186286621993	387.6012274943243	377.4064997744302	266.3078965634741	327.18533179568954	371.56293358111753	297.2188574056557	276.59539698107704	449.5036703212412	394.944373418399	273.64906511500516	488.7626857450233	378.01200643104187	365.8831670240996	1000.0	host	gene-R0792_RS09225
gene-R0792_RS21535	19.179255887745725	22.126771225983894	15.90158882027997	19.690773901274618	18.754077222779866	10.44208505730924	23.818136768020352	18.789697881966738	20.744654773580777	6.30145332226039	14.997887598167049	20.91585211070103	16.44874423180367	32.30871849837965	18.859957063097916	1000.0	host	gene-R0792_RS21535
gene-R0792_RS17540	4.794813971936431	12.292650681102163	3.9753972050699926	6.563591300424873	7.501630889111946	12.182432566860781	7.145441030406106	11.95708047034247	13.829769849053852	12.60290664452078	13.331455642815156	17.429876758917526	16.44874423180367	4.846307774756947	7.5439828252391665	1000.0	host	gene-R0792_RS17540
gene-R0792_RS22070	33.563697803555016	66.38031367795168	59.630958076049886	39.381547802549235	66.26440618715553	109.64189310174702	78.59985133446716	99.07295246855189	138.29769849053852	73.51695542637123	108.31807709787313	160.35486618204123	126.89031264534259	130.85030991843757	122.58972091013645	1000.0	host	gene-R0792_RS22070
gene-DMS3-11	27.715687699054516	4.737052285588502	7.6597248652601015	0.0	4.818003140084744	13.413082925252716	27.535418228925266	16.456207638786772	33.30869424145918	28.33023330496001	32.10851551737754	26.866862056134917	13.5827780609444	21.78815312992847	29.07122476007386	519.0	phage	gene-DMS3-11
gene-R0792_RS24920	302.07328023199517	388.4477615228284	409.4659121222092	318.33417807060636	370.08045719618934	442.0482674260912	350.1266104898992	418.4978164619865	452.92496255651366	491.51335913631044	474.9331072752899	425.2889929175876	500.5117887677402	549.248214472454	499.78886217209475	1000.0	host	gene-R0792_RS24920
gene-R0792_RS22080	709.6324678465918	803.9393545440815	667.8667304517587	692.4588821948241	613.8834610923276	614.3426708716936	747.8894945158391	602.9784865758418	611.967315820633	657.451629955834	679.9042377835729	691.0946134910799	782.490261312946	673.6367806912157	663.8704886210467	1000.0	host	gene-R0792_RS22080
gene-R0792_RS02245	0.0	9.834120544881731	5.963095807604989	6.563591300424873	8.751902703963937	8.7017375477577	2.3818136768020355	10.248926117436403	8.643606155658658	2.1004844407534637	13.331455642815156	16.55838292097165	4.699641209086763	6.461743699675929	1.8859957063097916	1000.0	host	cobD
gene-R0792_RS23635	354.8162339232959	304.8577368913337	256.41311972701453	324.8977693710312	283.811701971402	233.20656627990635	254.85406341781777	215.22744846616447	209.1752689669395	228.95280404212753	244.96549743672847	206.5440395931727	195.03511017710065	174.46707989125008	213.11751481300647	1000.0	host	gene-R0792_RS23635
gene-R0792_RS21280	71.92220957904647	81.13149449527428	89.44643711407483	72.19950430467361	80.01739615052743	67.87355287251006	78.59985133446716	73.45063717496089	82.97861909432311	84.01937763013854	59.991550392668195	52.289630276752575	77.54407994993159	58.15569329708336	81.09781537132103	1000.0	host	gene-R0792_RS21280
gene-R0792_RS00770	105.48590738260148	113.0923862661399	115.28651894702978	134.5536216587099	130.02826874460706	142.70849578322628	133.38156590091398	124.6952677621429	115.82432248582602	136.53148864897514	146.6460120709667	125.49511266420619	119.84085083171244	156.6972847171413	147.10766509216376	1000.0	host	gene-R0792_RS00770
gene-R0792_RS07530	326.04735009167734	700.6810888228233	707.6207025024587	600.5686039888759	975.212015584553	358.51158696761723	440.63553020837657	526.1115406950687	575.6641699668666	291.96733726473144	136.64742033885534	265.80562057349226	171.53690413166683	180.92882359092602	188.59957063097917	1000.0	host	gene-R0792_RS07530
gene-R0792_RS23160	57.537767663237176	61.46325340551082	43.72936925576992	42.66334345276167	71.2654934465635	64.39285785340698	50.018087212842744	54.66093929299415	60.5052430896106	50.41162657808312	76.65586994618714	90.63535914637113	56.39569450904115	58.15569329708336	77.32582395870146	1000.0	host	gene-R0792_RS23160
gene-R0792_RS07740	0.0	0.0	9.93849301267498	9.845386950637309	7.501630889111946	13.92278007641232	7.145441030406106	5.124463058718201	3.457442462263463	2.1004844407534637	8.332159776759472	5.228963027675258	4.699641209086763	9.692615549513894	3.7719914126195833	1000.0	host	gene-R0792_RS07740
gene-R0792_RS20185	345.226605979423	331.90156838975844	345.85955684108933	416.78804757697947	313.81822552784973	360.2519344771688	369.1811199043155	351.87979669864984	311.1698216037117	388.58962153939075	378.28005386488	293.69342338776033	310.17631979972634	329.5489286834724	356.4531884925506	1000.0	host	gene-R0792_RS20185
gene-R0792_RS24270	91.10146546679219	179.47269994409157	182.86827143321966	147.68080425955964	213.79648033969048	177.5154459742571	231.03592664979743	276.72100517078286	267.95179082541836	151.23487973424938	226.63474592785764	302.4083617672191	321.92542282244324	266.5469276116321	265.9253945896806	1000.0	host	hutU
gene-R0792_RS27650	105.48590738260148	157.3459287181077	83.48334130646984	127.99003035828503	97.5212015584553	93.97876551578317	121.4724975169038	61.49355670461842	95.07966771224523	132.3305197674682	113.31737296392882	87.14938379458764	103.39210659990877	92.07984772038199	86.75580249025042	1000.0	host	gene-R0792_RS27650
gene-R0792_RS04040	4.794813971936431	12.292650681102163	21.86468462788496	9.845386950637309	17.503805407927874	15.66312758596386	16.672695737614248	8.540771764530335	15.558491080185583	2.1004844407534637	13.331455642815156	12.200913731242268	18.79856483634705	11.308051474432876	22.6319484757175	1000.0	host	kdpA
gene-R0792_RS24915	234.94588462488514	196.6824108976346	310.0809819954594	321.6159737208188	227.54947030306238	243.6486513372156	200.07234885137098	264.76392470044044	242.0209723584424	310.8716972315126	229.96760983856143	228.3313855418196	258.4802664997719	245.5462605876853	216.88950622562604	1000.0	host	thiC
gene-R0792_RS29050	76.7170235509829	145.05327803700553	131.18810776730976	108.2992564570104	203.79430582087454	67.87355287251006	100.03617442568549	66.61801976333662	74.33501293866445	60.91404878185044	31.662207151685994	40.08871654551031	42.296770881780866	38.770462198055576	43.37790124512521	1000.0	host	tadB
gene-R0792_RS02050	0.0	9.834120544881731	9.93849301267498	0.0	7.501630889111946	13.92278007641232	9.527254707208142	13.665234823248538	12.101048617922121	16.80387552602771	18.330751508870836	20.91585211070103	11.749103022716907	25.846974798703716	16.973961356788124	1000.0	host	gene-R0792_RS02050
gene-R0792_RS17880	100.69109341066506	90.96561504015601	71.55714969125987	105.01746080679797	92.52011429904734	140.96814827367476	109.56342913289363	92.24033505692763	100.26583140564043	71.41647098561776	114.98380491928071	108.93672974323454	89.2931829726485	108.23420696957182	84.86980678394062	1000.0	host	gene-R0792_RS17880
gene-R0792_RS27615	541.8139788288167	511.37426833385	592.3341835554289	587.4414213880261	490.1065514219805	612.6023233621421	733.5986124550269	623.4763388107145	570.4780062734714	583.9346745294629	683.2371016942767	563.856513150982	700.2465401539276	662.3287292167828	635.5805530263998	1000.0	host	pilV
gene-R0792_RS03190	57.537767663237176	51.629132860629085	47.70476646083991	62.35411735403629	45.009785334671676	17.4034750955154	47.636273536040704	27.330469646497075	17.287212311317315	23.1053288482881	19.997183464222733	29.630790490159793	30.547667859063957	38.770462198055576	35.83391841988604	1000.0	host	gene-R0792_RS03190
gene-R0792_RS21940	158.22886107390224	189.30682048897333	240.51153090673455	206.7531259633835	192.54185948720664	231.46621877035483	178.63602576015265	204.97852234872806	200.53166281128085	176.44069302329095	224.96831397250574	195.2146196998763	152.73833929531978	187.39056729060195	177.2835963931204	1000.0	host	glmS
gene-R0792_RS21980	62.332581635173604	127.8435670834625	111.3111217419598	78.76309560509847	121.27636604064314	57.43146781520082	52.399900889644776	71.74248282205482	81.24989786319138	81.91889318938507	71.65657408013146	88.02087763253351	58.74551511358453	79.15636032103014	50.92188407036437	1000.0	host	gene-R0792_RS21980
gene-R0792_RS07205	62.332581635173604	56.54619313306995	59.630958076049886	45.94513910297411	63.763862557451546	46.98938275789158	57.16352824324885	66.61801976333662	65.6914067830058	48.31114213732966	68.32371016942767	47.932161087023196	75.1942593453882	61.38656514692133	62.237858308223124	1000.0	host	gene-R0792_RS07205
gene-R0792_RS09795	0.0	7.3755904086612984	3.9753972050699926	0.0	7.501630889111946	1.74034750955154	4.763627353604071	1.7081543529060672	5.186163693395194	0.0	1.6664319553518945	1.7429876758917526	0.0	0.0	7.5439828252391665	1000.0	host	pfeE
gene-R0792_RS06060	0.0	7.3755904086612984	3.9753972050699926	0.0	18.754077222779866	15.66312758596386	7.145441030406106	17.08154352906067	17.287212311317315	6.30145332226039	24.996479330278415	42.70319805934794	18.79856483634705	17.769795174108804	15.087965650478333	1000.0	host	gene-R0792_RS06060
gene-R0792_RS06850	249.33032654069441	255.687134166925	300.1424889827844	301.92519981954416	236.3013730070263	302.82046666196794	326.30847372187884	239.1416094068494	286.96772436786745	302.46975946849875	253.29765721348795	273.64906511500516	286.6781137542925	258.4697479870372	248.9514332328925	1000.0	host	gene-R0792_RS06850
gene-R0792_RS20195	38.35851177549145	100.79973558503774	73.54484829379486	75.48129995488604	85.0184834099354	93.97876551578317	71.45441030406106	102.48926117436403	98.5371101745087	67.21550210411084	84.9880297229466	131.59556952982732	105.74192720445215	101.77246326989588	115.0457380848973	1000.0	host	gene-R0792_RS20195
gene-R0792_RS27580	556.198420744626	314.6918574362154	218.64684627884958	393.8154780254924	166.2861513753148	201.88031110797866	321.54484636827476	235.72530070103727	169.41468065090967	254.1586173311691	189.97324291011597	124.62361882626031	176.2365453407536	256.8543120621182	196.14355345621834	1000.0	host	gene-R0792_RS27580
gene-R0792_RS29265	0.0	14.751180817322597	3.9753972050699926	16.408978251062184	33.75733900100376	19.14382260506694	11.909068384010176	15.373389176154605	8.643606155658658	8.401937763013855	14.997887598167049	16.55838292097165	9.399282418173525	11.308051474432876	20.745952769407708	1000.0	host	gspE
gene-R0792_RS14490	43.15332574742788	39.336482179526925	55.6555608709799	29.53616085191193	82.51793978023142	59.17181532475236	52.399900889644776	61.49355670461842	88.16478278771831	60.91404878185044	71.65657408013146	74.94847006334537	49.346232695411004	88.84897587054402	58.46586689560354	1000.0	host	cra
gene-R0792_RS08805	9.589627943872863	14.751180817322597	13.913890217744974	0.0	12.50271814851991	19.14382260506694	23.818136768020352	20.497852234872806	15.558491080185583	23.1053288482881	18.330751508870836	18.301370596863404	16.44874423180367	12.923487399351858	18.859957063097916	1000.0	host	gene-R0792_RS08805
gene-R0792_RS13660	105.48590738260148	56.54619313306995	49.692465063374904	62.35411735403629	35.00761081585575	48.729730267443124	35.72720515203053	39.28755011683955	46.67547324055675	71.41647098561776	41.66079888379736	40.08871654551031	39.946950277237484	33.92415442329863	37.71991412619583	1000.0	host	phnC
gene-R0792_RS15145	124.66516327034721	184.38976021653247	200.75755885603462	170.6533738110467	232.55055756247035	189.69787854111786	226.27229929619335	194.72959623129165	205.71782650467605	163.83778637877015	161.64389966913376	190.8571505101469	148.038698086233	197.08318284011585	162.19563074264207	1000.0	host	gene-R0792_RS15145
gene-R0792_RS24190	33.563697803555016	17.20971095354303	25.84008183295495	52.508730403398985	18.754077222779866	19.14382260506694	19.054509414416284	32.45493270521528	15.558491080185583	29.40678217054849	19.997183464222733	17.429876758917526	25.848026649977193	9.692615549513894	7.5439828252391665	1000.0	host	gene-R0792_RS24190
gene-R0792_RS09480	38.35851177549145	81.13149449527428	67.58175248618987	85.32668690552335	68.76494981685951	73.09459540116468	69.07259662725903	76.86694588077302	98.5371101745087	77.71792430787815	81.65516581224283	103.70776671555929	72.84443874084482	96.92615549513894	82.98381107763083	1000.0	host	gene-R0792_RS09480
gene-R0792_RS06565	4.794813971936431	9.834120544881731	11.926191615209978	16.408978251062184	17.503805407927874	15.66312758596386	16.672695737614248	18.789697881966738	13.829769849053852	8.401937763013855	21.663615419574626	13.072407569188144	7.049461813630144	19.385231099027788	15.087965650478333	1000.0	host	gene-R0792_RS06565
gene-R0792_RS14715	28.768883831618588	24.585301362204326	15.90158882027997	13.127182600849746	17.503805407927874	31.32625517192772	14.290882060812212	10.248926117436403	12.101048617922121	16.80387552602771	23.330047374926522	37.474235031672684	23.498206045433815	29.07784664854168	16.973961356788124	1000.0	host	gene-R0792_RS14715
gene-R0792_RS04725	311.66290817586804	177.01416980787116	188.83136724082465	190.34414771232133	117.52555059608716	125.30502068771088	190.54509414416282	138.36050258539143	143.48386218393372	165.9382708195236	151.64530793702238	129.85258185393556	183.28600715438375	158.31272064206027	179.16959209943022	1000.0	host	gene-R0792_RS04725
gene-R0792_RS20390	19.179255887745725	34.41942190708606	43.72936925576992	36.099752152336805	58.76277529804358	66.13320536295852	38.10901882883257	58.077247998806286	69.14884924526926	42.00968881506927	56.65868648196441	71.46249471156186	58.74551511358453	82.3872321708681	73.55383254608188	1000.0	host	gene-R0792_RS20390
gene-R0792_RS10730	9.589627943872863	0.0	1.9876986025349963	6.563591300424873	3.750815444555973	5.22104252865462	0.0	1.7081543529060672	1.7287212311317315	0.0	0.0	2.614481513837629	2.3498206045433814	3.2308718498379645	1.8859957063097916	1000.0	host	gene-R0792_RS10730
gene-R0792_RS16920	1193.9086790121714	1337.4403941039154	1228.3977363666277	1224.1097775292387	1207.7625731470234	1291.3378520872427	1412.415510343607	1163.2531143290319	1184.174043325236	1161.5678957366654	1136.506593549992	1231.4207930175232	1339.3977445897274	1184.114532965614	1188.1772949751687	1000.0	host	lipA
gene-R0792_RS22295	167.8184890177751	307.3162670275541	260.3885169320845	223.1621042144457	230.05001393276635	274.97490650914335	221.50867194258927	240.84976375975546	207.44654773580777	237.35474180514137	246.63192939208037	230.94586705565723	225.5827780361646	237.4690809630904	235.74946328872394	1000.0	host	gene-R0792_RS22295
gene-R0792_RS05005	690.453211958846	717.8907997763663	783.1532493987885	623.5411735403629	650.1413437230353	833.6264570751877	743.1258671622351	719.1329825734542	793.4830450894648	760.3753675527538	878.2096404704483	761.6856143646959	874.1332648901379	1030.6481200983108	912.8219218539391	1000.0	host	gene-R0792_RS05005
