Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	gene_length	Entity	Symbol
gene-VC_RS10270	1339.4580370077094	1940.7520841844976	1628.565716777503	1261.1246057054152	1106.075016960725	989.0477545660035	654.5145953071643	401.88905251514734	470.13114699046287	312	host	fliE
gene-VC_RS17260	278.8378491497851	218.33599064478588	149.30451636315738	168.32923300099927	140.18798009051824	96.87521772773425	58.03027954982532	69.01831141656707	67.69179470040599	207	host	gene-VC_RS17260
gene-VPVV882_gp13	88.86148936144971	64.83799919305537	56.257547593267944	504.944052702306	557.8905942790678	593.7752935359657	1100.864998108177	1599.564953449461	1393.515616839914	534	phage	gene-VPVV882_gp13
gene-VC_RS04990	340.3646322975961	412.2797702894594	369.5663058285219	246.75955694871757	287.0952383073969	235.5792154858088	176.80394262842884	170.19049767378962	195.52809502644214	693	host	gene-VC_RS04990
gene-VC_RS16140	569.4475486017171	633.9105386278096	642.7500699510531	517.2178698382265	437.65407790736487	544.335437552142	328.70107984911266	296.4540685106053	328.02278008703223	384	host	gene-VC_RS16140
gene-VC_RS13280	850.991666539825	623.7514511683672	801.1074777281357	661.1454336177709	754.352529413698	723.4869201595965	147.8432968223242	318.15973088326433	188.81689968560056	75	host	gene-VC_RS13280
gene-VC_RS06150	216.7562107164844	231.41061371029818	223.33032202852698	250.75876356133472	213.17649893332978	193.1919783179792	298.9720002407	244.69928346595012	271.4657005128941	900	host	gene-VC_RS06150
gene-VC_RS01650	270.01041071390745	276.03285886107324	268.0415302709096	193.15094878114255	187.32897638220368	183.97215361079532	125.61533378833245	126.19297170454266	130.5138113808672	1149	host	gene-VC_RS01650
gene-VC_RS13145	339.6376996892501	309.4811995149439	334.71839827600576	211.21832633249647	197.7061695974968	184.70290380886019	90.34868139142034	93.01092900229351	95.04548391731309	585	host	gspH
gene-VC_RS00080	461.3916631390044	456.9030053358353	396.6610616058294	383.60337840365406	366.55013087214144	317.93785481746306	241.84787517176147	214.37803188362787	229.1133338729935	1257	host	gene-VC_RS00080
gene-VC_RS02025	468.03689133476644	602.8996491610204	469.43522424310567	337.613186926499	238.91400446086564	875.1857905156409	203.82389999698302	120.70253079533275	141.50963376873773	651	host	gspM
gene-VC_RS09650	442.82106043549203	414.21213307342475	424.7049749175368	396.5170811658703	357.2272125759825	365.2385659742891	220.9827055677597	207.79616434191564	238.66329926843244	945	host	gene-VC_RS09650
gene-VC_RS10545	3625.483977438159	4108.686369406425	3679.7576729710795	2123.3698552483693	3505.6949508742687	4981.887629218678	1041.6232276118294	1014.5634564934933	1345.465604389874	77	host	gene-VC_RS10545
gene-VC_RS15390	153.15423791967626	157.4254611867927	203.13493066582043	124.49570637463563	183.67121958079574	165.01483567431993	346.38149460421585	202.64951011672886	232.1519258429515	183	host	gene-VC_RS15390
gene-VC_RS00995	29.984415853351095	37.584152904329386	30.403062483907203	21.17479589444468	19.36594563589563	15.271047543589408	10.361087315529856	11.54234595083815	8.053513345675864	1962	host	fhuB
gene-VC_RS08230	286.6455446299936	285.11641269181746	303.2099019387658	338.2307720245352	297.47692099056053	272.2149783209184	297.8527957958912	272.7974174648273	291.85261099466015	546	host	gene-VC_RS08230
gene-VC_RS16915	53.74453298734932	54.32283020827208	51.2552058716497	42.90629750270226	48.27270864464216	37.29954907164099	36.15732802719885	36.64511892427014	30.147071044039613	1518	host	glpK
gene-VC_RS14045	100.29280944229596	90.24927983006555	84.82111508271785	63.78882651912334	49.530596612242796	56.320802856345715	37.42522480535553	36.05903145646894	33.4930198998848	1353	host	gene-VC_RS14045
gene-VC_RS05970	1475.1171336474083	1039.8175953353134	1893.9472980178139	1326.0527189204224	1766.2968892491544	1226.1613277876456	376.9031415700699	449.9619056868157	478.58023050505403	76	host	gene-VC_RS05970
gene-VC_RS18110	100.9081027517579	101.03832127495183	103.78083992302406	114.3352998979891	88.32540970285281	79.73974112430943	91.7558922586103	88.039166545467	92.60158955872754	858	host	gene-VC_RS18110
gene-VC_RS08805	88.94143672029942	88.4393354818252	106.95471997892236	61.16626153012641	77.88695219251565	72.89312197260148	97.85141280067289	102.10417625112109	94.02622939809257	780	host	gene-VC_RS08805
gene-VC_RS18245	164.77437208597982	164.83317007365272	160.86806639353952	130.65355851789718	108.25067047757045	96.39727547708509	66.01724275668299	65.5523952976157	76.759181064416	837	host	gene-VC_RS18245
gene-VC_RS16575	7.922376122678523	11.0125609316449	13.174354420738974	12.822515291635947	9.98741305001394	10.01202209359345	10.552087157457553	11.375580139654339	8.856543174824099	1296	host	gene-VC_RS16575
gene-VC_RS11900	883.5258307028915	915.4349500879991	732.0133654920944	597.6804013133623	503.12565318023496	423.93224082315186	216.66690051547508	213.1313813296631	221.02885716372475	261	host	gene-VC_RS11900
gene-VC_RS03070	49.11456328625384	49.11797088096487	38.88995045315486	79.06546682824334	60.96798191878335	65.41724749423054	35.43441848617652	39.90222654953289	33.858642933840805	339	host	glnK
gene-VC_RS11390	2385.5029554033995	1745.78071190076	1956.51012167606	2628.5938648103406	2060.221877040227	1699.0353588416153	1462.2220804137764	1551.8686169465288	1688.1067693497941	114	host	thrL
gene-VC_RS08405	67.71464789920596	63.65154835132555	60.32228176414913	66.2598876314202	47.94698186566346	42.141946670415436	48.04317659896101	51.6319924101235	49.21316826355995	627	host	gene-VC_RS08405
gene-VPVV882_gp25	349.10948452019466	284.5503647176634	329.41803483396154	3361.927412010156	4315.123644999051	4255.4323582318475	11042.294624053127	11591.265981384387	11212.205563779595	744	phage	gene-VPVV882_gp25
gene-VC_RS02345	235.74421921808255	225.14569015807353	208.1214470516739	261.8274896646953	274.9760334898999	209.16024337343407	165.12590443697087	169.93005796246536	151.826454425556	432	host	gene-VC_RS02345
gene-VC_RS05155	246.1587916398757	264.3014623594776	264.9414890273201	338.3353902651862	259.7255548109389	268.1491079707699	196.5858045178445	189.3610176500581	182.46326803095133	549	host	gene-VC_RS05155
gene-VC_RS07825	45.42854921713756	37.53393548300274	41.34957288941997	55.50957182941463	31.70655732922921	39.08727893838828	41.55358934355266	45.26638465625157	39.69212310426047	507	host	gene-VC_RS07825
gene-VC_RS06555	41.73214947136654	43.84535887203737	44.9006198827046	37.81535792534076	38.840772131487064	32.55325373822249	28.07876567555769	27.098481003981185	31.89318501421404	645	host	maiA
gene-VC_RS08980	279.13443467687597	314.9787339033303	286.5743070277559	171.57206301728806	114.85382452376864	123.17928517530642	87.49575641586664	75.99356629377331	80.02951966180552	678	host	gene-VC_RS08980
gene-VPVV882_gp27	140.5274700180731	128.76225089307886	106.67763521213759	1099.6181848112612	1457.3692600970712	1640.8513971010914	3739.9141672121596	5359.494976692911	4606.711909839474	156	phage	gene-VPVV882_gp27
gene-VC_RS05870	211.42650100368317	254.00400278703046	241.38761241457883	197.2529373727993	188.43449271907323	180.76960032220296	150.0033449901828	131.26161450742666	143.25820823719522	462	host	gene-VC_RS05870
gene-VC_RS04875	599.7383130214944	722.83376682499	756.9440322017142	647.8477253363322	745.7428249245518	591.8108376229661	615.1541827083915	501.20407909102596	532.2464136792387	645	host	adk
gene-VC_RS18140	64.39810354938136	90.33087954058097	82.52917167652795	71.24899472788158	71.79192296139053	57.237889253132636	61.60137367596842	50.983025488227675	63.21152038108879	474	host	gene-VC_RS18140
gene-VC_RS05425	195.2758655103463	218.07589795504225	226.35430886602998	206.8147627683217	220.58221940568419	207.7646281725089	245.07460082815828	248.15183067534625	243.5357673007908	972	host	dusC
gene-VC_RS14455	272.1518575262549	256.1112160384553	230.60693002459345	234.58406156816875	177.99580813271723	166.5663845571717	206.93727790143157	178.71853781651214	174.284839963699	1194	host	gene-VC_RS14455
gene-VC_RS04470	393.24751518649543	671.1042596158685	484.61065823570726	337.35895335244396	394.721999844443	280.18143973868905	249.09845093014545	167.21353020560684	187.89372243663442	549	host	syd
gene-VC_RS08050	103.85015796688748	107.65281495581856	92.7329645077603	103.80697126522757	84.12542780306528	90.95944648390885	90.71325000847567	81.87992608502294	81.86303676076264	1149	host	gene-VC_RS08050
gene-VC_RS18155	115.70225679926138	149.32286009010036	146.52618175737146	101.76127608592351	113.46662288072699	102.89828709712756	97.7269250181465	89.13143707676464	93.65048726600705	885	host	gene-VC_RS18155
gene-VC_RS08310	284.5853357619021	321.3473718597991	294.7927127999837	242.3583757902981	208.50252293955685	188.91649964187363	190.23259457023195	129.47052035235455	148.68521743744103	783	host	cmoM
gene-VC_RS08735	40.67336056542487	45.29989603087974	54.414731860073495	32.94955199168496	25.41752065164838	34.57923916889838	27.742462612936134	21.73811234408173	19.91070330764545	846	host	gene-VC_RS08735
gene-VC_RS05115	154.03614848228594	142.28781655614836	150.41413239605208	168.22087816804077	175.2845584720492	162.21532273907633	120.1097913514698	134.60506163611177	134.72071239404224	717	host	cobO
gene-VC_RS10010	144.15443250251127	118.99286617050075	137.53480242226004	160.12297269086062	155.44715946129782	135.83252453589262	105.60235487308871	142.77579121860444	115.50999673179253	231	host	gene-VC_RS10010
gene-VC_RS11470	360.6124106792894	324.7375455399057	335.1520961718428	340.54298676356	260.8773922068157	223.7627578103352	191.05353574865566	164.46916763096837	168.74940310065747	621	host	gene-VC_RS11470
gene-VC_RS13780	108.63987572546642	102.29116999594996	87.03065158072063	116.32705797374165	104.61809764275264	98.69569161791985	93.43564060918698	98.26461144921919	104.04604857277883	447	host	soxR
gene-VC_RS13840	471.55878276812126	476.5550863100284	449.48419372665336	306.91072391634196	303.2266619717535	264.47476375963197	281.73308364196504	266.88998882808386	252.3095535007039	1041	host	gene-VC_RS13840
gene-VC_RS10200	300.88785810940834	331.13631491015013	296.7248747752645	232.77358126751795	170.10819646475355	147.03548935444073	137.60000326854245	118.9886491394203	115.17868956421489	783	host	fliR
gene-VC_RS14120	12.789998208864786	16.314905083918372	17.61027628898779	12.794939989933502	17.526299029701878	12.038698081023881	13.689194150215203	16.88745917639407	13.741060925787693	1215	host	gene-VC_RS14120
gene-VC_RS16465	27.196036495742263	19.543417991369825	20.547201367913093	15.886869241386291	15.192121259176135	18.275465680700155	14.966530928316269	13.64673197529028	15.134045425133845	1704	host	gene-VC_RS16465
gene-VC_RS13630	310.22773128040444	393.74140930988847	329.7308724738798	279.02811439585753	187.8922351860687	166.35359786278346	119.88575030784622	107.56012460041762	102.05285873695414	390	host	gene-VC_RS13630
gene-VC_RS17745	89.23442027655453	112.45768104315029	111.45327266319278	90.39508313374927	100.29106235421968	97.14338442040616	124.28983041680685	130.53012563401063	129.77508275604742	510	host	gene-VC_RS17745
gene-VC_RS13405	1975.922958178172	1684.0747024700047	1695.7587727228104	1197.8965600787678	729.0861091835486	650.8962592740182	354.91868371769493	263.83407374812583	253.79437528590842	390	host	gene-VC_RS13405
gene-VC_RS11340	330.2002548378744	384.500577024253	347.923957548818	295.7354914674085	262.7146670560306	243.23498579683095	211.7845676379224	169.46368917707076	180.2658283412098	774	host	yaaA
gene-VC_RS03435	219.79631210387703	210.02073976357724	192.89567161772968	189.6630309646871	182.5895254847202	141.43103650787404	137.15468995033274	123.88458535926708	130.94534966578925	1563	host	murJ
gene-VC_RS06000	246.54566258867	246.68136486884578	213.63235519105996	242.259631341231	167.28297292206972	185.711107432271	245.93163798328928	165.23729286440968	199.13685169270823	780	host	relV
gene-VC_RS05330	111.21155462277072	115.64454789828486	96.71850801976994	59.35726322321709	44.153475446023805	43.387521448851366	22.51636417121604	22.24486001856047	23.873401109673633	1305	host	gene-VC_RS05330
gene-VC_RS12250	504.9723963737895	523.0134678110509	485.7940539593337	589.2383773934815	410.17987115141545	409.5926212909314	487.4138902035084	324.6371683969652	329.656472976291	993	host	thiB
gene-VC_RS15575	256.2901731678794	300.4011742915038	433.30650993103666	281.978309525839	244.41266365667474	252.41484277042127	616.3142312654205	379.59713114548236	538.3341902461088	615	host	gene-VC_RS15575
gene-VC_RS01020	192.0396419151102	197.54019332057845	193.44160050690584	202.80155449979318	200.58212470843935	182.8581353795881	141.10764489097264	161.45345918469488	139.26578833121147	867	host	gene-VC_RS01020
gene-VC_RS14095	78.59642472181008	79.27278329953604	98.75101187375554	57.29473508034627	55.08604831774447	49.16962601067223	36.541095406987274	27.81862012624434	27.781834728553182	1497	host	gene-VC_RS14095
gene-VC_RS01135	341.59114310782087	415.52907074364066	359.0756765152593	215.26974110133844	172.05646499978295	141.7994733965659	73.72762833659212	50.26346117068472	71.2073678880632	381	host	gene-VC_RS01135
gene-VC_RS16565	38.254548800310836	33.158170332480054	27.744855422475297	32.06217136238524	26.039040616595955	23.746835453816075	18.197342333163537	21.284850077905876	21.636855371089776	1371	host	gene-VC_RS16565
gene-VC_RS02745	595.7236092603779	578.8459082797755	542.8950499555448	313.5333746778661	278.72804315842785	229.45323843142546	49.183059619274516	43.40569745868927	43.889451064711	1131	host	gene-VC_RS02745
gene-VC_RS13615	216.15577799981824	286.5584276108021	235.84288676017624	195.61628761379282	151.63233015016073	153.9686122994107	77.16382597305518	91.19227955252799	83.68616052547392	285	host	gene-VC_RS13615
gene-VC_RS06985	289.93413556755087	290.953710664635	279.0872281245621	281.5461476341859	256.1369405897855	213.45110998497412	186.8747554371815	240.53985969737775	244.26777159680745	357	host	gene-VC_RS06985
gene-VC_RS12355	102.7226782836974	100.6200304070292	114.50892572600198	79.46911684310332	98.8906500979309	106.78468272378484	87.86301192730232	79.45993949313844	88.65502630667395	570	host	gene-VC_RS12355
gene-VPVV882_gp65	513.2656504628889	457.7250889483685	473.96078528974317	1568.5578007493343	1669.6299707010446	1547.3727280628177	1973.559798746627	2183.434195468214	2362.639639120969	399	phage	gene-VPVV882_gp65
gene-VC_RS09375	22.556131574803807	24.552594863995193	22.88220512587367	20.688257088726218	19.536457362243027	19.98226525743718	21.45949492810375	23.254861816673802	19.54963586045907	1464	host	gene-VC_RS09375
gene-VC_RS00560	227.6900780039665	213.47425805957806	215.43340617516094	217.34640684160084	194.94042444518522	155.76745981696996	122.80786675144984	129.09163505032006	125.65497119765419	936	host	hemC
gene-VC_RS04385	834.3235129334702	800.754925564358	668.3504047931326	614.79271656991	525.023407450621	551.2577910815694	214.0800213887615	175.56269440805718	194.81889597576293	303	host	gene-VC_RS04385
gene-VC_RS10585	146.88298373748344	158.71369222089237	155.6687282740584	123.01633085105881	116.97366958820024	115.98394749117412	71.19756756518963	62.373278867586144	60.924786462954955	1194	host	flgL
gene-VC_RS00455	121.57023807711784	132.1507311797388	132.07707216740843	140.82312646556124	185.90395756505208	162.896899725375	143.1498588279647	181.41956143783347	183.3748085919053	630	host	lexA
gene-VC_RS12675	610.9539618954844	570.2194533225194	582.505660824718	501.7577521819203	396.7767274647491	410.7956299609046	314.64348046095466	274.58448815540197	285.3666287048295	1086	host	aroB
gene-VC_RS17080	53.73983364200303	62.96127380971275	65.37490975708602	39.733954010933914	40.9666969985811	42.45340707318521	41.6482295032897	32.298893643283265	35.38241186098725	1167	host	gene-VC_RS17080
gene-VC_RS11370	461.02723135525366	401.34666506439197	434.5392850529455	364.46670193000233	265.1036828022133	278.360219454089	184.31522123682612	195.41202761256	210.19090963330217	378	host	grcA
gene-VC_RS15065	565.6092152875173	1047.095957435089	765.299041113091	559.4983510013036	403.8485200720602	322.29460092640613	667.5165245871332	279.88887257925256	385.2907400832142	183	host	gene-VC_RS15065
gene-VC_RS15155	157.08426054600577	144.9226953371495	181.17080905158232	176.04464208757213	142.88539471743556	159.60638899841882	116.64165429769167	120.5105074954512	128.48487256712463	507	host	gene-VC_RS15155
gene-VC_RS13480	233.21986196511855	310.1088684905563	254.4758694454707	158.04175390022925	136.40350254223236	145.70553218332878	72.61674998666427	49.1292656919855	52.96933948321886	2181	host	malQ
gene-VC_RS16205	119.70471012708535	90.69167826060507	72.39518661582548	85.40233144903638	76.75336404659669	78.2543930053272	73.07613936070763	65.5630768024711	69.90512152962765	612	host	gene-VC_RS16205
gene-VPVV882_gp58	715.6787058974676	641.371548658999	837.7460006047049	5149.276327002962	7747.124922529079	6705.510448833228	14787.849760728188	21416.289728436073	17455.4835217619	525	phage	gene-VPVV882_gp58
gene-VC_RS10935	925.7135910644664	1087.490391999934	978.7586441724003	659.609834004216	601.2986461683796	585.4985011142115	295.9753500837545	209.7739069567701	249.9960596166257	384	host	gene-VC_RS10935
gene-VC_RS16925	10.296432017401088	16.559033225685035	11.568794642400741	8.151822766050637	11.682945145389512	11.04976452957175	9.105312532396791	8.967610621041379	9.248618789824844	1644	host	glpA
gene-VC_RS10305	323.14618619312944	339.8161658907569	261.9710522328762	228.58134507318508	202.89469359919394	182.30154608764533	124.80278303183209	181.26603908168443	142.93555461503936	462	host	flaG
gene-VC_RS17570	252.20456149999904	262.2366071847942	237.51359852832255	164.72795854496826	89.70549422945987	84.16924937318674	100.10223222344867	39.97578226912034	64.43997809993769	384	host	gene-VC_RS17570
gene-VC_RS11570	342.1771003085925	495.0408342606089	391.26591303728515	255.2685071883285	221.50110339395454	197.68371497223362	193.60431726732926	179.03246194523038	182.44081126461205	1197	host	ftsW
gene-VC_RS05045	193.68749722629087	200.49535174946232	200.6261641683444	166.50468537056884	168.91322153091025	166.33526688781237	154.37677584856326	163.50130929872444	148.16254329396406	990	host	moaA
gene-VC_RS04245	329.91343594116404	361.21199855795277	440.65714077671726	396.09163365388974	502.2057891084429	396.4760749063006	264.3725620260311	351.25915086899676	368.5242121056677	360	host	bamE
gene-VC_RS04700	576.3674618980615	580.996017636175	561.0546701987432	396.6331123055013	302.0826340112721	313.66589547433097	194.83767810391524	191.13533340555108	180.497813794349	792	host	rlpA
gene-VC_RS07630	323.99592955647455	350.02940526721966	369.5226327882676	315.83176252932964	296.2248085817999	302.2764608659933	206.1489417091654	195.46400235226676	203.66105167826987	1671	host	almE
gene-VC_RS05125	71.13671677823118	72.63712244983336	91.50836408827375	75.51938977095817	85.01838372545578	82.81705883943569	99.5865163352838	119.34324498791192	108.09865048245759	1299	host	gene-VC_RS05125
gene-VC_RS02175	301.6530969734079	234.56053347401624	265.68369931069884	282.25868055983335	250.43433092740932	202.35995274472236	207.95368183607172	240.4042755365653	211.097673634421	471	host	argR
gene-VC_RS06070	605.6937771100414	797.0140308080264	613.7225627455618	440.728892002706	365.19384875815103	311.3497393765788	273.70406263025035	238.3938114638487	241.48977426415232	1029	host	gene-VC_RS06070
gene-VC_RS17220	48.38713120396795	46.641434534025464	44.950600191428926	47.48745023429935	44.7362464728735	44.11102659906199	63.02493483234584	55.23902087740666	60.02306353340354	1428	host	gene-VC_RS17220
gene-VC_RS04160	38.78994272446608	43.66270492546601	47.32380298400346	42.96895106337261	32.243915672204686	27.44324349706489	40.10412010576243	31.942554747138352	35.262918447225914	1023	host	tcpE
gene-VC_RS14090	127.40441275104024	142.9555079428621	149.06811918722943	94.40118379040074	87.09656371308566	68.74807349069177	38.74300231192982	53.53005927611706	47.188599557308315	477	host	gene-VC_RS14090
gene-VC_RS16350	51.889735764623474	59.44992242774158	53.299394976648195	39.9505590518319	41.866984052300765	57.541377531251044	51.58489015142071	44.07214955790648	32.31782621918708	369	host	gene-VC_RS16350
gene-VC_RS03440	540.1030700949353	533.5125494067474	558.0470046093824	466.3589662285841	439.0831043563904	408.53784224922697	356.6395318082382	344.44142741202523	357.8198701879639	969	host	ribF
gene-VC_RS02725	513.1199751977058	602.7144834211061	516.7069242224965	309.38370592504344	325.84914660647047	213.3372491510561	125.07576209208452	102.00938178173176	111.96734716420302	888	host	cysM
gene-VC_RS08750	118.25833560886396	116.53798656778656	140.4363805324343	126.6648795162339	135.21546226470485	155.2888821476294	160.24154797989252	148.13935707900117	148.12251790792448	474	host	gene-VC_RS08750
gene-VC_RS02120	362.0678829688075	368.7634689110807	304.7819338809325	266.0262514198366	195.8453456701351	229.5000656229421	141.05457400905422	132.34253721908826	141.46056662804122	1470	host	rng
gene-VC_RS04295	83.11512811195517	100.8686740405736	113.2834966811369	71.21621396196123	70.09399004525912	61.54425596820764	124.0955208834726	91.41255075917661	108.0188213304351	414	host	gene-VC_RS04295
gene-VC_RS16210	63.21546135537262	64.19382251612103	56.11314623832337	73.18124791504594	75.53456690897234	47.81621003895083	71.81667684836518	62.11869405588172	68.66523064472382	597	host	gene-VC_RS16210
gene-VC_RS18055	233.0189947232083	196.44534223598055	217.04580370102556	249.78294990619636	284.2813960262032	262.3560339524161	213.90094008336268	271.4209928052784	295.8060948042051	705	host	gene-VC_RS18055
gene-VC_RS06175	649.1454288628711	694.5779501887463	550.6070151394559	621.685176881575	475.9439555308486	492.9035500310915	349.25778825214235	304.5773887171074	295.6179373993699	1008	host	gene-VC_RS06175
gene-VC_RS02385	31.194073918576215	24.96524351717158	23.957774214739622	23.225249424511862	20.860617663124984	14.91763581430794	18.754516575821768	18.15302988750557	17.33866513814525	1281	host	tyrS
gene-VC_RS08435	79.71740117388875	91.94487236020616	65.49276305821907	77.97292583207127	82.74849953649087	71.77676559686115	99.68222285747615	85.48124790378382	90.16232817522935	825	host	gene-VC_RS08435
gene-VC_RS04900	293.58408155674493	336.7470427793723	356.5331929207169	324.1041452798504	278.0957678242311	262.3807047919963	312.3154710755147	222.18660844556285	246.94041850235988	1587	host	gene-VC_RS04900
gene-VC_RS17605	143.97348551610645	134.17814825502072	127.50536674054112	121.4928564546961	122.00038205944952	97.39500107660568	62.11686634271292	65.28875430538963	64.65762585578261	717	host	pgl
gene-VC_RS15185	84.726061063976	68.11130122429115	85.36073571705694	52.555280891714695	44.44385270507694	55.510505383089246	40.895029583205925	42.573426495111114	37.57965716873961	357	host	gene-VC_RS15185
gene-VC_RS14355	103.02976029679485	95.14852644941195	119.47895143759409	72.02499110513762	72.37330540500425	69.68703445015512	45.490245176099755	45.362313418437	55.19263221579093	975	host	gene-VC_RS14355
gene-VC_RS07665	45.30567878650354	44.349905248529126	35.285896831367005	42.544751198054755	38.81875355318123	32.63287646386823	37.715126740388826	27.916003944651425	42.25226004421781	441	host	gene-VC_RS07665
gene-VC_RS08535	268.9364183195835	242.62436725249265	248.3254946024618	218.01543949143138	190.3899247935083	177.87169840021485	171.3157841282011	193.04309993060855	184.8462936211653	1329	host	gene-VC_RS08535
gene-VC_RS10635	795.3520598836473	689.453057114496	667.4804101683493	860.9510560624534	734.9095843136356	690.4819997241208	482.0774167217831	561.5080176151029	566.1495556761228	396	host	flgB
gene-VPVV882_gp47	441.5290095960251	569.7164855304296	570.5729517632045	1925.0649022095813	2032.0197286789653	1832.8335310709776	7061.981478213019	7726.350322383816	8492.785393227063	225	phage	gene-VPVV882_gp47
gene-VC_RS13770	43.74957157593107	39.585691997534376	37.481331290751044	41.351773377298485	44.19887414286901	27.36455375162986	37.66840755185906	49.63543744413123	44.48477810871634	888	host	gene-VC_RS13770
gene-VC_RS03460	339.45150453200387	338.4046761051256	344.2756647490307	323.97629230070106	340.36091985938367	356.45180442645704	216.66028311578924	249.68187305659274	240.70362273414398	963	host	ispH
gene-VC_RS02335	272.07003979603434	282.05640753498676	270.341428327817	189.4001156013402	159.94983361928186	140.0271379412706	106.23094031876187	82.84332652093316	98.36326138293906	1176	host	hemW
gene-VC_RS11895	278.30162251680474	265.0675535547225	270.62748700231043	205.10269621044833	153.0973768182782	192.83866870038395	104.99016730860703	102.64638229825614	104.99429433318292	345	host	gene-VC_RS11895
gene-VC_RS10335	233.1909937540624	246.53329682270603	218.54769924721674	210.22112356685878	131.57719550845147	125.55947646174947	82.30771776873091	76.20643342624888	84.34545275650444	357	host	gene-VC_RS10335
gene-VC_RS09990	413.0452631524161	412.9138763159313	392.24272989383553	384.11727357620885	345.7814298695305	366.66865688094487	278.48510279464614	247.35160793659554	278.01577744638143	1734	host	argS
gene-VC_RS15555	182.6111149797941	207.4624381961491	185.91494029429924	164.8540488358173	129.30218335385374	127.85322852750231	165.72756659921825	128.45364109012007	121.17621066410356	465	host	gene-VC_RS15555
gene-VC_RS17210	33.993864402187945	41.238526041904315	38.18088739989792	35.42652880224869	41.7269094546037	30.11740185678246	40.511541682455054	36.84536547576889	36.329424860611326	1551	host	gene-VC_RS17210
gene-VC_RS00945	108.03065851190995	110.78307564072632	115.58983927812542	94.01120022197023	94.77703958390694	90.67061093823625	75.85243773533423	82.04280540173536	68.22920177170168	804	host	gene-VC_RS00945
gene-VC_RS05570	400.37598122051656	434.45632538175573	305.8255200453896	217.22849435242074	191.71284708527705	187.7334452886421	120.1830721717423	98.84130517948296	103.51803710833363	612	host	hisH
gene-VC_RS06250	227.620320014382	383.49623950198713	143.3777842245129	210.22112356685878	260.6203116959994	70.15911097029336	81.53122986525231	56.125967262721474	75.02013042203943	306	host	gene-VC_RS06250
gene-VC_RS09215	391.12763534275126	370.24989339150966	403.9943672957643	365.4630804422557	307.1546117984265	305.7464402098745	257.5574675245231	259.42631252012274	277.7852981989836	696	host	pyrF
gene-VC_RS03040	75.96645065757339	103.24898755822731	75.6278422283145	83.88631373100614	83.75956855956808	72.41274259909397	59.92893819155297	80.80763836668204	74.75782227371062	1326	host	gene-VC_RS03040
gene-VC_RS14900	851.3895121062296	613.861460963948	598.026391279996	786.8034148982189	836.5731538750489	643.494093316331	421.9362906622782	648.8052864221077	574.3581413752704	279	host	gene-VC_RS14900
gene-VC_RS15335	291.1446899067113	323.5165440902895	271.6339189135971	229.95089295079757	190.51610975150862	242.36553989665742	354.46036328303137	287.3636495917549	325.8272643409846	183	host	gene-VC_RS15335
gene-VC_RS16155	111.74387217476546	115.69348128636345	115.47678121775247	79.05043200792926	72.0806238223132	69.40365480083669	44.3061334157133	46.015492789369084	44.01948208848334	2682	host	gene-VC_RS16155
gene-VC_RS06975	518.3524118810108	523.4956500839895	442.345082278725	290.04421686326026	233.31045127774502	225.662271883428	80.05202666104107	112.33831539079536	84.9748061132756	621	host	ccoO
gene-VC_RS09705	260.56082870172224	329.6529976533704	232.36094386430113	243.70352552463194	182.3054551101136	145.8345241187184	147.78545515690072	139.14314955197932	156.29765602835724	639	host	tmk
gene-VC_RS17345	387.6968207062139	399.17134438653613	368.65957180734546	420.7991039792786	433.8618142156593	384.46164839398847	287.4730771545193	253.62461837139986	315.00155291928485	486	host	gene-VC_RS17345
gene-VC_RS12800	111.14515665411014	96.10962267617369	108.77493690538992	58.974087925524906	64.36361152618954	58.43596021223755	37.496488324502515	39.24832409375381	36.137205681454645	759	host	gene-VC_RS12800
gene-VC_RS16015	115.79390283600159	107.3724690835378	104.88473378000083	104.61785602506957	91.59234776227206	89.19266099314079	71.79277740912495	74.31723762552834	74.71566560701493	1632	host	gene-VC_RS16015
gene-VC_RS09860	333.53038770112283	312.16374640854974	331.1162963078037	264.59562572020974	240.55291506193626	220.79659352696714	237.52068119291664	208.25159993966727	223.83784793194297	624	host	gene-VC_RS09860
gene-VC_RS12940	219.4100537759577	243.84956348642282	231.99251961872716	309.51306496584834	289.12870405616394	327.6661776085129	325.9739357019995	271.5563747918368	282.45635839559606	1008	host	glpX
gene-VC_RS03500	178.71023564264817	210.8737964442344	160.32253482802676	124.02670224033993	116.02435777739086	91.72308313449034	89.37158148695954	63.98504210304587	67.37746443917014	1677	host	gene-VC_RS03500
gene-VC_RS10965	470.98162637575075	623.1695029943646	408.1280670394064	354.916901508176	369.0170300290442	290.02965885935157	194.97682493769818	190.5649063024285	190.77709444332163	654	host	gene-VC_RS10965
gene-VC_RS08940	533.6169966998515	489.8387102395652	487.6445597841528	433.616104210574	386.30024978995846	357.89884359585835	213.55142874335715	239.12642193774005	232.98459551848953	675	host	gene-VC_RS08940
gene-VC_RS05725	163.36355536979104	191.33996081712382	164.71664370107698	161.20297613850053	140.50811541360747	130.44085542983285	310.6532281081653	224.29286471750123	243.5811530927167	1257	host	gene-VC_RS05725
gene-VC_RS17780	61.66606279274093	56.06394656110132	63.855443981763585	78.51440448368285	60.891002143633365	104.55529849144366	62.534727822574	56.03565999439851	66.06332913640928	792	host	gene-VC_RS17780
